product_id,product_name,vintage_label,evidence_id,source_domain,source_type,source_url,ocr_priority,ocr_gap_category,capture_status,processed_status,model_route,model_status,review_status,recommended_next_action,missing_fields,candidate_only,manual_verified
doritos_nacho_cheese,Doritos Nacho Cheese,earliest_verified_label;1990s,doritos_nacho_cheese_evidence_1,www.flickr.com,panel_crop,https://www.flickr.com/photos/jasonliebigstuff/4319728854/,high,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,gpt55_review_batch,planned,needs_source_review,"Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear.","ingredient/nutrition panel crop, including serving size and net-weight if visible",1,0
doritos_nacho_cheese,Doritos Nacho Cheese,earliest_verified_label;1980s_or_earlier,doritos_nacho_cheese_evidence_2,www.flickr.com,panel_crop,https://www.flickr.com/photos/jasonliebigstuff/albums/72157617553330512/,high,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,gpt55_review_batch,planned,needs_source_review,"Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear.","ingredient/nutrition panel crop, including serving size and net-weight if visible",1,0
doritos_nacho_cheese,Doritos Nacho Cheese,earliest_verified_label;1990s,doritos_nacho_cheese_evidence_3,www.flickr.com,panel_crop,https://www.flickr.com/photos/jasonliebigstuff/albums/72157613306936875/page3,high,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,gpt55_review_batch,planned,needs_source_review,"Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear.","ingredient/nutrition panel crop, including serving size and net-weight if visible",1,0
doritos_nacho_cheese,Doritos Nacho Cheese,1980s_or_earlier,doritos_nacho_cheese_evidence_4,www.flickr.com,panel_crop,https://www.flickr.com/photos/jasonliebigstuff/4269595755,high,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,gpt55_review_batch,planned,needs_source_review,"Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear.","ingredient/nutrition panel crop, including serving size and net-weight if visible",1,0
doritos_nacho_cheese,Doritos Nacho Cheese,1980s_or_earlier,doritos_nacho_cheese_evidence_5,www.flickr.com,panel_crop,https://www.flickr.com/photos/jasonliebigstuff/3496903865/,high,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,gpt55_review_batch,planned,needs_source_review,"Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear.","ingredient/nutrition panel crop, including serving size and net-weight if visible",1,0
heinz_tomato_ketchup,Heinz Tomato Ketchup,earliest_verified_label,heinz_tomato_ketchup_evidence_0,laurelleaffarm.com,panel_crop,https://laurelleaffarm.com/item-pages/antique-bottles/old-heinz-ketchup-bottles.htm,high,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,gpt55_review_batch,planned,needs_source_review,"Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear.","ingredient/nutrition panel crop, including serving size and net-weight if visible",1,0
heinz_tomato_ketchup,Heinz Tomato Ketchup,earliest_verified_label;1980s_or_earlier,heinz_tomato_ketchup_evidence_2,antiqueadvertising.com,panel_crop,https://antiqueadvertising.com/free-antique-price-guide/ceramics-and-glass/heinz-ketchup-bottle/,high,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,gpt55_review_batch,planned,needs_source_review,"Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear.","ingredient/nutrition panel crop, including serving size and net-weight if visible",1,0
kraft_macaroni_and_cheese_original,Kraft Macaroni & Cheese Original,earliest_verified_label;1980s_or_earlier,kraft_macaroni_and_cheese_original_evidence_0,www.flickr.com,panel_crop,https://www.flickr.com/photos/jasonliebigstuff/6175679516,high,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,gpt55_review_batch,planned,needs_source_review,"Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear.","ingredient/nutrition panel crop, including serving size and net-weight if visible",1,0
kraft_macaroni_and_cheese_original,Kraft Macaroni & Cheese Original,earliest_verified_label;1990s,kraft_macaroni_and_cheese_original_evidence_1,www.flickr.com,panel_crop,https://www.flickr.com/photos/25692985%40N07/8404786724,high,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,gpt55_review_batch,planned,needs_source_review,"Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear.","ingredient/nutrition panel crop, including serving size and net-weight if visible",1,0
kraft_macaroni_and_cheese_original,Kraft Macaroni & Cheese Original,earliest_verified_label;1980s_or_earlier,kraft_macaroni_and_cheese_original_evidence_2,www.ebay.com,panel_crop,https://www.ebay.com/itm/358501292533,high,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,gpt55_review_batch,planned,needs_source_review,"Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear.","ingredient/nutrition panel crop, including serving size and net-weight if visible",1,0
kraft_macaroni_and_cheese_original,Kraft Macaroni & Cheese Original,earliest_verified_label;1980s_or_earlier,kraft_macaroni_and_cheese_original_evidence_3,www.flickr.com,panel_crop,https://www.flickr.com/photos/jasonliebigstuff/4052133216,high,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,gpt55_review_batch,planned,needs_source_review,"Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear.","ingredient/nutrition panel crop, including serving size and net-weight if visible",1,0
kraft_macaroni_and_cheese_original,Kraft Macaroni & Cheese Original,1980s_or_earlier,kraft_macaroni_and_cheese_original_evidence_4,www.flickr.com,panel_crop,https://www.flickr.com/photos/jasonliebigstuff/24398011379/,high,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,gpt55_review_batch,planned,needs_source_review,"Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear.","ingredient/nutrition panel crop, including serving size and net-weight if visible",1,0
kraft_macaroni_and_cheese_original,Kraft Macaroni & Cheese Original,1990s,kraft_macaroni_and_cheese_original_evidence_5,americanhistory.si.edu,panel_crop,https://americanhistory.si.edu/collections/object/nmah_1181820,high,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,gpt55_review_batch,planned,needs_source_review,"Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear.","ingredient/nutrition panel crop, including serving size and net-weight if visible",1,0
kraft_macaroni_and_cheese_original,Kraft Macaroni & Cheese Original,1990s,kraft_macaroni_and_cheese_original_evidence_6,americanhistory.si.edu,panel_crop,https://americanhistory.si.edu/collections/object/nmah_1181156,high,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,gpt55_review_batch,planned,needs_source_review,"Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear.","ingredient/nutrition panel crop, including serving size and net-weight if visible",1,0
mcdonalds_big_mac,McDonald's Big Mac,earliest_verified_label;1980s_or_earlier,mcdonalds_big_mac_evidence_0,www.flickr.com,panel_crop,https://www.flickr.com/photos/jasonliebigstuff/4714969880,high,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,gpt55_review_batch,planned,needs_source_review,"Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear.","ingredient/nutrition panel crop, including serving size and net-weight if visible",1,0
mcdonalds_big_mac,McDonald's Big Mac,earliest_verified_label;1980s_or_earlier,mcdonalds_big_mac_evidence_2,www.flickr.com,panel_crop,https://www.flickr.com/photos/bolio88/5482432651,high,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,gpt55_review_batch,planned,needs_source_review,"Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear.","ingredient/nutrition panel crop, including serving size and net-weight if visible",1,0
mcdonalds_big_mac,McDonald's Big Mac,1990s,mcdonalds_big_mac_evidence_3,www.flickr.com,panel_crop,https://www.flickr.com/photos/jasonliebigstuff/16377543110,high,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,gpt55_review_batch,planned,needs_source_review,"Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear.","ingredient/nutrition panel crop, including serving size and net-weight if visible",1,0
mcdonalds_chicken_mcnuggets,McDonald's Chicken McNuggets,earliest_verified_label;1980s_or_earlier,mcdonalds_chicken_mcnuggets_evidence_0,www.flickr.com,panel_crop,https://www.flickr.com/photos/jasonliebigstuff/6781604892/,high,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,gpt55_review_batch,planned,needs_source_review,"Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear.","ingredient/nutrition panel crop, including serving size and net-weight if visible",1,0
mcdonalds_chicken_mcnuggets,McDonald's Chicken McNuggets,earliest_verified_label;1980s_or_earlier,mcdonalds_chicken_mcnuggets_evidence_1,www.flickr.com,panel_crop,https://www.flickr.com/photos/jasonliebigstuff/6927723645,high,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,gpt55_review_batch,planned,needs_source_review,"Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear.","ingredient/nutrition panel crop, including serving size and net-weight if visible",1,0
mcdonalds_chicken_mcnuggets,McDonald's Chicken McNuggets,1980s_or_earlier,mcdonalds_chicken_mcnuggets_evidence_3,www.flickr.com,panel_crop,https://www.flickr.com/photos/jasonliebigstuff/15944791963,high,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,gpt55_review_batch,planned,needs_source_review,"Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear.","ingredient/nutrition panel crop, including serving size and net-weight if visible",1,0
poptarts_frosted_strawberry,Pop-Tarts Frosted Strawberry,earliest_verified_label;1980s_or_earlier,poptarts_frosted_strawberry_evidence_0,www.flickr.com,panel_crop,https://www.flickr.com/photos/25692985%40N07/4198259897,high,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,gpt55_review_batch,planned,needs_source_review,"Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear.","ingredient/nutrition panel crop, including serving size and net-weight if visible",1,0
poptarts_frosted_strawberry,Pop-Tarts Frosted Strawberry,earliest_verified_label;1980s_or_earlier,poptarts_frosted_strawberry_evidence_1,www.flickr.com,panel_crop,https://www.flickr.com/photos/jasonliebigstuff/3251907501,high,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,gpt55_review_batch,planned,needs_source_review,"Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear.","ingredient/nutrition panel crop, including serving size and net-weight if visible",1,0
poptarts_frosted_strawberry,Pop-Tarts Frosted Strawberry,earliest_verified_label;2000s,poptarts_frosted_strawberry_evidence_2,www.flickr.com,panel_crop,https://www.flickr.com/photos/jasonliebigstuff/5204205477,high,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,gpt55_review_batch,planned,needs_source_review,"Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear.","ingredient/nutrition panel crop, including serving size and net-weight if visible",1,0
poptarts_frosted_strawberry,Pop-Tarts Frosted Strawberry,earliest_verified_label;2000s,poptarts_frosted_strawberry_evidence_3,www.flickr.com,panel_crop,https://www.flickr.com/photos/neatocoolville/6315040319,high,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,gpt55_review_batch,planned,needs_source_review,"Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear.","ingredient/nutrition panel crop, including serving size and net-weight if visible",1,0
campbells_tomato_soup,Campbell's Condensed Tomato Soup,2010s,campbells_tomato_soup_evidence_6,commons.wikimedia.org,panel_crop,https://commons.wikimedia.org/wiki/Category%3ACampbell%27s_Condensed_Tomato_Soup,medium,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,gpt55_review_batch,planned,needs_source_review,"Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear.","ingredient/nutrition panel crop, including serving size and net-weight if visible",1,0
cheerios_original,Cheerios Original,2000s,cheerios_original_evidence_7,americanhistory.si.edu,panel_crop,https://americanhistory.si.edu/collections/search/object/nmah_1348223,medium,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,gpt55_review_batch,planned,needs_source_review,"Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear.","ingredient/nutrition panel crop, including serving size and net-weight if visible",1,0
coca_cola_classic,Coca-Cola Classic,2010s,coca_cola_classic_evidence_5,www.flickr.com,panel_crop,https://www.flickr.com/photos/skatepunk69/4985996111/,medium,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,gpt55_review_batch,planned,needs_source_review,"Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear.","ingredient/nutrition panel crop, including serving size and net-weight if visible",1,0
doritos_nacho_cheese,Doritos Nacho Cheese,2000s;2010s,doritos_nacho_cheese_evidence_6,commons.wikimedia.org,panel_crop,https://commons.wikimedia.org/wiki/File%3ADoritos_bag.jpg,medium,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,gpt55_review_batch,planned,needs_source_review,"Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear.","ingredient/nutrition panel crop, including serving size and net-weight if visible",1,0
heinz_tomato_ketchup,Heinz Tomato Ketchup,2000s,heinz_tomato_ketchup_evidence_5,flickr.com,panel_crop,https://flickr.com/photos/scotteh/3399348449,medium,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,gpt55_review_batch,planned,needs_source_review,"Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear.","ingredient/nutrition panel crop, including serving size and net-weight if visible",1,0
kraft_macaroni_and_cheese_original,Kraft Macaroni & Cheese Original,2010s,kraft_macaroni_and_cheese_original_evidence_7,www.flickr.com,panel_crop,https://www.flickr.com/photos/jasonliebigstuff/7994363814/,medium,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,gpt55_review_batch,planned,needs_source_review,"Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear.","ingredient/nutrition panel crop, including serving size and net-weight if visible",1,0
oreo_original_chocolate_sandwich_cookies,Oreo Original Chocolate Sandwich Cookies,2010s,flickr_oreo_nascar_2010,www.flickr.com,panel_crop,https://www.flickr.com/photos/jasonliebigstuff/4786235805,medium,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,gpt55_review_batch,planned,needs_source_review,"Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear.","ingredient/nutrition panel crop, including serving size and net-weight if visible",1,0
oreo_original_chocolate_sandwich_cookies,Oreo Original Chocolate Sandwich Cookies,2010s,flickr_oreo_spring_2010,www.flickr.com,panel_crop,https://www.flickr.com/photos/jasonliebigstuff/4359618633,medium,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,gpt55_review_batch,planned,needs_source_review,"Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear.","ingredient/nutrition panel crop, including serving size and net-weight if visible",1,0
oreo_original_chocolate_sandwich_cookies,Oreo Original Chocolate Sandwich Cookies,2000s,flickr_oreo_uhoh_2002,www.flickr.com,panel_crop,https://www.flickr.com/photos/jasonliebigstuff/4777043511,medium,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,gpt55_review_batch,planned,needs_source_review,"Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear.","ingredient/nutrition panel crop, including serving size and net-weight if visible",1,0
poptarts_frosted_strawberry,Pop-Tarts Frosted Strawberry,2000s,poptarts_frosted_strawberry_evidence_4,www.flickr.com,panel_crop,https://www.flickr.com/photos/jasonliebigstuff/4265469690,medium,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,gpt55_review_batch,planned,needs_source_review,"Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear.","ingredient/nutrition panel crop, including serving size and net-weight if visible",1,0
poptarts_frosted_strawberry,Pop-Tarts Frosted Strawberry,2000s,poptarts_frosted_strawberry_evidence_5,www.flickr.com,panel_crop,https://www.flickr.com/photos/jasonliebigstuff/3035962773,medium,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,gpt55_review_batch,planned,needs_source_review,"Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear.","ingredient/nutrition panel crop, including serving size and net-weight if visible",1,0
campbells_tomato_soup,Campbell's Condensed Tomato Soup,1980s_or_earlier,campbells_tomato_soup_evidence_4,www.artsbma.org,source_page_screenshot,https://www.artsbma.org/collection/campbells-tomato-soup-can-label-signed-by-andy-warhol-2/,medium,source_page_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,gpt55_review_batch,planned,needs_source_review,"Open the source page, classify the visible product/photo role, and decide whether a panel crop exists.",ingredient statement panel crop with enough surrounding package context for SKU/date review,1,0
heinz_tomato_ketchup,Heinz Tomato Ketchup,earliest_verified_label;1980s_or_earlier,heinz_tomato_ketchup_evidence_1,www.flickr.com,source_page_screenshot,https://www.flickr.com/photos/36878773%40N07/3782511003,medium,source_page_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,gpt55_review_batch,planned,needs_source_review,"Open the source page, classify the visible product/photo role, and decide whether a panel crop exists.",ingredient statement panel crop with enough surrounding package context for SKU/date review,1,0
heinz_tomato_ketchup,Heinz Tomato Ketchup,earliest_verified_label,heinz_tomato_ketchup_evidence_3,en.wikipedia.org,source_page_screenshot,https://en.wikipedia.org/wiki/Heinz_Tomato_Ketchup,medium,source_page_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,gpt55_review_batch,planned,needs_source_review,"Open the source page, classify the visible product/photo role, and decide whether a panel crop exists.",ingredient statement panel crop with enough surrounding package context for SKU/date review,1,0
heinz_tomato_ketchup,Heinz Tomato Ketchup,1980s_or_earlier,heinz_tomato_ketchup_evidence_4,www.flickr.com,source_page_screenshot,https://www.flickr.com/photos/51764518%40N02/12950473144/in/photostream/,medium,source_page_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,gpt55_review_batch,planned,needs_source_review,"Open the source page, classify the visible product/photo role, and decide whether a panel crop exists.",ingredient statement panel crop with enough surrounding package context for SKU/date review,1,0
mcdonalds_big_mac,McDonald's Big Mac,earliest_verified_label;2000s;2010s,mcdonalds_big_mac_evidence_1,grist.org,source_page_screenshot,https://grist.org/wp-content/uploads/2010/07/nutritionfacts.pdf,medium,source_page_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,gpt55_review_batch,planned,needs_source_review,"Open the source page, classify the visible product/photo role, and decide whether a panel crop exists.",ingredient statement panel crop with enough surrounding package context for SKU/date review,1,0
mcdonalds_chicken_mcnuggets,McDonald's Chicken McNuggets,earliest_verified_label;2000s;2010s,mcdonalds_chicken_mcnuggets_evidence_2,grist.org,source_page_screenshot,https://grist.org/wp-content/uploads/2010/07/nutritionfacts.pdf,medium,source_page_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,gpt55_review_batch,planned,needs_source_review,"Open the source page, classify the visible product/photo role, and decide whether a panel crop exists.",ingredient statement panel crop with enough surrounding package context for SKU/date review,1,0
oreo_original_chocolate_sandwich_cookies,Oreo Original Chocolate Sandwich Cookies,2000s,flickr_oreo_harley_2000,www.flickr.com,source_page_screenshot,https://www.flickr.com/photos/jasonliebigstuff/6823913378,medium,source_page_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,gpt55_review_batch,planned,needs_source_review,"Open the source page, classify the visible product/photo role, and decide whether a panel crop exists.",ingredient statement panel crop with enough surrounding package context for SKU/date review,1,0
