run_id,evidence_id,product_id,product_name,vintage_label,source_domain,source_type,proof_lane,proof_lane_rank,ocr_gap_category,ocr_priority,capture_status,processed_status,original_sha256,processed_sha256,cleanup_actions,ready_for_ocr,candidate_only
panel-capture-v1,cheerios_original_evidence_1,cheerios_original,Cheerios Original,Earliest bounded chapter,flickr.com,panel_source_candidate,,,panel_capture_needed,high,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,cheez_it_original__current_2020s__22__4,cheez_it_original,Cheez-It Original Crackers,Current SKU anchor,smartlabel.kelloggs.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,chef_boyardee_beefaroni__current_2020s__69__1,chef_boyardee_beefaroni,Chef Boyardee Beefaroni,Current SKU anchor,chefboyardee.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,chick_fil_a_chicken_sandwich__current_2020s__946__2,chick_fil_a_chicken_sandwich,Chick-fil-A Chicken Sandwich,Current SKU anchor,chick-fil-a.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,chips_ahoy_original__current_2020s__409__6,chips_ahoy_original,Chips Ahoy! Original Cookies,Current SKU anchor,upcitemdb.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,cinnamon_toast_crunch__current_2020s__44__1,cinnamon_toast_crunch,Cinnamon Toast Crunch,Current SKU anchor,cinnamontoastcrunch.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,cocoa_puffs__current_2020s__76__3,cocoa_puffs,Cocoa Puffs,Current SKU anchor,cvs.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,cool_whip_original__current_2020s__118__4,cool_whip_original,Cool Whip Original,Current SKU anchor,kraftheinz.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,dinty_moore_beef_stew__current_2020s__1058__5,dinty_moore_beef_stew,Dinty Moore Beef Stew,Current SKU anchor,smartlabel.hormelfoods.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,dominos_hand_tossed_pepperoni__current_2020s__571__1,dominos_hand_tossed_pepperoni,Domino's Hand Tossed Pepperoni Pizza,Current SKU anchor,cache.dominos.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,dr_pepper_original__current_2020s__52__4,dr_pepper_original,Dr Pepper Original,Current SKU anchor,kroger.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,dunkin_glazed_donut__current_2020s__574__1,dunkin_glazed_donut,Dunkin' Glazed Donut,Current SKU anchor,dunkindonuts.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,eggo_homestyle_waffles__current_2020s__68__2,eggo_homestyle_waffles,Eggo Homestyle Waffles,Current SKU anchor,leggomyeggo.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,fig_newtons__current_2020s__58__4,fig_newtons,Fig Newtons,Current SKU anchor,smartlabel.mondelez.info,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,frenchs_yellow_mustard__current_2020s__702__4,frenchs_yellow_mustard,French's Classic Yellow Mustard,Current SKU anchor,upcitemdb.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,fritos_original__current_2020s__77__4,fritos_original,Fritos Original Corn Chips,Current SKU anchor,smartlabel.pepsico.info,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,gatorade_lemon_lime__current_2020s__81__3,gatorade_lemon_lime,Gatorade Lemon-Lime,Current SKU anchor,smartlabel.pepsico.info,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,hamburger_helper_cheeseburger_macaroni__current_2020s__104__3,hamburger_helper_cheeseburger_macaroni,Hamburger Helper Cheeseburger Macaroni,Current SKU anchor,hamburgerhelper.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,hebrew_national_franks__current_2020s__133__3,hebrew_national_franks,Hebrew National Beef Franks,Current SKU anchor,walmart.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,hellmanns_mayonnaise_real__current_2020s__608__4,hellmanns_mayonnaise_real,Hellmann's Real Mayonnaise,Current SKU anchor,webstaurantstore.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,hersheys_milk_chocolate_bar__current_2020s__25__1,hersheys_milk_chocolate_bar,Hershey's Milk Chocolate Bar,Current SKU anchor,smartlabel.hersheys.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,hidden_valley_ranch_original__current_2020s__95__3,hidden_valley_ranch_original,Hidden Valley Original Ranch,Current SKU anchor,hiddenvalley.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,honey_nut_cheerios__current_2020s__32__2,honey_nut_cheerios,Honey Nut Cheerios,Current SKU anchor,evfoodservices.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,hormel_chili_no_beans__current_2020s__894__3,hormel_chili_no_beans,Hormel Chili No Beans,Current SKU anchor,nutrition.hormelfoods.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,hostess_cupcakes__current_2020s__74__4,hostess_cupcakes,Hostess CupCakes,Current SKU anchor,walmart.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,twinkies__current_2020s__16__2,twinkies,Hostess Twinkies,Current SKU anchor,kroger.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,hot_pockets_pepperoni_pizza__current_2020s__83__2,hot_pockets_pepperoni_pizza,Hot Pockets Pepperoni Pizza,Current SKU anchor,walmart.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,jello_strawberry_gelatin__current_2020s__53__3,jello_strawberry_gelatin,Jell-O Strawberry Gelatin,Current SKU anchor,kroger.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,jif_creamy_peanut_butter__current_2020s__60__3,jif_creamy_peanut_butter,Jif Creamy Peanut Butter,Current SKU anchor,jif.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,corn_flakes__current_2020s__39__3,corn_flakes,Kellogg's Corn Flakes,Current SKU anchor,smartlabel.kelloggs.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,froot_loops__current_2020s__40__2,froot_loops,Kellogg's Froot Loops,Current SKU anchor,smartlabel.kelloggs.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,frosted_flakes__current_2020s__41__2,frosted_flakes,Kellogg's Frosted Flakes,Current SKU anchor,smartlabel.kelloggs.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,raisin_bran_kelloggs__current_2020s__111__3,raisin_bran_kelloggs,Kellogg's Raisin Bran,Current SKU anchor,smartlabel.wkkellogg.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,rice_krispies__current_2020s__55__3,rice_krispies,Kellogg's Rice Krispies,Current SKU anchor,smartlabel.wkkellogg.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,kfc_famous_bowl__current_2020s__581__1,kfc_famous_bowl,KFC Famous Bowl,Current SKU anchor,locations.kfc.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,kit_kat_bar__current_2020s__61__1,kit_kat_bar,Kit Kat Bar,Current SKU anchor,smartlabel.hersheys.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,kool_aid_cherry__current_2020s__265__1,kool_aid_cherry,Kool-Aid Cherry Drink Mix,Current SKU anchor,walmart.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,kraft_singles_american__current_2020s__78__4,kraft_singles_american,Kraft Singles American Cheese,Current SKU anchor,kraftheinz.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,lays_classic__current_2020s__28__2,lays_classic,Lay's Classic Potato Chips,Current SKU anchor,smartlabel.pepsico.info,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,lean_cuisine_salisbury_steak__current_2020s__771__5,lean_cuisine_salisbury_steak,Lean Cuisine Salisbury Steak,Current SKU anchor,goodnes.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,life_cereal_original__current_2020s__121__2,life_cereal_original,Life Cereal Original,Current SKU anchor,smartlabel.pepsico.info,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,little_debbie_oatmeal_creme_pies__current_2020s__831__5,little_debbie_oatmeal_creme_pies,Little Debbie Oatmeal Creme Pies,Current SKU anchor,mckeefoodservice.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,little_debbie_swiss_rolls__current_2020s__107__1,little_debbie_swiss_rolls,Little Debbie Swiss Rolls,Current SKU anchor,walmart.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,lucky_charms__current_2020s__42__1,lucky_charms,Lucky Charms,Current SKU anchor,luckycharms.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,mms_milk_chocolate__current_2020s__1082__1,mms_milk_chocolate,M&M's Milk Chocolate Candies,Current SKU anchor,walmart.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,mcdonalds_world_famous_fries__current_2020s__498__1,mcdonalds_world_famous_fries,McDonald's World Famous Fries,Current SKU anchor,mcdonalds.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,mcdonalds_world_famous_fries__earliest_verified_label__650__3,mcdonalds_world_famous_fries,McDonald's World Famous Fries,Earliest label hunt,grist.org,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,milky_way_bar__current_2020s__927__5,milky_way_bar,Milky Way Bar,Current SKU anchor,target.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,miracle_whip_original__current_2020s__955__3,miracle_whip_original,Miracle Whip Original,Current SKU anchor,kraftheinz.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,mountain_dew_original__current_2020s__34__3,mountain_dew_original,Mountain Dew Original,Current SKU anchor,smartlabel.pepsico.info,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,nilla_wafers__current_2020s__64__5,nilla_wafers,Nilla Wafers,Current SKU anchor,walmart.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,nutella_hazelnut_spread__current_2020s__878__5,nutella_hazelnut_spread,Nutella Hazelnut Spread,Current SKU anchor,vitcofoods.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,oscar_mayer_bologna__current_2020s__822__4,oscar_mayer_bologna,Oscar Mayer Bologna,Current SKU anchor,thefreshgrocer.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,oscar_mayer_wieners__current_2020s__110__2,oscar_mayer_wieners,Oscar Mayer Wieners,Current SKU anchor,oscarmayer.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,oscar_mayer_wieners__earliest_verified_label__791__1,oscar_mayer_wieners,Oscar Mayer Wieners,Earliest label hunt,in.gov,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,panera_broccoli_cheddar_soup__current_2020s__832__3,panera_broccoli_cheddar_soup,Panera Broccoli Cheddar Soup,Current SKU anchor,blountfinefoods.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,pearl_milling_pancake_mix_original__current_2020s__742__6,pearl_milling_pancake_mix_original,Pearl Milling Company Original Pancake Mix,Current SKU anchor,pearlmillingcompany.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,pepperidge_farm_goldfish_cheddar__current_2020s__47__4,pepperidge_farm_goldfish_cheddar,Pepperidge Farm Goldfish Cheddar,Current SKU anchor,pepperidgefarm.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,pepsi_cola__current_2020s__33__3,pepsi_cola,Pepsi Cola,Current SKU anchor,smartlabel.pepsico.info,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,philadelphia_cream_cheese_original__current_2020s__1062__1,philadelphia_cream_cheese_original,Philadelphia Original Cream Cheese,Current SKU anchor,target.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,pillsbury_crescent_rolls__current_2020s__692__5,pillsbury_crescent_rolls,Pillsbury Crescent Rolls,Current SKU anchor,go-upc.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,pillsbury_toaster_strudel_strawberry__current_2020s__136__1,pillsbury_toaster_strudel_strawberry,Pillsbury Toaster Strudel Strawberry,Current SKU anchor,pillsbury.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,pizza_hut_original_pan_pepperoni__current_2020s__656__1,pizza_hut_original_pan_pepperoni,Pizza Hut Original Pan Pepperoni Pizza,Current SKU anchor,district.schoolnutritionandfitness.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,poptarts_brown_sugar_cinnamon__current_2020s__43__5,poptarts_brown_sugar_cinnamon,Pop-Tarts Frosted Brown Sugar Cinnamon,Current SKU anchor,smartlabel.kelloggs.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,popeyes_chicken_sandwich__current_2020s__667__1,popeyes_chicken_sandwich,Popeyes Chicken Sandwich,Current SKU anchor,plk-use1-prod.sites.rbictg.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,grape_nuts__current_2020s__120__2,grape_nuts,Post Grape-Nuts,Current SKU anchor,grapenuts.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,pringles_original__current_2020s__48__5,pringles_original,Pringles Original Crisps,Current SKU anchor,pringles.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,quaker_old_fashioned_oats__current_2020s__1091__3,quaker_old_fashioned_oats,Quaker Old Fashioned Oats,Current SKU anchor,smartlabel.pepsico.info,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,reeses_peanut_butter_cups__current_2020s__1052__4,reeses_peanut_butter_cups,Reese's Peanut Butter Cups,Current SKU anchor,smartlabel.hersheys.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,rice_krispies_treats_original__current_2020s__112__2,rice_krispies_treats_original,Rice Krispies Treats Original,Current SKU anchor,smartlabel.kelloggs.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,ritz_original_crackers__current_2020s__30__2,ritz_original_crackers,Ritz Original Crackers,Current SKU anchor,smartlabel.mondelez.info,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,ruffles_original__current_2020s__79__3,ruffles_original,Ruffles Original Potato Chips,Current SKU anchor,smartlabel.pepsico.info,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,skippy_creamy_peanut_butter__current_2020s__66__4,skippy_creamy_peanut_butter,Skippy Creamy Peanut Butter,Current SKU anchor,peanutbutter.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,skittles_original__current_2020s__113__1,skittles_original,Skittles Original,Current SKU anchor,skittles.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,smuckers_strawberry_preserves__current_2020s__892__2,smuckers_strawberry_preserves,Smucker's Strawberry Preserves,Current SKU anchor,smuckerawayfromhome.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,snickers_bar__current_2020s__49__1,snickers_bar,Snickers Bar,Current SKU anchor,snickers.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,spaghettios_original__current_2020s__89__3,spaghettios_original,SpaghettiOs Original,Current SKU anchor,campbellsfoodservice.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,spam_classic__current_2020s__67__7,spam_classic,SPAM Classic,Current SKU anchor,spam.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
