run_id,review_id,task_id,task_rank,task_priority_score,review_state,evidence_id,product_id,product_name,vintage_label,source_domain,source_url,source_title,source_type,ocr_priority,capture_strategy,review_surface_hint,crop_target,private_crop_supplied,private_crop_hash,package_surface_visible,package_front_visible,package_back_or_side_visible,ingredient_panel_visible,nutrition_panel_visible,net_weight_visible,manufacturer_or_distributor_visible,date_or_lot_cue_visible,text_readable_for_ocr,panel_role_decision,reviewer,reviewed_at,reviewer_notes,rights_review_status,publication_image_policy,question_set,decision_policy,recommended_next_action,candidate_only,manual_verified
confection-wrapper-item-panel-v1,cwa_panel_review_butterfinger_bar_a664c8a1bc,capture_ac240b1c38f5d7,26,109,panel_review_not_started,cwa_item_triage_butterfinger_bar_5785e88263,butterfinger_bar,Butterfinger Bar,1930s,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1930s-butterfinger-2/,1930s Butterfinger,collection_item_candidate,medium,item_page_screenshot_then_panel_triage,ingredient_or_package_text_surface,"Capture item page and wrapper image privately; crop visible wrapper surfaces and classify front, back, side, net weight, maker, date cue, ingredient panel, and nutrition panel visibility.",0,,,,,,,,,,,,,,,rights_review_needed,source_link_only_no_public_image,"Is this an item-level wrapper or package source?; Is a package surface visible after private capture?; Is ingredient text visible?; Is nutrition text visible?; Is net weight visible?; Is maker/distributor text visible?; Is date, copyright, or lot cue visible?; Is any visible text readable enough for OCR?; Is this only wrapper-front/product identity context?; Should this remain source-link-only for rights reasons?",Route to OCR only when a private crop exists and visible package text is readable; otherwise keep as wrapper lineage/context evidence.,"Open source, privately capture/crop the package surface, answer the review fields, then route readable text crops to OCR.",1,0
confection-wrapper-item-panel-v1,cwa_panel_review_butterfinger_bar_dbb586d162,capture_266635d4265c5f,27,109,panel_review_not_started,cwa_item_triage_butterfinger_bar_68efbe7b19,butterfinger_bar,Butterfinger Bar,1936,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1936-butterfinger/,1936 Butterfinger,collection_item_candidate,medium,item_page_screenshot_then_panel_triage,ingredient_or_package_text_surface,"Capture item page and wrapper image privately; crop visible wrapper surfaces and classify front, back, side, net weight, maker, date cue, ingredient panel, and nutrition panel visibility.",0,,,,,,,,,,,,,,,rights_review_needed,source_link_only_no_public_image,"Is this an item-level wrapper or package source?; Is a package surface visible after private capture?; Is ingredient text visible?; Is nutrition text visible?; Is net weight visible?; Is maker/distributor text visible?; Is date, copyright, or lot cue visible?; Is any visible text readable enough for OCR?; Is this only wrapper-front/product identity context?; Should this remain source-link-only for rights reasons?",Route to OCR only when a private crop exists and visible package text is readable; otherwise keep as wrapper lineage/context evidence.,"Open source, privately capture/crop the package surface, answer the review fields, then route readable text crops to OCR.",1,0
confection-wrapper-item-panel-v1,cwa_panel_review_butterfinger_bar_8f28cb8147,capture_d7e9d03cf75edc,28,109,panel_review_not_started,cwa_item_triage_butterfinger_bar_a172a7e8d6,butterfinger_bar,Butterfinger Bar,1964,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1964-butterfinger/,1964 Butterfinger,collection_item_candidate,medium,item_page_screenshot_then_panel_triage,ingredient_or_package_text_surface,"Capture item page and wrapper image privately; crop visible wrapper surfaces and classify front, back, side, net weight, maker, date cue, ingredient panel, and nutrition panel visibility.",0,,,,,,,,,,,,,,,rights_review_needed,source_link_only_no_public_image,"Is this an item-level wrapper or package source?; Is a package surface visible after private capture?; Is ingredient text visible?; Is nutrition text visible?; Is net weight visible?; Is maker/distributor text visible?; Is date, copyright, or lot cue visible?; Is any visible text readable enough for OCR?; Is this only wrapper-front/product identity context?; Should this remain source-link-only for rights reasons?",Route to OCR only when a private crop exists and visible package text is readable; otherwise keep as wrapper lineage/context evidence.,"Open source, privately capture/crop the package surface, answer the review fields, then route readable text crops to OCR.",1,0
confection-wrapper-item-panel-v1,cwa_panel_review_butterfinger_bar_16f6dfe828,capture_27e4bc5d4f16c1,29,109,panel_review_not_started,cwa_item_triage_butterfinger_bar_b2f39e327d,butterfinger_bar,Butterfinger Bar,2002,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2002-butterfinger/,2002 Butterfinger,collection_item_candidate,medium,item_page_screenshot_then_panel_triage,ingredient_or_package_text_surface,"Capture item page and wrapper image privately; crop visible wrapper surfaces and classify front, back, side, net weight, maker, date cue, ingredient panel, and nutrition panel visibility.",0,,,,,,,,,,,,,,,rights_review_needed,source_link_only_no_public_image,"Is this an item-level wrapper or package source?; Is a package surface visible after private capture?; Is ingredient text visible?; Is nutrition text visible?; Is net weight visible?; Is maker/distributor text visible?; Is date, copyright, or lot cue visible?; Is any visible text readable enough for OCR?; Is this only wrapper-front/product identity context?; Should this remain source-link-only for rights reasons?",Route to OCR only when a private crop exists and visible package text is readable; otherwise keep as wrapper lineage/context evidence.,"Open source, privately capture/crop the package surface, answer the review fields, then route readable text crops to OCR.",1,0
confection-wrapper-item-panel-v1,cwa_panel_review_butterfinger_bar_7bd479f755,capture_b759e031aa95b3,30,109,panel_review_not_started,cwa_item_triage_butterfinger_bar_e1644c072c,butterfinger_bar,Butterfinger Bar,1980s,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1980s-butterfinger/,1980s Butterfinger,collection_item_candidate,medium,item_page_screenshot_then_panel_triage,ingredient_or_package_text_surface,"Capture item page and wrapper image privately; crop visible wrapper surfaces and classify front, back, side, net weight, maker, date cue, ingredient panel, and nutrition panel visibility.",0,,,,,,,,,,,,,,,rights_review_needed,source_link_only_no_public_image,"Is this an item-level wrapper or package source?; Is a package surface visible after private capture?; Is ingredient text visible?; Is nutrition text visible?; Is net weight visible?; Is maker/distributor text visible?; Is date, copyright, or lot cue visible?; Is any visible text readable enough for OCR?; Is this only wrapper-front/product identity context?; Should this remain source-link-only for rights reasons?",Route to OCR only when a private crop exists and visible package text is readable; otherwise keep as wrapper lineage/context evidence.,"Open source, privately capture/crop the package surface, answer the review fields, then route readable text crops to OCR.",1,0
confection-wrapper-item-panel-v1,cwa_panel_review_butterfinger_bar_42a7aa09f5,capture_1236dddf8e18f9,31,109,panel_review_not_started,cwa_item_triage_butterfinger_bar_ede8d82563,butterfinger_bar,Butterfinger Bar,2009,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2009-butterfinger/,2009 Butterfinger,collection_item_candidate,medium,item_page_screenshot_then_panel_triage,ingredient_or_package_text_surface,"Capture item page and wrapper image privately; crop visible wrapper surfaces and classify front, back, side, net weight, maker, date cue, ingredient panel, and nutrition panel visibility.",0,,,,,,,,,,,,,,,rights_review_needed,source_link_only_no_public_image,"Is this an item-level wrapper or package source?; Is a package surface visible after private capture?; Is ingredient text visible?; Is nutrition text visible?; Is net weight visible?; Is maker/distributor text visible?; Is date, copyright, or lot cue visible?; Is any visible text readable enough for OCR?; Is this only wrapper-front/product identity context?; Should this remain source-link-only for rights reasons?",Route to OCR only when a private crop exists and visible package text is readable; otherwise keep as wrapper lineage/context evidence.,"Open source, privately capture/crop the package surface, answer the review fields, then route readable text crops to OCR.",1,0
confection-wrapper-item-panel-v1,cwa_panel_review_hersheys_milk_chocolate_bar_4c5c40e95e,capture_643e2882836024,32,109,panel_review_not_started,cwa_item_triage_hersheys_milk_chocolate_bar_231b7fb330,hersheys_milk_chocolate_bar,Hershey's Milk Chocolate Bar,1908,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1908-hershey-wrapper/,1908 Hershey,collection_item_candidate,medium,item_page_screenshot_then_panel_triage,ingredient_or_package_text_surface,"Capture item page and wrapper image privately; crop visible wrapper surfaces and classify front, back, side, net weight, maker, date cue, ingredient panel, and nutrition panel visibility.",0,,,,,,,,,,,,,,,rights_review_needed,source_link_only_no_public_image,"Is this an item-level wrapper or package source?; Is a package surface visible after private capture?; Is ingredient text visible?; Is nutrition text visible?; Is net weight visible?; Is maker/distributor text visible?; Is date, copyright, or lot cue visible?; Is any visible text readable enough for OCR?; Is this only wrapper-front/product identity context?; Should this remain source-link-only for rights reasons?",Route to OCR only when a private crop exists and visible package text is readable; otherwise keep as wrapper lineage/context evidence.,"Open source, privately capture/crop the package surface, answer the review fields, then route readable text crops to OCR.",1,0
confection-wrapper-item-panel-v1,cwa_panel_review_hersheys_milk_chocolate_bar_432bae466e,capture_11a0db3d9f48aa,33,109,panel_review_not_started,cwa_item_triage_hersheys_milk_chocolate_bar_7f7eac522f,hersheys_milk_chocolate_bar,Hershey's Milk Chocolate Bar,1950s,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1950s-hershey/,1950s Hershey,collection_item_candidate,medium,item_page_screenshot_then_panel_triage,ingredient_or_package_text_surface,"Capture item page and wrapper image privately; crop visible wrapper surfaces and classify front, back, side, net weight, maker, date cue, ingredient panel, and nutrition panel visibility.",0,,,,,,,,,,,,,,,rights_review_needed,source_link_only_no_public_image,"Is this an item-level wrapper or package source?; Is a package surface visible after private capture?; Is ingredient text visible?; Is nutrition text visible?; Is net weight visible?; Is maker/distributor text visible?; Is date, copyright, or lot cue visible?; Is any visible text readable enough for OCR?; Is this only wrapper-front/product identity context?; Should this remain source-link-only for rights reasons?",Route to OCR only when a private crop exists and visible package text is readable; otherwise keep as wrapper lineage/context evidence.,"Open source, privately capture/crop the package surface, answer the review fields, then route readable text crops to OCR.",1,0
confection-wrapper-item-panel-v1,cwa_panel_review_hersheys_milk_chocolate_bar_011acf956d,capture_baf6e86b7393fb,34,109,panel_review_not_started,cwa_item_triage_hersheys_milk_chocolate_bar_ac748c6882,hersheys_milk_chocolate_bar,Hershey's Milk Chocolate Bar,1930s,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1930s-hershey/,1930s Hershey,collection_item_candidate,medium,item_page_screenshot_then_panel_triage,ingredient_or_package_text_surface,"Capture item page and wrapper image privately; crop visible wrapper surfaces and classify front, back, side, net weight, maker, date cue, ingredient panel, and nutrition panel visibility.",0,,,,,,,,,,,,,,,rights_review_needed,source_link_only_no_public_image,"Is this an item-level wrapper or package source?; Is a package surface visible after private capture?; Is ingredient text visible?; Is nutrition text visible?; Is net weight visible?; Is maker/distributor text visible?; Is date, copyright, or lot cue visible?; Is any visible text readable enough for OCR?; Is this only wrapper-front/product identity context?; Should this remain source-link-only for rights reasons?",Route to OCR only when a private crop exists and visible package text is readable; otherwise keep as wrapper lineage/context evidence.,"Open source, privately capture/crop the package surface, answer the review fields, then route readable text crops to OCR.",1,0
confection-wrapper-item-panel-v1,cwa_panel_review_hersheys_milk_chocolate_bar_437a40c5ba,capture_1ed1e5cb6a57f6,35,109,panel_review_not_started,cwa_item_triage_hersheys_milk_chocolate_bar_b812edc4a8,hersheys_milk_chocolate_bar,Hershey's Milk Chocolate Bar,1940,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1940-hershey/,1940 Hershey,collection_item_candidate,medium,item_page_screenshot_then_panel_triage,ingredient_or_package_text_surface,"Capture item page and wrapper image privately; crop visible wrapper surfaces and classify front, back, side, net weight, maker, date cue, ingredient panel, and nutrition panel visibility.",0,,,,,,,,,,,,,,,rights_review_needed,source_link_only_no_public_image,"Is this an item-level wrapper or package source?; Is a package surface visible after private capture?; Is ingredient text visible?; Is nutrition text visible?; Is net weight visible?; Is maker/distributor text visible?; Is date, copyright, or lot cue visible?; Is any visible text readable enough for OCR?; Is this only wrapper-front/product identity context?; Should this remain source-link-only for rights reasons?",Route to OCR only when a private crop exists and visible package text is readable; otherwise keep as wrapper lineage/context evidence.,"Open source, privately capture/crop the package surface, answer the review fields, then route readable text crops to OCR.",1,0
confection-wrapper-item-panel-v1,cwa_panel_review_hersheys_milk_chocolate_bar_5a4b931206,capture_7ed4a2a1a49834,36,109,panel_review_not_started,cwa_item_triage_hersheys_milk_chocolate_bar_cd1d18be4c,hersheys_milk_chocolate_bar,Hershey's Milk Chocolate Bar,1910,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1910-hershey/,1910 Hershey,collection_item_candidate,medium,item_page_screenshot_then_panel_triage,ingredient_or_package_text_surface,"Capture item page and wrapper image privately; crop visible wrapper surfaces and classify front, back, side, net weight, maker, date cue, ingredient panel, and nutrition panel visibility.",0,,,,,,,,,,,,,,,rights_review_needed,source_link_only_no_public_image,"Is this an item-level wrapper or package source?; Is a package surface visible after private capture?; Is ingredient text visible?; Is nutrition text visible?; Is net weight visible?; Is maker/distributor text visible?; Is date, copyright, or lot cue visible?; Is any visible text readable enough for OCR?; Is this only wrapper-front/product identity context?; Should this remain source-link-only for rights reasons?",Route to OCR only when a private crop exists and visible package text is readable; otherwise keep as wrapper lineage/context evidence.,"Open source, privately capture/crop the package surface, answer the review fields, then route readable text crops to OCR.",1,0
confection-wrapper-item-panel-v1,cwa_panel_review_hersheys_milk_chocolate_bar_79758d6ddf,capture_31715bad7a1c89,37,109,panel_review_not_started,cwa_item_triage_hersheys_milk_chocolate_bar_e8d47584d9,hersheys_milk_chocolate_bar,Hershey's Milk Chocolate Bar,1960s,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1960s-hershey/,1960s Hershey,collection_item_candidate,medium,item_page_screenshot_then_panel_triage,ingredient_or_package_text_surface,"Capture item page and wrapper image privately; crop visible wrapper surfaces and classify front, back, side, net weight, maker, date cue, ingredient panel, and nutrition panel visibility.",0,,,,,,,,,,,,,,,rights_review_needed,source_link_only_no_public_image,"Is this an item-level wrapper or package source?; Is a package surface visible after private capture?; Is ingredient text visible?; Is nutrition text visible?; Is net weight visible?; Is maker/distributor text visible?; Is date, copyright, or lot cue visible?; Is any visible text readable enough for OCR?; Is this only wrapper-front/product identity context?; Should this remain source-link-only for rights reasons?",Route to OCR only when a private crop exists and visible package text is readable; otherwise keep as wrapper lineage/context evidence.,"Open source, privately capture/crop the package surface, answer the review fields, then route readable text crops to OCR.",1,0
confection-wrapper-item-panel-v1,cwa_panel_review_mms_milk_chocolate_8b5cbac8aa,capture_bffd206a132e52,38,109,panel_review_not_started,cwa_item_triage_mms_milk_chocolate_5059214ea3,mms_milk_chocolate,M&M's Milk Chocolate Candies,1998,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1998-mm/,1998 M&M,collection_item_candidate,medium,item_page_screenshot_then_panel_triage,ingredient_or_package_text_surface,"Capture item page and wrapper image privately; crop visible wrapper surfaces and classify front, back, side, net weight, maker, date cue, ingredient panel, and nutrition panel visibility.",0,,,,,,,,,,,,,,,rights_review_needed,source_link_only_no_public_image,"Is this an item-level wrapper or package source?; Is a package surface visible after private capture?; Is ingredient text visible?; Is nutrition text visible?; Is net weight visible?; Is maker/distributor text visible?; Is date, copyright, or lot cue visible?; Is any visible text readable enough for OCR?; Is this only wrapper-front/product identity context?; Should this remain source-link-only for rights reasons?",Route to OCR only when a private crop exists and visible package text is readable; otherwise keep as wrapper lineage/context evidence.,"Open source, privately capture/crop the package surface, answer the review fields, then route readable text crops to OCR.",1,0
confection-wrapper-item-panel-v1,cwa_panel_review_mms_milk_chocolate_cd2dee8781,capture_f4f4533435337c,39,109,panel_review_not_started,cwa_item_triage_mms_milk_chocolate_5e1f429701,mms_milk_chocolate,M&M's Milk Chocolate Candies,1997,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1997-mm/,1997 M&M,collection_item_candidate,medium,item_page_screenshot_then_panel_triage,ingredient_or_package_text_surface,"Capture item page and wrapper image privately; crop visible wrapper surfaces and classify front, back, side, net weight, maker, date cue, ingredient panel, and nutrition panel visibility.",0,,,,,,,,,,,,,,,rights_review_needed,source_link_only_no_public_image,"Is this an item-level wrapper or package source?; Is a package surface visible after private capture?; Is ingredient text visible?; Is nutrition text visible?; Is net weight visible?; Is maker/distributor text visible?; Is date, copyright, or lot cue visible?; Is any visible text readable enough for OCR?; Is this only wrapper-front/product identity context?; Should this remain source-link-only for rights reasons?",Route to OCR only when a private crop exists and visible package text is readable; otherwise keep as wrapper lineage/context evidence.,"Open source, privately capture/crop the package surface, answer the review fields, then route readable text crops to OCR.",1,0
confection-wrapper-item-panel-v1,cwa_panel_review_mms_milk_chocolate_0f46c732d3,capture_8f7043bfa61476,40,109,panel_review_not_started,cwa_item_triage_mms_milk_chocolate_b41dc7b4eb,mms_milk_chocolate,M&M's Milk Chocolate Candies,1998,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1998-mm-2/,1998 M&M,collection_item_candidate,medium,item_page_screenshot_then_panel_triage,ingredient_or_package_text_surface,"Capture item page and wrapper image privately; crop visible wrapper surfaces and classify front, back, side, net weight, maker, date cue, ingredient panel, and nutrition panel visibility.",0,,,,,,,,,,,,,,,rights_review_needed,source_link_only_no_public_image,"Is this an item-level wrapper or package source?; Is a package surface visible after private capture?; Is ingredient text visible?; Is nutrition text visible?; Is net weight visible?; Is maker/distributor text visible?; Is date, copyright, or lot cue visible?; Is any visible text readable enough for OCR?; Is this only wrapper-front/product identity context?; Should this remain source-link-only for rights reasons?",Route to OCR only when a private crop exists and visible package text is readable; otherwise keep as wrapper lineage/context evidence.,"Open source, privately capture/crop the package surface, answer the review fields, then route readable text crops to OCR.",1,0
confection-wrapper-item-panel-v1,cwa_panel_review_mms_milk_chocolate_6f892d5601,capture_03ab0da94c40c8,41,109,panel_review_not_started,cwa_item_triage_mms_milk_chocolate_d83e2731e3,mms_milk_chocolate,M&M's Milk Chocolate Candies,1970s,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1970s-mms/,1970s M&Ms,collection_item_candidate,medium,item_page_screenshot_then_panel_triage,ingredient_or_package_text_surface,"Capture item page and wrapper image privately; crop visible wrapper surfaces and classify front, back, side, net weight, maker, date cue, ingredient panel, and nutrition panel visibility.",0,,,,,,,,,,,,,,,rights_review_needed,source_link_only_no_public_image,"Is this an item-level wrapper or package source?; Is a package surface visible after private capture?; Is ingredient text visible?; Is nutrition text visible?; Is net weight visible?; Is maker/distributor text visible?; Is date, copyright, or lot cue visible?; Is any visible text readable enough for OCR?; Is this only wrapper-front/product identity context?; Should this remain source-link-only for rights reasons?",Route to OCR only when a private crop exists and visible package text is readable; otherwise keep as wrapper lineage/context evidence.,"Open source, privately capture/crop the package surface, answer the review fields, then route readable text crops to OCR.",1,0
confection-wrapper-item-panel-v1,cwa_panel_review_mms_milk_chocolate_38b78c8f39,capture_26dbbc67f95841,42,109,panel_review_not_started,cwa_item_triage_mms_milk_chocolate_e4332f25df,mms_milk_chocolate,M&M's Milk Chocolate Candies,1997,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1997-mm-2/,1997 M&M,collection_item_candidate,medium,item_page_screenshot_then_panel_triage,ingredient_or_package_text_surface,"Capture item page and wrapper image privately; crop visible wrapper surfaces and classify front, back, side, net weight, maker, date cue, ingredient panel, and nutrition panel visibility.",0,,,,,,,,,,,,,,,rights_review_needed,source_link_only_no_public_image,"Is this an item-level wrapper or package source?; Is a package surface visible after private capture?; Is ingredient text visible?; Is nutrition text visible?; Is net weight visible?; Is maker/distributor text visible?; Is date, copyright, or lot cue visible?; Is any visible text readable enough for OCR?; Is this only wrapper-front/product identity context?; Should this remain source-link-only for rights reasons?",Route to OCR only when a private crop exists and visible package text is readable; otherwise keep as wrapper lineage/context evidence.,"Open source, privately capture/crop the package surface, answer the review fields, then route readable text crops to OCR.",1,0
confection-wrapper-item-panel-v1,cwa_panel_review_reeses_peanut_butter_cups_fafa8d67b0,capture_7d58ee8615e452,43,109,panel_review_not_started,cwa_item_triage_reeses_peanut_butter_cups_16f603918d,reeses_peanut_butter_cups,Reese's Peanut Butter Cups,1940s,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1940s-reeses-bag/,1940s Reeses Bag,collection_item_candidate,medium,item_page_screenshot_then_panel_triage,ingredient_or_package_text_surface,"Capture item page and wrapper image privately; crop visible wrapper surfaces and classify front, back, side, net weight, maker, date cue, ingredient panel, and nutrition panel visibility.",0,,,,,,,,,,,,,,,rights_review_needed,source_link_only_no_public_image,"Is this an item-level wrapper or package source?; Is a package surface visible after private capture?; Is ingredient text visible?; Is nutrition text visible?; Is net weight visible?; Is maker/distributor text visible?; Is date, copyright, or lot cue visible?; Is any visible text readable enough for OCR?; Is this only wrapper-front/product identity context?; Should this remain source-link-only for rights reasons?",Route to OCR only when a private crop exists and visible package text is readable; otherwise keep as wrapper lineage/context evidence.,"Open source, privately capture/crop the package surface, answer the review fields, then route readable text crops to OCR.",1,0
confection-wrapper-item-panel-v1,cwa_panel_review_reeses_peanut_butter_cups_93224b64af,capture_2c24ba5bb8eb69,44,109,panel_review_not_started,cwa_item_triage_reeses_peanut_butter_cups_230caf8f25,reeses_peanut_butter_cups,Reese's Peanut Butter Cups,1970s,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1970s-reeses/,1970s Reeses,collection_item_candidate,medium,item_page_screenshot_then_panel_triage,ingredient_or_package_text_surface,"Capture item page and wrapper image privately; crop visible wrapper surfaces and classify front, back, side, net weight, maker, date cue, ingredient panel, and nutrition panel visibility.",0,,,,,,,,,,,,,,,rights_review_needed,source_link_only_no_public_image,"Is this an item-level wrapper or package source?; Is a package surface visible after private capture?; Is ingredient text visible?; Is nutrition text visible?; Is net weight visible?; Is maker/distributor text visible?; Is date, copyright, or lot cue visible?; Is any visible text readable enough for OCR?; Is this only wrapper-front/product identity context?; Should this remain source-link-only for rights reasons?",Route to OCR only when a private crop exists and visible package text is readable; otherwise keep as wrapper lineage/context evidence.,"Open source, privately capture/crop the package surface, answer the review fields, then route readable text crops to OCR.",1,0
confection-wrapper-item-panel-v1,cwa_panel_review_reeses_peanut_butter_cups_2ac95ff9c0,capture_b2a865bccd225d,45,109,panel_review_not_started,cwa_item_triage_reeses_peanut_butter_cups_26454dd671,reeses_peanut_butter_cups,Reese's Peanut Butter Cups,2003,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2003-reeses/,2003 Reeses,collection_item_candidate,medium,item_page_screenshot_then_panel_triage,ingredient_or_package_text_surface,"Capture item page and wrapper image privately; crop visible wrapper surfaces and classify front, back, side, net weight, maker, date cue, ingredient panel, and nutrition panel visibility.",0,,,,,,,,,,,,,,,rights_review_needed,source_link_only_no_public_image,"Is this an item-level wrapper or package source?; Is a package surface visible after private capture?; Is ingredient text visible?; Is nutrition text visible?; Is net weight visible?; Is maker/distributor text visible?; Is date, copyright, or lot cue visible?; Is any visible text readable enough for OCR?; Is this only wrapper-front/product identity context?; Should this remain source-link-only for rights reasons?",Route to OCR only when a private crop exists and visible package text is readable; otherwise keep as wrapper lineage/context evidence.,"Open source, privately capture/crop the package surface, answer the review fields, then route readable text crops to OCR.",1,0
confection-wrapper-item-panel-v1,cwa_panel_review_reeses_peanut_butter_cups_331247cfc1,capture_0dfdbff252a9aa,46,109,panel_review_not_started,cwa_item_triage_reeses_peanut_butter_cups_4e00d21fa0,reeses_peanut_butter_cups,Reese's Peanut Butter Cups,2002,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2002-reeses/,2002 Reeses,collection_item_candidate,medium,item_page_screenshot_then_panel_triage,ingredient_or_package_text_surface,"Capture item page and wrapper image privately; crop visible wrapper surfaces and classify front, back, side, net weight, maker, date cue, ingredient panel, and nutrition panel visibility.",0,,,,,,,,,,,,,,,rights_review_needed,source_link_only_no_public_image,"Is this an item-level wrapper or package source?; Is a package surface visible after private capture?; Is ingredient text visible?; Is nutrition text visible?; Is net weight visible?; Is maker/distributor text visible?; Is date, copyright, or lot cue visible?; Is any visible text readable enough for OCR?; Is this only wrapper-front/product identity context?; Should this remain source-link-only for rights reasons?",Route to OCR only when a private crop exists and visible package text is readable; otherwise keep as wrapper lineage/context evidence.,"Open source, privately capture/crop the package surface, answer the review fields, then route readable text crops to OCR.",1,0
confection-wrapper-item-panel-v1,cwa_panel_review_reeses_peanut_butter_cups_1b320ba480,capture_1763a993e1127f,47,109,panel_review_not_started,cwa_item_triage_reeses_peanut_butter_cups_71e56f2592,reeses_peanut_butter_cups,Reese's Peanut Butter Cups,2005,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2005-reeses/,2005 Reeses,collection_item_candidate,medium,item_page_screenshot_then_panel_triage,ingredient_or_package_text_surface,"Capture item page and wrapper image privately; crop visible wrapper surfaces and classify front, back, side, net weight, maker, date cue, ingredient panel, and nutrition panel visibility.",0,,,,,,,,,,,,,,,rights_review_needed,source_link_only_no_public_image,"Is this an item-level wrapper or package source?; Is a package surface visible after private capture?; Is ingredient text visible?; Is nutrition text visible?; Is net weight visible?; Is maker/distributor text visible?; Is date, copyright, or lot cue visible?; Is any visible text readable enough for OCR?; Is this only wrapper-front/product identity context?; Should this remain source-link-only for rights reasons?",Route to OCR only when a private crop exists and visible package text is readable; otherwise keep as wrapper lineage/context evidence.,"Open source, privately capture/crop the package surface, answer the review fields, then route readable text crops to OCR.",1,0
confection-wrapper-item-panel-v1,cwa_panel_review_reeses_peanut_butter_cups_f7afb3a03a,capture_cf3681c2fcc0dd,48,109,panel_review_not_started,cwa_item_triage_reeses_peanut_butter_cups_977261d2e7,reeses_peanut_butter_cups,Reese's Peanut Butter Cups,1991,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1991-reeses/,1991 Reeses,collection_item_candidate,medium,item_page_screenshot_then_panel_triage,ingredient_or_package_text_surface,"Capture item page and wrapper image privately; crop visible wrapper surfaces and classify front, back, side, net weight, maker, date cue, ingredient panel, and nutrition panel visibility.",0,,,,,,,,,,,,,,,rights_review_needed,source_link_only_no_public_image,"Is this an item-level wrapper or package source?; Is a package surface visible after private capture?; Is ingredient text visible?; Is nutrition text visible?; Is net weight visible?; Is maker/distributor text visible?; Is date, copyright, or lot cue visible?; Is any visible text readable enough for OCR?; Is this only wrapper-front/product identity context?; Should this remain source-link-only for rights reasons?",Route to OCR only when a private crop exists and visible package text is readable; otherwise keep as wrapper lineage/context evidence.,"Open source, privately capture/crop the package surface, answer the review fields, then route readable text crops to OCR.",1,0
confection-wrapper-item-panel-v1,cwa_panel_review_reeses_peanut_butter_cups_904dde5ee4,capture_eca2f70ff4809c,49,109,panel_review_not_started,cwa_item_triage_reeses_peanut_butter_cups_ea9a77a40f,reeses_peanut_butter_cups,Reese's Peanut Butter Cups,1980s,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1980s-reeses/,1980s Reeses,collection_item_candidate,medium,item_page_screenshot_then_panel_triage,ingredient_or_package_text_surface,"Capture item page and wrapper image privately; crop visible wrapper surfaces and classify front, back, side, net weight, maker, date cue, ingredient panel, and nutrition panel visibility.",0,,,,,,,,,,,,,,,rights_review_needed,source_link_only_no_public_image,"Is this an item-level wrapper or package source?; Is a package surface visible after private capture?; Is ingredient text visible?; Is nutrition text visible?; Is net weight visible?; Is maker/distributor text visible?; Is date, copyright, or lot cue visible?; Is any visible text readable enough for OCR?; Is this only wrapper-front/product identity context?; Should this remain source-link-only for rights reasons?",Route to OCR only when a private crop exists and visible package text is readable; otherwise keep as wrapper lineage/context evidence.,"Open source, privately capture/crop the package surface, answer the review fields, then route readable text crops to OCR.",1,0
