global_capture_rank,product_capture_rank,priority_id,product_id,product_name,priority_tier,lineage_span_label,source_era_rank,vintage_label,version_id,evidence_id,source_domain,source_url,source_title,source_type,surface_id,surface_label,surface_rank,proof_lane,photo_priority,ocr_priority,ocr_gap_category,ocr_expected_surface,panel_acquisition_state,ocr_access_state,capture_path_field,capture_strategy,crop_target,capture_instruction,claim_gate,publication_image_policy,rights_review_status,image_map_keys,local_private_image_path,processed_private_image_path,panel_crop_note,primary_text_surface,support_text_surface,private_paths_supplied,ready_for_ocr,candidate_only,manual_verified
60,20,cwa_ingredient_priority_0448b9287d4b,reeses_peanut_butter_cups,Reese's Peanut Butter Cups,dense_lineage_first,1940s-2005,4,1991,cwa_capture_round_6df649a46222,cwa_surface_4aafb6748ecde9,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1991-reeses/,1991 Reeses - Maker or date cue,collector_archive_page,maker_or_date,Maker or date cue,5,supporting_label_text_photo,supporting_label_text_photo,medium,readable_panel_photo_needed,maker_distributor_or_date_cue,private_crop_needed,private_crop_path_needed,private_maker_or_date_crop_path,private_maker_or_date_crop,"Crop maker/distributor, copyright, lot, or date cue text.","Capture maker, distributor, copyright, lot, or date cues for identity and timeline confidence.",blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,rights_review_needed,cwa_surface_4aafb6748ecde9;reeses_peanut_butter_cups:cwa_surface_4aafb6748ecde9;cwa_capture_round_6df649a46222:maker_or_date;https://www.candywrapperarchive.com/candy-collector/1991-reeses/#maker_or_date,,,,0,1,0,0,1,0
61,21,cwa_ingredient_priority_d54648cac102,reeses_peanut_butter_cups,Reese's Peanut Butter Cups,dense_lineage_first,1940s-2005,5,2002,cwa_capture_round_f6826951082d,cwa_surface_031d83c3dbd59e,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2002-reeses/,2002 Reeses - Ingredient panel,collector_archive_page,ingredient_panel,Ingredient panel,1,primary_ingredient_panel_photo,primary_ingredient_or_nutrition_photo,high,panel_capture_needed,ingredient_panel,private_crop_needed,private_crop_path_needed,private_ingredient_panel_crop_path,private_ingredient_panel_crop,Crop the ingredient statement with enough package context to preserve product/date cues.,"Capture the ingredient statement first, with enough wrapper context to preserve product and vintage cues.",blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,rights_review_needed,cwa_surface_031d83c3dbd59e;reeses_peanut_butter_cups:cwa_surface_031d83c3dbd59e;cwa_capture_round_f6826951082d:ingredient_panel;https://www.candywrapperarchive.com/candy-collector/2002-reeses/#ingredient_panel,,,,1,0,0,0,1,0
62,22,cwa_ingredient_priority_716a006cdadd,reeses_peanut_butter_cups,Reese's Peanut Butter Cups,dense_lineage_first,1940s-2005,5,2002,cwa_capture_round_f6826951082d,cwa_surface_375e91cfe4931b,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2002-reeses/,2002 Reeses - Nutrition panel,collector_archive_page,nutrition_panel,Nutrition panel,2,primary_nutrition_panel_photo,primary_ingredient_or_nutrition_photo,high,panel_capture_needed,nutrition_panel,private_crop_needed,private_crop_path_needed,private_nutrition_panel_crop_path,private_nutrition_panel_crop,Crop the nutrition panel and serving-size text if visible.,Capture the nutrition facts and serving-size area after the ingredient panel or when ingredients are absent.,blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,rights_review_needed,cwa_surface_375e91cfe4931b;reeses_peanut_butter_cups:cwa_surface_375e91cfe4931b;cwa_capture_round_f6826951082d:nutrition_panel;https://www.candywrapperarchive.com/candy-collector/2002-reeses/#nutrition_panel,,,,1,0,0,0,1,0
63,23,cwa_ingredient_priority_25957f64e55c,reeses_peanut_butter_cups,Reese's Peanut Butter Cups,dense_lineage_first,1940s-2005,5,2002,cwa_capture_round_f6826951082d,cwa_surface_87e7930fc9ae95,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2002-reeses/,2002 Reeses - Wrapper back or side text,collector_archive_page,wrapper_back_or_side,Wrapper back or side text,3,supporting_label_text_photo,supporting_label_text_photo,medium,readable_panel_photo_needed,package_back_side_text,private_crop_needed,private_crop_path_needed,private_wrapper_back_or_side_crop_path,private_back_or_side_text_crop,"Crop readable wrapper back/side text, prioritizing ingredients, nutrition, net weight, maker, or date cues.",Capture readable back/side wrapper text only after checking for ingredient and nutrition panels.,blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,rights_review_needed,cwa_surface_87e7930fc9ae95;reeses_peanut_butter_cups:cwa_surface_87e7930fc9ae95;cwa_capture_round_f6826951082d:wrapper_back_or_side;https://www.candywrapperarchive.com/candy-collector/2002-reeses/#wrapper_back_or_side,,,,0,1,0,0,1,0
64,24,cwa_ingredient_priority_7dd26019743e,reeses_peanut_butter_cups,Reese's Peanut Butter Cups,dense_lineage_first,1940s-2005,5,2002,cwa_capture_round_f6826951082d,cwa_surface_4f8c020926ee6e,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2002-reeses/,2002 Reeses - Net weight,collector_archive_page,net_weight,Net weight,4,supporting_label_text_photo,supporting_label_text_photo,medium,readable_panel_photo_needed,net_weight,private_crop_needed,private_crop_path_needed,private_net_weight_crop_path,private_net_weight_crop,Crop net weight and package-size text.,Capture net weight as package-size evidence for later normalization.,blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,rights_review_needed,cwa_surface_4f8c020926ee6e;reeses_peanut_butter_cups:cwa_surface_4f8c020926ee6e;cwa_capture_round_f6826951082d:net_weight;https://www.candywrapperarchive.com/candy-collector/2002-reeses/#net_weight,,,,0,1,0,0,1,0
65,25,cwa_ingredient_priority_3e22fd749a36,reeses_peanut_butter_cups,Reese's Peanut Butter Cups,dense_lineage_first,1940s-2005,5,2002,cwa_capture_round_f6826951082d,cwa_surface_494bf2ec912f83,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2002-reeses/,2002 Reeses - Maker or date cue,collector_archive_page,maker_or_date,Maker or date cue,5,supporting_label_text_photo,supporting_label_text_photo,medium,readable_panel_photo_needed,maker_distributor_or_date_cue,private_crop_needed,private_crop_path_needed,private_maker_or_date_crop_path,private_maker_or_date_crop,"Crop maker/distributor, copyright, lot, or date cue text.","Capture maker, distributor, copyright, lot, or date cues for identity and timeline confidence.",blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,rights_review_needed,cwa_surface_494bf2ec912f83;reeses_peanut_butter_cups:cwa_surface_494bf2ec912f83;cwa_capture_round_f6826951082d:maker_or_date;https://www.candywrapperarchive.com/candy-collector/2002-reeses/#maker_or_date,,,,0,1,0,0,1,0
66,26,cwa_ingredient_priority_3582756d4a10,reeses_peanut_butter_cups,Reese's Peanut Butter Cups,dense_lineage_first,1940s-2005,6,2003,cwa_capture_round_449a4deb637a,cwa_surface_cd18a160cd966e,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2003-reeses/,2003 Reeses - Ingredient panel,collector_archive_page,ingredient_panel,Ingredient panel,1,primary_ingredient_panel_photo,primary_ingredient_or_nutrition_photo,high,panel_capture_needed,ingredient_panel,private_crop_needed,private_crop_path_needed,private_ingredient_panel_crop_path,private_ingredient_panel_crop,Crop the ingredient statement with enough package context to preserve product/date cues.,"Capture the ingredient statement first, with enough wrapper context to preserve product and vintage cues.",blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,rights_review_needed,cwa_surface_cd18a160cd966e;reeses_peanut_butter_cups:cwa_surface_cd18a160cd966e;cwa_capture_round_449a4deb637a:ingredient_panel;https://www.candywrapperarchive.com/candy-collector/2003-reeses/#ingredient_panel,,,,1,0,0,0,1,0
67,27,cwa_ingredient_priority_401b27eed7e9,reeses_peanut_butter_cups,Reese's Peanut Butter Cups,dense_lineage_first,1940s-2005,6,2003,cwa_capture_round_449a4deb637a,cwa_surface_0f7bbe724b67ba,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2003-reeses/,2003 Reeses - Nutrition panel,collector_archive_page,nutrition_panel,Nutrition panel,2,primary_nutrition_panel_photo,primary_ingredient_or_nutrition_photo,high,panel_capture_needed,nutrition_panel,private_crop_needed,private_crop_path_needed,private_nutrition_panel_crop_path,private_nutrition_panel_crop,Crop the nutrition panel and serving-size text if visible.,Capture the nutrition facts and serving-size area after the ingredient panel or when ingredients are absent.,blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,rights_review_needed,cwa_surface_0f7bbe724b67ba;reeses_peanut_butter_cups:cwa_surface_0f7bbe724b67ba;cwa_capture_round_449a4deb637a:nutrition_panel;https://www.candywrapperarchive.com/candy-collector/2003-reeses/#nutrition_panel,,,,1,0,0,0,1,0
68,28,cwa_ingredient_priority_b782aebad0dd,reeses_peanut_butter_cups,Reese's Peanut Butter Cups,dense_lineage_first,1940s-2005,6,2003,cwa_capture_round_449a4deb637a,cwa_surface_bf02be703135ca,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2003-reeses/,2003 Reeses - Wrapper back or side text,collector_archive_page,wrapper_back_or_side,Wrapper back or side text,3,supporting_label_text_photo,supporting_label_text_photo,medium,readable_panel_photo_needed,package_back_side_text,private_crop_needed,private_crop_path_needed,private_wrapper_back_or_side_crop_path,private_back_or_side_text_crop,"Crop readable wrapper back/side text, prioritizing ingredients, nutrition, net weight, maker, or date cues.",Capture readable back/side wrapper text only after checking for ingredient and nutrition panels.,blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,rights_review_needed,cwa_surface_bf02be703135ca;reeses_peanut_butter_cups:cwa_surface_bf02be703135ca;cwa_capture_round_449a4deb637a:wrapper_back_or_side;https://www.candywrapperarchive.com/candy-collector/2003-reeses/#wrapper_back_or_side,,,,0,1,0,0,1,0
69,29,cwa_ingredient_priority_5ca60c035d85,reeses_peanut_butter_cups,Reese's Peanut Butter Cups,dense_lineage_first,1940s-2005,6,2003,cwa_capture_round_449a4deb637a,cwa_surface_7cff970e120afc,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2003-reeses/,2003 Reeses - Net weight,collector_archive_page,net_weight,Net weight,4,supporting_label_text_photo,supporting_label_text_photo,medium,readable_panel_photo_needed,net_weight,private_crop_needed,private_crop_path_needed,private_net_weight_crop_path,private_net_weight_crop,Crop net weight and package-size text.,Capture net weight as package-size evidence for later normalization.,blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,rights_review_needed,cwa_surface_7cff970e120afc;reeses_peanut_butter_cups:cwa_surface_7cff970e120afc;cwa_capture_round_449a4deb637a:net_weight;https://www.candywrapperarchive.com/candy-collector/2003-reeses/#net_weight,,,,0,1,0,0,1,0
70,30,cwa_ingredient_priority_e2680b0d5e78,reeses_peanut_butter_cups,Reese's Peanut Butter Cups,dense_lineage_first,1940s-2005,6,2003,cwa_capture_round_449a4deb637a,cwa_surface_7f76dde4acc4d2,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2003-reeses/,2003 Reeses - Maker or date cue,collector_archive_page,maker_or_date,Maker or date cue,5,supporting_label_text_photo,supporting_label_text_photo,medium,readable_panel_photo_needed,maker_distributor_or_date_cue,private_crop_needed,private_crop_path_needed,private_maker_or_date_crop_path,private_maker_or_date_crop,"Crop maker/distributor, copyright, lot, or date cue text.","Capture maker, distributor, copyright, lot, or date cues for identity and timeline confidence.",blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,rights_review_needed,cwa_surface_7f76dde4acc4d2;reeses_peanut_butter_cups:cwa_surface_7f76dde4acc4d2;cwa_capture_round_449a4deb637a:maker_or_date;https://www.candywrapperarchive.com/candy-collector/2003-reeses/#maker_or_date,,,,0,1,0,0,1,0
71,31,cwa_ingredient_priority_25c767e0e389,reeses_peanut_butter_cups,Reese's Peanut Butter Cups,dense_lineage_first,1940s-2005,7,2005,cwa_capture_round_997c1a4e1949,cwa_surface_a1d39772267f32,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2005-reeses/,2005 Reeses - Ingredient panel,collector_archive_page,ingredient_panel,Ingredient panel,1,primary_ingredient_panel_photo,primary_ingredient_or_nutrition_photo,high,panel_capture_needed,ingredient_panel,private_crop_needed,private_crop_path_needed,private_ingredient_panel_crop_path,private_ingredient_panel_crop,Crop the ingredient statement with enough package context to preserve product/date cues.,"Capture the ingredient statement first, with enough wrapper context to preserve product and vintage cues.",blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,rights_review_needed,cwa_surface_a1d39772267f32;reeses_peanut_butter_cups:cwa_surface_a1d39772267f32;cwa_capture_round_997c1a4e1949:ingredient_panel;https://www.candywrapperarchive.com/candy-collector/2005-reeses/#ingredient_panel,,,,1,0,0,0,1,0
72,32,cwa_ingredient_priority_65022514fccd,reeses_peanut_butter_cups,Reese's Peanut Butter Cups,dense_lineage_first,1940s-2005,7,2005,cwa_capture_round_997c1a4e1949,cwa_surface_80dc199d739cc1,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2005-reeses/,2005 Reeses - Nutrition panel,collector_archive_page,nutrition_panel,Nutrition panel,2,primary_nutrition_panel_photo,primary_ingredient_or_nutrition_photo,high,panel_capture_needed,nutrition_panel,private_crop_needed,private_crop_path_needed,private_nutrition_panel_crop_path,private_nutrition_panel_crop,Crop the nutrition panel and serving-size text if visible.,Capture the nutrition facts and serving-size area after the ingredient panel or when ingredients are absent.,blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,rights_review_needed,cwa_surface_80dc199d739cc1;reeses_peanut_butter_cups:cwa_surface_80dc199d739cc1;cwa_capture_round_997c1a4e1949:nutrition_panel;https://www.candywrapperarchive.com/candy-collector/2005-reeses/#nutrition_panel,,,,1,0,0,0,1,0
73,33,cwa_ingredient_priority_baf65a739b6e,reeses_peanut_butter_cups,Reese's Peanut Butter Cups,dense_lineage_first,1940s-2005,7,2005,cwa_capture_round_997c1a4e1949,cwa_surface_e7bf662c6b72b1,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2005-reeses/,2005 Reeses - Wrapper back or side text,collector_archive_page,wrapper_back_or_side,Wrapper back or side text,3,supporting_label_text_photo,supporting_label_text_photo,medium,readable_panel_photo_needed,package_back_side_text,private_crop_needed,private_crop_path_needed,private_wrapper_back_or_side_crop_path,private_back_or_side_text_crop,"Crop readable wrapper back/side text, prioritizing ingredients, nutrition, net weight, maker, or date cues.",Capture readable back/side wrapper text only after checking for ingredient and nutrition panels.,blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,rights_review_needed,cwa_surface_e7bf662c6b72b1;reeses_peanut_butter_cups:cwa_surface_e7bf662c6b72b1;cwa_capture_round_997c1a4e1949:wrapper_back_or_side;https://www.candywrapperarchive.com/candy-collector/2005-reeses/#wrapper_back_or_side,,,,0,1,0,0,1,0
74,34,cwa_ingredient_priority_88904df76300,reeses_peanut_butter_cups,Reese's Peanut Butter Cups,dense_lineage_first,1940s-2005,7,2005,cwa_capture_round_997c1a4e1949,cwa_surface_ac0e8b821632f3,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2005-reeses/,2005 Reeses - Net weight,collector_archive_page,net_weight,Net weight,4,supporting_label_text_photo,supporting_label_text_photo,medium,readable_panel_photo_needed,net_weight,private_crop_needed,private_crop_path_needed,private_net_weight_crop_path,private_net_weight_crop,Crop net weight and package-size text.,Capture net weight as package-size evidence for later normalization.,blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,rights_review_needed,cwa_surface_ac0e8b821632f3;reeses_peanut_butter_cups:cwa_surface_ac0e8b821632f3;cwa_capture_round_997c1a4e1949:net_weight;https://www.candywrapperarchive.com/candy-collector/2005-reeses/#net_weight,,,,0,1,0,0,1,0
75,35,cwa_ingredient_priority_f855446c985a,reeses_peanut_butter_cups,Reese's Peanut Butter Cups,dense_lineage_first,1940s-2005,7,2005,cwa_capture_round_997c1a4e1949,cwa_surface_90f44ca6589e55,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2005-reeses/,2005 Reeses - Maker or date cue,collector_archive_page,maker_or_date,Maker or date cue,5,supporting_label_text_photo,supporting_label_text_photo,medium,readable_panel_photo_needed,maker_distributor_or_date_cue,private_crop_needed,private_crop_path_needed,private_maker_or_date_crop_path,private_maker_or_date_crop,"Crop maker/distributor, copyright, lot, or date cue text.","Capture maker, distributor, copyright, lot, or date cues for identity and timeline confidence.",blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,rights_review_needed,cwa_surface_90f44ca6589e55;reeses_peanut_butter_cups:cwa_surface_90f44ca6589e55;cwa_capture_round_997c1a4e1949:maker_or_date;https://www.candywrapperarchive.com/candy-collector/2005-reeses/#maker_or_date,,,,0,1,0,0,1,0
76,1,cwa_ingredient_priority_f92b0be200f4,hersheys_milk_chocolate_bar,Hershey's Milk Chocolate Bar,dense_lineage_first,1908-1960s,1,1908,cwa_capture_round_0116a57afe0f,cwa_surface_0a9fae33f7f4ee,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1908-hershey-wrapper/,1908 Hershey - Ingredient panel,collector_archive_page,ingredient_panel,Ingredient panel,1,primary_ingredient_panel_photo,primary_ingredient_or_nutrition_photo,high,panel_capture_needed,ingredient_panel,private_crop_needed,private_crop_path_needed,private_ingredient_panel_crop_path,private_ingredient_panel_crop,Crop the ingredient statement with enough package context to preserve product/date cues.,"Capture the ingredient statement first, with enough wrapper context to preserve product and vintage cues.",blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,rights_review_needed,cwa_surface_0a9fae33f7f4ee;hersheys_milk_chocolate_bar:cwa_surface_0a9fae33f7f4ee;cwa_capture_round_0116a57afe0f:ingredient_panel;https://www.candywrapperarchive.com/candy-collector/1908-hershey-wrapper/#ingredient_panel,,,,1,0,0,0,1,0
77,2,cwa_ingredient_priority_3cf9e63e5f9e,hersheys_milk_chocolate_bar,Hershey's Milk Chocolate Bar,dense_lineage_first,1908-1960s,1,1908,cwa_capture_round_0116a57afe0f,cwa_surface_6e41e940f11522,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1908-hershey-wrapper/,1908 Hershey - Nutrition panel,collector_archive_page,nutrition_panel,Nutrition panel,2,primary_nutrition_panel_photo,primary_ingredient_or_nutrition_photo,high,panel_capture_needed,nutrition_panel,private_crop_needed,private_crop_path_needed,private_nutrition_panel_crop_path,private_nutrition_panel_crop,Crop the nutrition panel and serving-size text if visible.,Capture the nutrition facts and serving-size area after the ingredient panel or when ingredients are absent.,blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,rights_review_needed,cwa_surface_6e41e940f11522;hersheys_milk_chocolate_bar:cwa_surface_6e41e940f11522;cwa_capture_round_0116a57afe0f:nutrition_panel;https://www.candywrapperarchive.com/candy-collector/1908-hershey-wrapper/#nutrition_panel,,,,1,0,0,0,1,0
78,3,cwa_ingredient_priority_591bf809720d,hersheys_milk_chocolate_bar,Hershey's Milk Chocolate Bar,dense_lineage_first,1908-1960s,1,1908,cwa_capture_round_0116a57afe0f,cwa_surface_ca319afc82ff5b,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1908-hershey-wrapper/,1908 Hershey - Wrapper back or side text,collector_archive_page,wrapper_back_or_side,Wrapper back or side text,3,supporting_label_text_photo,supporting_label_text_photo,medium,readable_panel_photo_needed,package_back_side_text,private_crop_needed,private_crop_path_needed,private_wrapper_back_or_side_crop_path,private_back_or_side_text_crop,"Crop readable wrapper back/side text, prioritizing ingredients, nutrition, net weight, maker, or date cues.",Capture readable back/side wrapper text only after checking for ingredient and nutrition panels.,blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,rights_review_needed,cwa_surface_ca319afc82ff5b;hersheys_milk_chocolate_bar:cwa_surface_ca319afc82ff5b;cwa_capture_round_0116a57afe0f:wrapper_back_or_side;https://www.candywrapperarchive.com/candy-collector/1908-hershey-wrapper/#wrapper_back_or_side,,,,0,1,0,0,1,0
79,4,cwa_ingredient_priority_ce8f42a8d066,hersheys_milk_chocolate_bar,Hershey's Milk Chocolate Bar,dense_lineage_first,1908-1960s,1,1908,cwa_capture_round_0116a57afe0f,cwa_surface_2e4f0b3263bad6,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1908-hershey-wrapper/,1908 Hershey - Net weight,collector_archive_page,net_weight,Net weight,4,supporting_label_text_photo,supporting_label_text_photo,medium,readable_panel_photo_needed,net_weight,private_crop_needed,private_crop_path_needed,private_net_weight_crop_path,private_net_weight_crop,Crop net weight and package-size text.,Capture net weight as package-size evidence for later normalization.,blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,rights_review_needed,cwa_surface_2e4f0b3263bad6;hersheys_milk_chocolate_bar:cwa_surface_2e4f0b3263bad6;cwa_capture_round_0116a57afe0f:net_weight;https://www.candywrapperarchive.com/candy-collector/1908-hershey-wrapper/#net_weight,,,,0,1,0,0,1,0
80,5,cwa_ingredient_priority_2c61e25f6aff,hersheys_milk_chocolate_bar,Hershey's Milk Chocolate Bar,dense_lineage_first,1908-1960s,1,1908,cwa_capture_round_0116a57afe0f,cwa_surface_0a4987468d2c81,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1908-hershey-wrapper/,1908 Hershey - Maker or date cue,collector_archive_page,maker_or_date,Maker or date cue,5,supporting_label_text_photo,supporting_label_text_photo,medium,readable_panel_photo_needed,maker_distributor_or_date_cue,private_crop_needed,private_crop_path_needed,private_maker_or_date_crop_path,private_maker_or_date_crop,"Crop maker/distributor, copyright, lot, or date cue text.","Capture maker, distributor, copyright, lot, or date cues for identity and timeline confidence.",blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,rights_review_needed,cwa_surface_0a4987468d2c81;hersheys_milk_chocolate_bar:cwa_surface_0a4987468d2c81;cwa_capture_round_0116a57afe0f:maker_or_date;https://www.candywrapperarchive.com/candy-collector/1908-hershey-wrapper/#maker_or_date,,,,0,1,0,0,1,0
81,6,cwa_ingredient_priority_2a594866629a,hersheys_milk_chocolate_bar,Hershey's Milk Chocolate Bar,dense_lineage_first,1908-1960s,2,1910,cwa_capture_round_cd0e7345f0d1,cwa_surface_99c927d1601798,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1910-hershey/,1910 Hershey - Ingredient panel,collector_archive_page,ingredient_panel,Ingredient panel,1,primary_ingredient_panel_photo,primary_ingredient_or_nutrition_photo,high,panel_capture_needed,ingredient_panel,private_crop_needed,private_crop_path_needed,private_ingredient_panel_crop_path,private_ingredient_panel_crop,Crop the ingredient statement with enough package context to preserve product/date cues.,"Capture the ingredient statement first, with enough wrapper context to preserve product and vintage cues.",blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,rights_review_needed,cwa_surface_99c927d1601798;hersheys_milk_chocolate_bar:cwa_surface_99c927d1601798;cwa_capture_round_cd0e7345f0d1:ingredient_panel;https://www.candywrapperarchive.com/candy-collector/1910-hershey/#ingredient_panel,,,,1,0,0,0,1,0
82,7,cwa_ingredient_priority_63164765c6fe,hersheys_milk_chocolate_bar,Hershey's Milk Chocolate Bar,dense_lineage_first,1908-1960s,2,1910,cwa_capture_round_cd0e7345f0d1,cwa_surface_680242000dbc33,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1910-hershey/,1910 Hershey - Nutrition panel,collector_archive_page,nutrition_panel,Nutrition panel,2,primary_nutrition_panel_photo,primary_ingredient_or_nutrition_photo,high,panel_capture_needed,nutrition_panel,private_crop_needed,private_crop_path_needed,private_nutrition_panel_crop_path,private_nutrition_panel_crop,Crop the nutrition panel and serving-size text if visible.,Capture the nutrition facts and serving-size area after the ingredient panel or when ingredients are absent.,blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,rights_review_needed,cwa_surface_680242000dbc33;hersheys_milk_chocolate_bar:cwa_surface_680242000dbc33;cwa_capture_round_cd0e7345f0d1:nutrition_panel;https://www.candywrapperarchive.com/candy-collector/1910-hershey/#nutrition_panel,,,,1,0,0,0,1,0
83,8,cwa_ingredient_priority_fb4b019c14e9,hersheys_milk_chocolate_bar,Hershey's Milk Chocolate Bar,dense_lineage_first,1908-1960s,2,1910,cwa_capture_round_cd0e7345f0d1,cwa_surface_e9070e339b1e53,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1910-hershey/,1910 Hershey - Wrapper back or side text,collector_archive_page,wrapper_back_or_side,Wrapper back or side text,3,supporting_label_text_photo,supporting_label_text_photo,medium,readable_panel_photo_needed,package_back_side_text,private_crop_needed,private_crop_path_needed,private_wrapper_back_or_side_crop_path,private_back_or_side_text_crop,"Crop readable wrapper back/side text, prioritizing ingredients, nutrition, net weight, maker, or date cues.",Capture readable back/side wrapper text only after checking for ingredient and nutrition panels.,blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,rights_review_needed,cwa_surface_e9070e339b1e53;hersheys_milk_chocolate_bar:cwa_surface_e9070e339b1e53;cwa_capture_round_cd0e7345f0d1:wrapper_back_or_side;https://www.candywrapperarchive.com/candy-collector/1910-hershey/#wrapper_back_or_side,,,,0,1,0,0,1,0
84,9,cwa_ingredient_priority_b3901f53e00c,hersheys_milk_chocolate_bar,Hershey's Milk Chocolate Bar,dense_lineage_first,1908-1960s,2,1910,cwa_capture_round_cd0e7345f0d1,cwa_surface_9c9ba58a51132f,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1910-hershey/,1910 Hershey - Net weight,collector_archive_page,net_weight,Net weight,4,supporting_label_text_photo,supporting_label_text_photo,medium,readable_panel_photo_needed,net_weight,private_crop_needed,private_crop_path_needed,private_net_weight_crop_path,private_net_weight_crop,Crop net weight and package-size text.,Capture net weight as package-size evidence for later normalization.,blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,rights_review_needed,cwa_surface_9c9ba58a51132f;hersheys_milk_chocolate_bar:cwa_surface_9c9ba58a51132f;cwa_capture_round_cd0e7345f0d1:net_weight;https://www.candywrapperarchive.com/candy-collector/1910-hershey/#net_weight,,,,0,1,0,0,1,0
