product_id,product_name,evidence_id,ocr_priority,ocr_readiness,ocr_recommended_action,source_status,source_kind,source_owner,source_url,source_title,rights_note,photo_role,label_panel_state,package_front_visible,ingredient_panel_visible,nutrition_panel_visible,net_weight_visible,manufacturer_visible,needs_panel_review,ingredient_signal,linked_vintages,linked_versions
cheerios_original,Cheerios Original,cheerios_original_evidence_4,medium,review_source_image_for_panel_visibility,review_source_image_for_panel_visibility,usable_photo,collector_package_photo,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/533392194,"Cheerios Box Around the World in 80 Days, FrontSide, 1973 - Flickr","External source; link for attribution, do not reproduce imagery without rights review.",package or source evidence,panel role not yet reviewed,true,false,false,false,false,true,false,1980s_or_earlier,1980s_or_earlier
cheerios_original,Cheerios Original,cheerios_original_evidence_5,medium,review_source_image_for_panel_visibility,review_source_image_for_panel_visibility,usable_photo,current_web_page,theimaginaryworld.com,https://theimaginaryworld.com/cbarch.html,Cereal Box Backs Archive - The Imaginary World,"External source; link for attribution, do not reproduce imagery without rights review.",package or source evidence,panel role not yet reviewed,true,false,false,false,false,true,false,1990s,1990s
cheerios_original,Cheerios Original,cheerios_original_evidence_6,medium,review_source_image_for_panel_visibility,review_source_image_for_panel_visibility,usable_photo,collector_package_photo,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/albums/72157613304350260/,Jason Liebig McDonald's and fast-food album with Cheerios promotional box photos,"External source; link for attribution, do not reproduce imagery without rights review.",package or source evidence,panel role not yet reviewed,true,false,false,false,false,true,false,1990s,1990s
cheerios_original,Cheerios Original,cheerios_original_evidence_7,medium,review_source_image_for_panel_visibility,review_source_image_for_panel_visibility,usable_photo,museum_or_archive_page,americanhistory.si.edu,https://americanhistory.si.edu/collections/search/object/nmah_1348223,Cheerios Millennios Cereal Box - National Museum of American History,"External source; link for attribution, do not reproduce imagery without rights review.",package or source evidence,panel role not yet reviewed,true,false,false,false,false,true,false,2000s,2000s
coca_cola_classic,Coca-Cola Classic,coca_cola_classic_evidence_0,medium,review_source_image_for_panel_visibility,review_source_image_for_panel_visibility,usable_photo,licensed_package_photo,commons.wikimedia.org,https://commons.wikimedia.org/wiki/File%3AOld_coca_cola_cans_1952.jpg,Old Coca-Cola cans 1952 - Wikimedia Commons,"External source; link for attribution, do not reproduce imagery without rights review.",package or source evidence,panel role not yet reviewed,true,false,false,false,false,true,false,earliest_verified_label;1980s_or_earlier,earliest_verified_label;1980s_or_earlier
coca_cola_classic,Coca-Cola Classic,coca_cola_classic_evidence_2,medium,review_source_image_for_panel_visibility,review_source_image_for_panel_visibility,usable_photo,collector_package_photo,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/3267332145/,"Coca-Cola Classic aluminum bottle holiday design, 2009 - Flickr","External source; link for attribution, do not reproduce imagery without rights review.",package or source evidence,panel role not yet reviewed,true,false,false,false,false,true,false,earliest_verified_label;2000s,earliest_verified_label;2000s
coca_cola_classic,Coca-Cola Classic,coca_cola_classic_evidence_3,medium,review_source_image_for_panel_visibility,review_source_image_for_panel_visibility,usable_photo,collector_package_photo,www.flickr.com,https://www.flickr.com/photos/roitberg/6351768138,2000 Coca-Cola Classic USA Christmas - Flickr,"External source; link for attribution, do not reproduce imagery without rights review.",package or source evidence,panel role not yet reviewed,true,false,false,false,false,true,false,earliest_verified_label;2000s,earliest_verified_label;2000s
coca_cola_classic,Coca-Cola Classic,coca_cola_classic_evidence_4,medium,review_source_image_for_panel_visibility,review_source_image_for_panel_visibility,usable_photo,collector_package_photo,www.flickr.com,https://www.flickr.com/photos/therog77/3200756272/,1990 Coca-Cola MagiCan - Flickr,"External source; link for attribution, do not reproduce imagery without rights review.",package or source evidence,panel role not yet reviewed,true,false,false,false,false,true,false,1990s,1990s
coca_cola_classic,Coca-Cola Classic,coca_cola_classic_evidence_5,medium,review_source_image_for_panel_visibility,review_source_image_for_panel_visibility,usable_photo,collector_package_photo,www.flickr.com,https://www.flickr.com/photos/skatepunk69/4985996111/,"Coke Classic can, 2011 - Flickr","External source; link for attribution, do not reproduce imagery without rights review.",package or source evidence,panel role not yet reviewed,true,false,false,false,false,true,false,2010s,2010s
doritos_nacho_cheese,Doritos Nacho Cheese,doritos_nacho_cheese_evidence_0,medium,hold_as_low_priority_visual_context,hold_as_low_priority_visual_context,usable_photo,collector_package_photo,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/3496903865,"Frito-Lay Doritos Nacho Cheese Flavor 1-ounce bag, 1970s - Flickr","External source; link for attribution, do not reproduce imagery without rights review.",package or source evidence,net weight visible,true,false,false,true,false,false,true,earliest_verified_label;1980s_or_earlier,earliest_verified_label;1980s_or_earlier
doritos_nacho_cheese,Doritos Nacho Cheese,doritos_nacho_cheese_evidence_1,medium,review_source_image_for_panel_visibility,review_source_image_for_panel_visibility,usable_photo,collector_package_photo,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/4319728854/,Frito-Lay - Doritos Big Grab - chip snack bag - Toy Story - 1995,"External source; link for attribution, do not reproduce imagery without rights review.",package or source evidence,panel role not yet reviewed,true,false,false,false,false,true,false,earliest_verified_label;1990s,earliest_verified_label;1990s
doritos_nacho_cheese,Doritos Nacho Cheese,doritos_nacho_cheese_evidence_2,medium,review_source_image_for_panel_visibility,review_source_image_for_panel_visibility,usable_photo,collector_package_photo,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/albums/72157617553330512/,"The Munktiki Collection with Doritos Nacho Cheese Flavor 1-ounce bag, 1970s - Flickr","External source; link for attribution, do not reproduce imagery without rights review.",package or source evidence,panel role not yet reviewed,true,false,false,false,false,true,false,earliest_verified_label;1980s_or_earlier,earliest_verified_label;1980s_or_earlier
doritos_nacho_cheese,Doritos Nacho Cheese,doritos_nacho_cheese_evidence_3,medium,review_source_image_for_panel_visibility,review_source_image_for_panel_visibility,usable_photo,collector_package_photo,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/albums/72157613306936875/page3,"Candy & Snacks album with Doritos Star Wars Special Edition Nacho Cheesier Big Grab Bag, 1997 - Flickr","External source; link for attribution, do not reproduce imagery without rights review.",package or source evidence,panel role not yet reviewed,true,false,false,false,false,true,false,earliest_verified_label;1990s,earliest_verified_label;1990s
doritos_nacho_cheese,Doritos Nacho Cheese,doritos_nacho_cheese_evidence_4,medium,hold_as_low_priority_visual_context,hold_as_low_priority_visual_context,usable_photo,collector_package_photo,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/4269595755,Frito-Lay Doritos Nacho Cheese Flavor 9/16-ounce snack-size bag - 1970s collector photo,"External source; link for attribution, do not reproduce imagery without rights review.",package or source evidence,net weight visible,true,false,false,true,false,false,true,1980s_or_earlier,1980s_or_earlier
doritos_nacho_cheese,Doritos Nacho Cheese,doritos_nacho_cheese_evidence_5,medium,hold_as_low_priority_visual_context,hold_as_low_priority_visual_context,usable_photo,collector_package_photo,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/3496903865/,Frito-Lay Doritos Nacho Cheese Flavor 1-ounce bag - 1970s collector photo,"External source; link for attribution, do not reproduce imagery without rights review.",package or source evidence,net weight visible,true,false,false,true,false,false,true,1980s_or_earlier,1980s_or_earlier
doritos_nacho_cheese,Doritos Nacho Cheese,doritos_nacho_cheese_evidence_6,medium,review_source_image_for_panel_visibility,review_source_image_for_panel_visibility,usable_photo,licensed_package_photo,commons.wikimedia.org,https://commons.wikimedia.org/wiki/File%3ADoritos_bag.jpg,Doritos bag - Wikimedia Commons,CC BY 2.0 per Wikimedia Commons file page result,package or source evidence,panel role not yet reviewed,true,false,false,false,false,true,false,2000s;2010s,2000s;2010s
heinz_tomato_ketchup,Heinz Tomato Ketchup,heinz_tomato_ketchup_evidence_0,medium,review_source_image_for_panel_visibility,review_source_image_for_panel_visibility,usable_photo,current_web_page,laurelleaffarm.com,https://laurelleaffarm.com/item-pages/antique-bottles/old-heinz-ketchup-bottles.htm,Old Heinz Ketchup Bottles with Labels - Laurel Leaf Farm,"External source; link for attribution, do not reproduce imagery without rights review.",package or source evidence,panel role not yet reviewed,true,false,false,false,false,true,false,earliest_verified_label,earliest_verified_label
heinz_tomato_ketchup,Heinz Tomato Ketchup,heinz_tomato_ketchup_evidence_1,medium,review_source_image_for_panel_visibility,review_source_image_for_panel_visibility,source_review,collector_package_photo,www.flickr.com,https://www.flickr.com/photos/36878773%40N07/3782511003,Heinz Ketchup 1932 advertisement - Flickr,"External source; link for attribution, do not reproduce imagery without rights review.",package or source evidence,panel role not yet reviewed,true,false,false,false,false,true,false,earliest_verified_label;1980s_or_earlier,earliest_verified_label;1980s_or_earlier
heinz_tomato_ketchup,Heinz Tomato Ketchup,heinz_tomato_ketchup_evidence_2,medium,hold_as_low_priority_visual_context,hold_as_low_priority_visual_context,usable_photo,current_web_page,antiqueadvertising.com,https://antiqueadvertising.com/free-antique-price-guide/ceramics-and-glass/heinz-ketchup-bottle/,Heinz Ketchup Bottle - Antique Advertising,"External source; link for attribution, do not reproduce imagery without rights review.",package or source evidence,net weight visible,true,false,false,true,false,false,true,earliest_verified_label;1980s_or_earlier,earliest_verified_label;1980s_or_earlier
heinz_tomato_ketchup,Heinz Tomato Ketchup,heinz_tomato_ketchup_evidence_3,medium,review_source_image_for_panel_visibility,review_source_image_for_panel_visibility,source_review,current_web_page,en.wikipedia.org,https://en.wikipedia.org/wiki/Heinz_Tomato_Ketchup,Heinz Tomato Ketchup - Wikipedia,"External source; link for attribution, do not reproduce imagery without rights review.",package or source evidence,panel role not yet reviewed,true,false,false,false,false,true,false,earliest_verified_label,earliest_verified_label
heinz_tomato_ketchup,Heinz Tomato Ketchup,heinz_tomato_ketchup_evidence_4,medium,review_source_image_for_panel_visibility,review_source_image_for_panel_visibility,source_review,collector_package_photo,www.flickr.com,https://www.flickr.com/photos/51764518%40N02/12950473144/in/photostream/,Vintage Heinz Ketchup novelty bottle radio Flickr photo,"External source; link for attribution, do not reproduce imagery without rights review.",package or source evidence,panel role not yet reviewed,true,false,false,false,false,true,false,1980s_or_earlier,1980s_or_earlier
heinz_tomato_ketchup,Heinz Tomato Ketchup,heinz_tomato_ketchup_evidence_5,medium,review_source_image_for_panel_visibility,review_source_image_for_panel_visibility,usable_photo,collector_package_photo,flickr.com,https://flickr.com/photos/scotteh/3399348449,Heinz Ketchup bottles old and new Flickr photo,"External source; link for attribution, do not reproduce imagery without rights review.",package or source evidence,panel role not yet reviewed,true,false,false,false,false,true,false,2000s,2000s
kraft_macaroni_and_cheese_original,Kraft Macaroni & Cheese Original,kraft_macaroni_and_cheese_original_evidence_0,medium,review_source_image_for_panel_visibility,review_source_image_for_panel_visibility,usable_photo,collector_package_photo,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/6175679516,"Kraft Dinner Macaroni-and-Cheese box, 1940s maybe 1950s - Flickr","External source; link for attribution, do not reproduce imagery without rights review.",package or source evidence,panel role not yet reviewed,true,false,false,false,false,true,false,earliest_verified_label;1980s_or_earlier,earliest_verified_label;1980s_or_earlier
kraft_macaroni_and_cheese_original,Kraft Macaroni & Cheese Original,kraft_macaroni_and_cheese_original_evidence_1,medium,review_source_image_for_panel_visibility,review_source_image_for_panel_visibility,usable_photo,collector_package_photo,www.flickr.com,https://www.flickr.com/photos/25692985%40N07/8404786724,1998 Kraft Macaroni & Cheese Charlie Brown Christmas Peanuts box - Flickr,"External source; link for attribution, do not reproduce imagery without rights review.",package or source evidence,panel role not yet reviewed,true,false,false,false,false,true,false,earliest_verified_label;1990s,earliest_verified_label;1990s
kraft_macaroni_and_cheese_original,Kraft Macaroni & Cheese Original,kraft_macaroni_and_cheese_original_evidence_2,medium,review_source_image_for_panel_visibility,review_source_image_for_panel_visibility,usable_photo,marketplace_listing,www.ebay.com,https://www.ebay.com/itm/358501292533,Vintage Kraft Macaroni & Cheese Dinner The Cheesiest Original Flavor 7.25 oz - eBay,"External source; link for attribution, do not reproduce imagery without rights review.",package or source evidence,panel role not yet reviewed,true,false,false,true,false,true,false,earliest_verified_label;1980s_or_earlier,earliest_verified_label;1980s_or_earlier
kraft_macaroni_and_cheese_original,Kraft Macaroni & Cheese Original,kraft_macaroni_and_cheese_original_evidence_3,medium,review_source_image_for_panel_visibility,review_source_image_for_panel_visibility,usable_photo,collector_package_photo,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/4052133216,"Kraft Spiral Macaroni & Cheese Dinner box, 1987 - Flickr","External source; link for attribution, do not reproduce imagery without rights review.",package or source evidence,panel role not yet reviewed,true,false,false,false,false,true,false,earliest_verified_label;1980s_or_earlier,earliest_verified_label;1980s_or_earlier
kraft_macaroni_and_cheese_original,Kraft Macaroni & Cheese Original,kraft_macaroni_and_cheese_original_evidence_4,medium,review_source_image_for_panel_visibility,review_source_image_for_panel_visibility,usable_photo,collector_package_photo,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/24398011379/,"Kraft Ghostbusters Macaroni & Cheese Dinner Box, 1989 - Flickr","External source; link for attribution, do not reproduce imagery without rights review.",package or source evidence,panel role not yet reviewed,true,false,false,false,false,true,false,1980s_or_earlier,1980s_or_earlier
kraft_macaroni_and_cheese_original,Kraft Macaroni & Cheese Original,kraft_macaroni_and_cheese_original_evidence_5,medium,review_source_image_for_panel_visibility,review_source_image_for_panel_visibility,usable_photo,museum_or_archive_page,americanhistory.si.edu,https://americanhistory.si.edu/collections/object/nmah_1181820,"Macaroni & Cheese box, Democratic National Convention, 1996 - National Museum of American History",Usage Conditions Apply per Smithsonian record.,package or source evidence,panel role not yet reviewed,true,false,false,false,false,true,false,1990s,1990s
kraft_macaroni_and_cheese_original,Kraft Macaroni & Cheese Original,kraft_macaroni_and_cheese_original_evidence_6,medium,review_source_image_for_panel_visibility,review_source_image_for_panel_visibility,usable_photo,museum_or_archive_page,americanhistory.si.edu,https://americanhistory.si.edu/collections/object/nmah_1181156,"Macaroni & Cheese box, Republican National Convention, 1996 - National Museum of American History",Usage Conditions Apply per Smithsonian record.,package or source evidence,panel role not yet reviewed,true,false,false,false,false,true,false,1990s,1990s
kraft_macaroni_and_cheese_original,Kraft Macaroni & Cheese Original,kraft_macaroni_and_cheese_original_evidence_7,medium,review_source_image_for_panel_visibility,review_source_image_for_panel_visibility,usable_photo,collector_package_photo,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/7994363814/,"Kraft Macaroni & Cheese Angry Birds Space boxes, 2012 - Flickr","External source; link for attribution, do not reproduce imagery without rights review.",package or source evidence,panel role not yet reviewed,true,false,false,false,false,true,false,2010s,2010s
mcdonalds_big_mac,McDonald's Big Mac,mcdonalds_big_mac_evidence_0,medium,review_source_image_for_panel_visibility,review_source_image_for_panel_visibility,usable_photo,menu_or_nutrition_document,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/4714969880,McDonald's 1974 Big Mac box folded-up shots - Flickr,"External source; link for attribution, do not reproduce imagery without rights review.",document/disclosure source,panel role not yet reviewed,false,false,false,false,false,true,false,earliest_verified_label;1980s_or_earlier,earliest_verified_label;1980s_or_earlier
mcdonalds_big_mac,McDonald's Big Mac,mcdonalds_big_mac_evidence_2,medium,review_source_image_for_panel_visibility,review_source_image_for_panel_visibility,usable_photo,menu_or_nutrition_document,www.flickr.com,https://www.flickr.com/photos/bolio88/5482432651,1975 McDonald's Big Mac styrofoam container - Flickr,"External source; link for attribution, do not reproduce imagery without rights review.",document/disclosure source,panel role not yet reviewed,false,false,false,false,false,true,false,earliest_verified_label;1980s_or_earlier,earliest_verified_label;1980s_or_earlier
mcdonalds_big_mac,McDonald's Big Mac,mcdonalds_big_mac_evidence_3,medium,review_source_image_for_panel_visibility,review_source_image_for_panel_visibility,usable_photo,menu_or_nutrition_document,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/16377543110,"McDonald's Big Mac styrofoam restaurant packaging, circa 1990s - Flickr","External source; link for attribution, do not reproduce imagery without rights review.",document/disclosure source,panel role not yet reviewed,false,false,false,false,false,true,false,1990s,1990s
mcdonalds_chicken_mcnuggets,McDonald's Chicken McNuggets,mcdonalds_chicken_mcnuggets_evidence_0,medium,review_source_image_for_panel_visibility,review_source_image_for_panel_visibility,usable_photo,menu_or_nutrition_document,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/6781604892/,McDonald's Chicken McNuggets 20-piece box - 1983-1985 collector photo,"External source; link for attribution, do not reproduce imagery without rights review.",document/disclosure source,panel role not yet reviewed,false,false,false,false,false,true,false,earliest_verified_label;1980s_or_earlier,earliest_verified_label;1980s_or_earlier
mcdonalds_chicken_mcnuggets,McDonald's Chicken McNuggets,mcdonalds_chicken_mcnuggets_evidence_1,medium,review_source_image_for_panel_visibility,review_source_image_for_panel_visibility,usable_photo,menu_or_nutrition_document,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/6927723645,"McDonald's Chicken McNuggets 9-piece box, later 1980s - Flickr",All rights reserved per Flickr search result.,document/disclosure source,panel role not yet reviewed,false,false,false,false,false,true,false,earliest_verified_label;1980s_or_earlier,earliest_verified_label;1980s_or_earlier
mcdonalds_chicken_mcnuggets,McDonald's Chicken McNuggets,mcdonalds_chicken_mcnuggets_evidence_3,medium,review_source_image_for_panel_visibility,review_source_image_for_panel_visibility,usable_photo,menu_or_nutrition_document,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/15944791963,McDonald's Chicken McNuggets styrofoam packaging - circa 1980s collector photo,"External source; link for attribution, do not reproduce imagery without rights review.",document/disclosure source,panel role not yet reviewed,false,false,false,false,false,true,false,1980s_or_earlier,1980s_or_earlier
oreo_original_chocolate_sandwich_cookies,Oreo Original Chocolate Sandwich Cookies,flickr_oreo_harley_2000,medium,review_source_image_for_panel_visibility,review_source_image_for_panel_visibility,usable_photo,collector_package_photo,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/6823913378,"Nabisco Oreo Win Harley-Davidson cookie box, 2000 - Flickr",Collector photo; inspect license/rights before reuse.,front/package object,panel not verified readable,true,false,false,false,false,true,false,2000s,package_2000s
oreo_original_chocolate_sandwich_cookies,Oreo Original Chocolate Sandwich Cookies,flickr_oreo_nascar_2010,medium,review_source_image_for_panel_visibility,review_source_image_for_panel_visibility,usable_photo,collector_package_photo,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/4786235805,"Nabisco Oreo Nascar Edition cookie package, 2010 - Flickr",Collector photo; inspect license/rights before reuse.,front/package object,panel not verified readable,true,false,false,false,false,true,true,2010s,label_2010s
oreo_original_chocolate_sandwich_cookies,Oreo Original Chocolate Sandwich Cookies,flickr_oreo_spring_2010,medium,review_source_image_for_panel_visibility,review_source_image_for_panel_visibility,usable_photo,collector_package_photo,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/4359618633,"Nabisco Oreo Spring edition cookie package, 2010 - Flickr",Collector photo; inspect license/rights before reuse.,front/package object,panel not verified readable,true,false,false,false,false,true,true,2010s,label_2010s
oreo_original_chocolate_sandwich_cookies,Oreo Original Chocolate Sandwich Cookies,flickr_oreo_uhoh_2002,medium,review_source_image_for_panel_visibility,review_source_image_for_panel_visibility,usable_photo,collector_package_photo,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/4777043511,"Nabisco Uh-Oh! Oreo cookies package, 2002-2003 - Flickr",Collector photo; inspect license/rights before reuse.,front/package object,panel not verified readable,true,false,false,false,false,true,true,2000s,package_2000s
poptarts_frosted_strawberry,Pop-Tarts Frosted Strawberry,poptarts_frosted_strawberry_evidence_0,medium,review_source_image_for_panel_visibility,review_source_image_for_panel_visibility,usable_photo,collector_package_photo,www.flickr.com,https://www.flickr.com/photos/25692985%40N07/4198259897,1980 Kellogg's Frosted Pop-Tarts Box Milton the Toaster - Flickr,"External source; link for attribution, do not reproduce imagery without rights review.",package or source evidence,panel role not yet reviewed,true,false,false,false,false,true,false,earliest_verified_label;1980s_or_earlier,earliest_verified_label;1980s_or_earlier
poptarts_frosted_strawberry,Pop-Tarts Frosted Strawberry,poptarts_frosted_strawberry_evidence_1,medium,review_source_image_for_panel_visibility,review_source_image_for_panel_visibility,usable_photo,collector_package_photo,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/3251907501,"Kellogg's Pop-Tarts Frosted Chocolate Fudge Box, 1974 - Flickr","External source; link for attribution, do not reproduce imagery without rights review.",package or source evidence,panel role not yet reviewed,true,false,false,false,false,true,false,earliest_verified_label;1980s_or_earlier,earliest_verified_label;1980s_or_earlier
poptarts_frosted_strawberry,Pop-Tarts Frosted Strawberry,poptarts_frosted_strawberry_evidence_2,medium,review_source_image_for_panel_visibility,review_source_image_for_panel_visibility,usable_photo,collector_package_photo,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/5204205477,"Kellogg's Pop-Tarts Frosted Strawberry Box, 2002 - Flickr","External source; link for attribution, do not reproduce imagery without rights review.",package or source evidence,panel role not yet reviewed,true,false,false,false,false,true,false,earliest_verified_label;2000s,earliest_verified_label;2000s
poptarts_frosted_strawberry,Pop-Tarts Frosted Strawberry,poptarts_frosted_strawberry_evidence_3,medium,review_source_image_for_panel_visibility,review_source_image_for_panel_visibility,usable_photo,collector_package_photo,www.flickr.com,https://www.flickr.com/photos/neatocoolville/6315040319,"Spider-Man Pop-Tarts Box, 2002 - Flickr","External source; link for attribution, do not reproduce imagery without rights review.",package or source evidence,panel role not yet reviewed,true,false,false,false,false,true,false,earliest_verified_label;2000s,earliest_verified_label;2000s
poptarts_frosted_strawberry,Pop-Tarts Frosted Strawberry,poptarts_frosted_strawberry_evidence_4,medium,review_source_image_for_panel_visibility,review_source_image_for_panel_visibility,usable_photo,collector_package_photo,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/4265469690,"Kellogg's Printed Fun Pop-Tarts Limited Edition College Football box, 2008 - Flickr","External source; link for attribution, do not reproduce imagery without rights review.",package or source evidence,panel role not yet reviewed,true,false,false,false,false,true,false,2000s,2000s
poptarts_frosted_strawberry,Pop-Tarts Frosted Strawberry,poptarts_frosted_strawberry_evidence_5,medium,review_source_image_for_panel_visibility,review_source_image_for_panel_visibility,usable_photo,collector_package_photo,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/3035962773,Kellogg's Pop-Tarts The Simpsons Wild Strawberry box - 2002 collector photo,"External source; link for attribution, do not reproduce imagery without rights review.",package or source evidence,panel role not yet reviewed,true,false,false,false,false,true,false,2000s,2000s
