product_id,product_name,evidence_id,status,kind,source,title,url,label_panel_state,quality_note,rights
kraft_macaroni_and_cheese_original,Kraft Macaroni & Cheese Original,kraft_macaroni_and_cheese_original_evidence_4,usable_photo,collector_package_photo,www.flickr.com,"Kraft Ghostbusters Macaroni & Cheese Dinner Box, 1989 - Flickr",https://www.flickr.com/photos/jasonliebigstuff/24398011379/,panel role not yet reviewed,find_readable_ingredient_panel_photo,"External source; link for attribution, do not reproduce imagery without rights review."
kraft_macaroni_and_cheese_original,Kraft Macaroni & Cheese Original,kraft_macaroni_and_cheese_original_evidence_5,usable_photo,museum_or_archive_page,americanhistory.si.edu,"Macaroni & Cheese box, Democratic National Convention, 1996 - National Museum of American History",https://americanhistory.si.edu/collections/object/nmah_1181820,panel role not yet reviewed,find_readable_ingredient_panel_photo,Usage Conditions Apply per Smithsonian record.
kraft_macaroni_and_cheese_original,Kraft Macaroni & Cheese Original,kraft_macaroni_and_cheese_original_evidence_6,usable_photo,museum_or_archive_page,americanhistory.si.edu,"Macaroni & Cheese box, Republican National Convention, 1996 - National Museum of American History",https://americanhistory.si.edu/collections/object/nmah_1181156,panel role not yet reviewed,find_readable_ingredient_panel_photo,Usage Conditions Apply per Smithsonian record.
kraft_macaroni_and_cheese_original,Kraft Macaroni & Cheese Original,kraft_macaroni_and_cheese_original_evidence_7,usable_photo,collector_package_photo,www.flickr.com,"Kraft Macaroni & Cheese Angry Birds Space boxes, 2012 - Flickr",https://www.flickr.com/photos/jasonliebigstuff/7994363814/,panel role not yet reviewed,find_readable_ingredient_panel_photo,"External source; link for attribution, do not reproduce imagery without rights review."
kraft_macaroni_and_cheese_original,Kraft Macaroni & Cheese Original,kraft_macaroni_and_cheese_original_evidence_8,label_visible,retailer_page,www.walmart.com,"Kraft Mac and Cheese, Original Flavor, 7.25 oz - Walmart",https://www.walmart.com/ip/1178903502,ingredient panel visible; net weight visible,capture_manufacturer_or_distributor_text,"External source; link for attribution, do not reproduce imagery without rights review."
kraft_macaroni_and_cheese_original,Kraft Macaroni & Cheese Original,kraft_macaroni_and_cheese_original_evidence_9,label_visible,retailer_page,www.walmart.com,"Kraft Original Mac & Cheese Dinner, Family Size Value Pack, 14.5 oz Box - Walmart",https://www.walmart.com/ip/10295759,ingredient panel visible,verify_package_front_or_primary_image,"External source; link for attribution, do not reproduce imagery without rights review."
kraft_macaroni_and_cheese_original,Kraft Macaroni & Cheese Original,kraft_macaroni_and_cheese_original_evidence_10,label_visible,current_web_page,giantfood.com,"Kraft Original Flavor Mac & Cheese Dinner, 7.25 oz - Giant",https://giantfood.com/groceries/rice-pasta-beans/packaged-meals-sides/macaroni-cheese/macaroni-cheese-boxed/kraft-original-flavor-mac-cheese-dinner-725-oz-box.html,ingredient panel visible; net weight visible,capture_manufacturer_or_distributor_text,"External source; link for attribution, do not reproduce imagery without rights review."
kraft_macaroni_and_cheese_original,Kraft Macaroni & Cheese Original,kraft_macaroni_and_cheese_original_evidence_11,label_visible,current_web_page,www.super99.com,Kraft Macaroni and Cheese Original 156g - Super 99,https://www.super99.com/20113956-kraft-macaroni-and-cheese-original-156g,ingredient panel visible; net weight visible,capture_manufacturer_or_distributor_text,"External source; link for attribution, do not reproduce imagery without rights review."
mcdonalds_big_mac,McDonald's Big Mac,mcdonalds_big_mac_evidence_0,usable_photo,menu_or_nutrition_document,www.flickr.com,McDonald's 1974 Big Mac box folded-up shots - Flickr,https://www.flickr.com/photos/jasonliebigstuff/4714969880,panel role not yet reviewed,find_readable_ingredient_panel_photo,"External source; link for attribution, do not reproduce imagery without rights review."
mcdonalds_big_mac,McDonald's Big Mac,mcdonalds_big_mac_evidence_1,source_review,menu_or_nutrition_document,grist.org,McDonald's USA Nutrition Facts for Popular Menu Items PDF mirror,https://grist.org/wp-content/uploads/2010/07/nutritionfacts.pdf,panel role not yet reviewed,verify_package_front_or_primary_image,"External source; link for attribution, do not reproduce imagery without rights review."
mcdonalds_big_mac,McDonald's Big Mac,mcdonalds_big_mac_evidence_2,usable_photo,menu_or_nutrition_document,www.flickr.com,1975 McDonald's Big Mac styrofoam container - Flickr,https://www.flickr.com/photos/bolio88/5482432651,panel role not yet reviewed,find_readable_ingredient_panel_photo,"External source; link for attribution, do not reproduce imagery without rights review."
mcdonalds_big_mac,McDonald's Big Mac,mcdonalds_big_mac_evidence_3,usable_photo,menu_or_nutrition_document,www.flickr.com,"McDonald's Big Mac styrofoam restaurant packaging, circa 1990s - Flickr",https://www.flickr.com/photos/jasonliebigstuff/16377543110,panel role not yet reviewed,find_readable_ingredient_panel_photo,"External source; link for attribution, do not reproduce imagery without rights review."
mcdonalds_big_mac,McDonald's Big Mac,mcdonalds_big_mac_evidence_4,label_visible,menu_or_nutrition_document,www.canceredinstitute.org,McDonald's USA Ingredients Listing for Popular Menu Items PDF mirror,https://www.canceredinstitute.org/uploads/2/3/8/8/23883109/mcdonalds_ingredientslist.pdf,ingredient panel visible,verify_package_front_or_primary_image,"External source; link for attribution, do not reproduce imagery without rights review."
mcdonalds_big_mac,McDonald's Big Mac,mcdonalds_big_mac_evidence_5,label_visible,menu_or_nutrition_document,www.mcdonalds.com,Big Mac - McDonald's US Spanish product page,https://www.mcdonalds.com/us/es-us/product/big-mac.html,ingredient panel visible,verify_package_front_or_primary_image,"External source; link for attribution, do not reproduce imagery without rights review."
mcdonalds_big_mac,McDonald's Big Mac,mcdonalds_big_mac_evidence_6,label_visible,menu_or_nutrition_document,www.mcdonalds.com,McDonald's Big Mac product page with ingredient components,https://www.mcdonalds.com/us/en-us/product/big-mac.html,ingredient panel visible,capture_manufacturer_or_distributor_text,"External source; link for attribution, do not reproduce imagery without rights review."
mcdonalds_chicken_mcnuggets,McDonald's Chicken McNuggets,mcdonalds_chicken_mcnuggets_evidence_0,usable_photo,menu_or_nutrition_document,www.flickr.com,McDonald's Chicken McNuggets 20-piece box - 1983-1985 collector photo,https://www.flickr.com/photos/jasonliebigstuff/6781604892/,panel role not yet reviewed,find_readable_ingredient_panel_photo,"External source; link for attribution, do not reproduce imagery without rights review."
mcdonalds_chicken_mcnuggets,McDonald's Chicken McNuggets,mcdonalds_chicken_mcnuggets_evidence_1,usable_photo,menu_or_nutrition_document,www.flickr.com,"McDonald's Chicken McNuggets 9-piece box, later 1980s - Flickr",https://www.flickr.com/photos/jasonliebigstuff/6927723645,panel role not yet reviewed,find_readable_ingredient_panel_photo,All rights reserved per Flickr search result.
mcdonalds_chicken_mcnuggets,McDonald's Chicken McNuggets,mcdonalds_chicken_mcnuggets_evidence_2,source_review,menu_or_nutrition_document,grist.org,McDonald's USA Nutrition Facts for Popular Menu Items PDF mirror - McNuggets rows,https://grist.org/wp-content/uploads/2010/07/nutritionfacts.pdf,panel role not yet reviewed,verify_package_front_or_primary_image,"External source; link for attribution, do not reproduce imagery without rights review."
mcdonalds_chicken_mcnuggets,McDonald's Chicken McNuggets,mcdonalds_chicken_mcnuggets_evidence_3,usable_photo,menu_or_nutrition_document,www.flickr.com,McDonald's Chicken McNuggets styrofoam packaging - circa 1980s collector photo,https://www.flickr.com/photos/jasonliebigstuff/15944791963,panel role not yet reviewed,find_readable_ingredient_panel_photo,"External source; link for attribution, do not reproduce imagery without rights review."
mcdonalds_chicken_mcnuggets,McDonald's Chicken McNuggets,mcdonalds_chicken_mcnuggets_evidence_4,label_visible,menu_or_nutrition_document,s3.amazonaws.com,McDonald's USA Ingredients Listing for Popular Menu Items - archived PDF mirror,https://s3.amazonaws.com/saveoneverything_assets/pdfs/1376490717-mcdonalds-ingredientslist.pdf,ingredient panel visible,verify_package_front_or_primary_image,"External source; link for attribution, do not reproduce imagery without rights review."
mcdonalds_chicken_mcnuggets,McDonald's Chicken McNuggets,mcdonalds_chicken_mcnuggets_evidence_5,label_visible,menu_or_nutrition_document,www.canceredinstitute.org,McDonald's USA Ingredients Listing for Popular Menu Items PDF mirror - McNuggets,https://www.canceredinstitute.org/uploads/2/3/8/8/23883109/mcdonalds_ingredientslist.pdf,ingredient panel visible,verify_package_front_or_primary_image,"External source; link for attribution, do not reproduce imagery without rights review."
mcdonalds_chicken_mcnuggets,McDonald's Chicken McNuggets,mcdonalds_chicken_mcnuggets_evidence_6,label_visible,menu_or_nutrition_document,krissyowens.com,McDonald's Allergen Guide PDF mirror,https://krissyowens.com/wp-content/uploads/2017/09/McDonalds-Allergen-Guide.pdf,ingredient panel visible,verify_package_front_or_primary_image,"External source; link for attribution, do not reproduce imagery without rights review."
mcdonalds_chicken_mcnuggets,McDonald's Chicken McNuggets,mcdonalds_chicken_mcnuggets_evidence_7,label_visible,menu_or_nutrition_document,www.mcdonalds.com,4 Piece Chicken McNuggets with All White Meat Chicken - McDonald's,https://www.mcdonalds.com/us/en-us/product/chicken-mcnuggets-4-piece.html,ingredient panel visible,verify_package_front_or_primary_image,"External source; link for attribution, do not reproduce imagery without rights review."
mcdonalds_chicken_mcnuggets,McDonald's Chicken McNuggets,mcdonalds_chicken_mcnuggets_evidence_8,label_visible,menu_or_nutrition_document,www.mcdonalds.com,McDonald's Chicken McNuggets 50 Piece official product page,https://www.mcdonalds.com/us/en-us/product/chicken-mcnuggets-50-piece.html,ingredient panel visible,verify_package_front_or_primary_image,"External source; link for attribution, do not reproduce imagery without rights review."
