run_id,batch_id,batch_rank,row_rank_in_batch,capture_id,review_id,evidence_id,product_id,product_name,priority_tier,capture_priority_score,lineage_span_label,vintage_label,source_domain,source_url,source_title,source_type,photo_role_priority,capture_surface_order,crop_target,review_surface_hint,private_page_screenshot_path,private_wrapper_front_crop_path,private_wrapper_back_or_side_crop_path,private_ingredient_panel_crop_path,private_nutrition_panel_crop_path,private_net_weight_crop_path,private_maker_or_date_crop_path,screenshot_hash,crop_hashes,package_surface_visible,ingredient_panel_visible,nutrition_panel_visible,net_weight_visible,manufacturer_or_distributor_visible,date_or_lot_cue_visible,text_readable_for_ocr,ocr_route,rights_review_status,publication_image_policy,next_action,candidate_only,manual_verified
cwa-private-capture-all-lineage-v1,cwa_capture_batch_snickers_bar_7d19b929,4,5,cwa_capture_round_02a80815c583,cwa_panel_review_snickers_bar_e05504b00b,cwa_item_triage_snickers_bar_fcd9088312,snickers_bar,Snickers Bar,dense_lineage_first,162,1939-2002,1990,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1990-snickers/,1990 Snickers,collection_item_candidate,ingredient_or_nutrition_panel_first; wrapper_back_or_side_second; wrapper_front_context_only,ingredient_panel; nutrition_panel; net_weight; manufacturer_or_distributor; date_or_lot_cue; wrapper_front_context,"Capture item page and wrapper image privately; crop visible wrapper surfaces and classify front, back, side, net weight, maker, date cue, ingredient panel, and nutrition panel visibility.",ingredient_or_package_text_surface,,,,,,,,,,,,,,,,,blocked_until_private_readable_panel_crop,rights_review_needed,source_link_only_no_public_image,"Open source, privately screenshot the item page, crop panel surfaces in priority order, fill private paths locally, then route only readable text crops to native OCR.",1,0
cwa-private-capture-all-lineage-v1,cwa_capture_batch_snickers_bar_7d19b929,4,6,cwa_capture_round_285ef8c63644,cwa_panel_review_snickers_bar_1637cbc002,cwa_item_triage_snickers_bar_161988f704,snickers_bar,Snickers Bar,dense_lineage_first,161,1939-2002,2002,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2002-snickers/,2002 Snickers,collection_item_candidate,ingredient_or_nutrition_panel_first; wrapper_back_or_side_second; wrapper_front_context_only,ingredient_panel; nutrition_panel; net_weight; manufacturer_or_distributor; date_or_lot_cue; wrapper_front_context,"Capture item page and wrapper image privately; crop visible wrapper surfaces and classify front, back, side, net weight, maker, date cue, ingredient panel, and nutrition panel visibility.",ingredient_or_package_text_surface,,,,,,,,,,,,,,,,,blocked_until_private_readable_panel_crop,rights_review_needed,source_link_only_no_public_image,"Open source, privately screenshot the item page, crop panel surfaces in priority order, fill private paths locally, then route only readable text crops to native OCR.",1,0
cwa-private-capture-all-lineage-v1,cwa_capture_batch_kit_kat_bar_37a6ed59,5,1,cwa_capture_round_c8e3e7ac0913,cwa_panel_review_kit_kat_bar_e4b325412d,cwa_item_triage_kit_kat_bar_cc86c0713b,kit_kat_bar,Kit Kat Bar,multi_era_lineage,152,1960s-2007,1960s,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1960s-kit-kat/,1960s Kit Kat,collection_item_candidate,ingredient_or_nutrition_panel_first; wrapper_back_or_side_second; wrapper_front_context_only,ingredient_panel; nutrition_panel; net_weight; manufacturer_or_distributor; date_or_lot_cue; wrapper_front_context,"Capture item page and wrapper image privately; crop visible wrapper surfaces and classify front, back, side, net weight, maker, date cue, ingredient panel, and nutrition panel visibility.",ingredient_or_package_text_surface,,,,,,,,,,,,,,,,,blocked_until_private_readable_panel_crop,rights_review_needed,source_link_only_no_public_image,"Open source, privately screenshot the item page, crop panel surfaces in priority order, fill private paths locally, then route only readable text crops to native OCR.",1,0
cwa-private-capture-all-lineage-v1,cwa_capture_batch_kit_kat_bar_37a6ed59,5,2,cwa_capture_round_66d33df4c45c,cwa_panel_review_kit_kat_bar_49e53c60cd,cwa_item_triage_kit_kat_bar_2a96c86c14,kit_kat_bar,Kit Kat Bar,multi_era_lineage,141,1960s-2007,1970s,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1970s-kit-kat/,1970s Kit Kat,collection_item_candidate,ingredient_or_nutrition_panel_first; wrapper_back_or_side_second; wrapper_front_context_only,ingredient_panel; nutrition_panel; net_weight; manufacturer_or_distributor; date_or_lot_cue; wrapper_front_context,"Capture item page and wrapper image privately; crop visible wrapper surfaces and classify front, back, side, net weight, maker, date cue, ingredient panel, and nutrition panel visibility.",ingredient_or_package_text_surface,,,,,,,,,,,,,,,,,blocked_until_private_readable_panel_crop,rights_review_needed,source_link_only_no_public_image,"Open source, privately screenshot the item page, crop panel surfaces in priority order, fill private paths locally, then route only readable text crops to native OCR.",1,0
cwa-private-capture-all-lineage-v1,cwa_capture_batch_kit_kat_bar_37a6ed59,5,3,cwa_capture_round_ad589fa515c8,cwa_panel_review_kit_kat_bar_d4accc7a5e,cwa_item_triage_kit_kat_bar_b6403000eb,kit_kat_bar,Kit Kat Bar,multi_era_lineage,130,1960s-2007,2000,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2000-kit-kat/,2000 Kit Kat,collection_item_candidate,ingredient_or_nutrition_panel_first; wrapper_back_or_side_second; wrapper_front_context_only,ingredient_panel; nutrition_panel; net_weight; manufacturer_or_distributor; date_or_lot_cue; wrapper_front_context,"Capture item page and wrapper image privately; crop visible wrapper surfaces and classify front, back, side, net weight, maker, date cue, ingredient panel, and nutrition panel visibility.",ingredient_or_package_text_surface,,,,,,,,,,,,,,,,,blocked_until_private_readable_panel_crop,rights_review_needed,source_link_only_no_public_image,"Open source, privately screenshot the item page, crop panel surfaces in priority order, fill private paths locally, then route only readable text crops to native OCR.",1,0
cwa-private-capture-all-lineage-v1,cwa_capture_batch_kit_kat_bar_37a6ed59,5,4,cwa_capture_round_1a504b43c6d5,cwa_panel_review_kit_kat_bar_0e2438decd,cwa_item_triage_kit_kat_bar_048074b72f,kit_kat_bar,Kit Kat Bar,multi_era_lineage,129,1960s-2007,2002,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2002-kit-kat/,2002 Kit Kat,collection_item_candidate,ingredient_or_nutrition_panel_first; wrapper_back_or_side_second; wrapper_front_context_only,ingredient_panel; nutrition_panel; net_weight; manufacturer_or_distributor; date_or_lot_cue; wrapper_front_context,"Capture item page and wrapper image privately; crop visible wrapper surfaces and classify front, back, side, net weight, maker, date cue, ingredient panel, and nutrition panel visibility.",ingredient_or_package_text_surface,,,,,,,,,,,,,,,,,blocked_until_private_readable_panel_crop,rights_review_needed,source_link_only_no_public_image,"Open source, privately screenshot the item page, crop panel surfaces in priority order, fill private paths locally, then route only readable text crops to native OCR.",1,0
cwa-private-capture-all-lineage-v1,cwa_capture_batch_kit_kat_bar_37a6ed59,5,5,cwa_capture_round_3134983b023d,cwa_panel_review_kit_kat_bar_59e2a2fae8,cwa_item_triage_kit_kat_bar_c130111192,kit_kat_bar,Kit Kat Bar,multi_era_lineage,128,1960s-2007,2006,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2006-kit-kat/,2006 Kit Kat,collection_item_candidate,ingredient_or_nutrition_panel_first; wrapper_back_or_side_second; wrapper_front_context_only,ingredient_panel; nutrition_panel; net_weight; manufacturer_or_distributor; date_or_lot_cue; wrapper_front_context,"Capture item page and wrapper image privately; crop visible wrapper surfaces and classify front, back, side, net weight, maker, date cue, ingredient panel, and nutrition panel visibility.",ingredient_or_package_text_surface,,,,,,,,,,,,,,,,,blocked_until_private_readable_panel_crop,rights_review_needed,source_link_only_no_public_image,"Open source, privately screenshot the item page, crop panel surfaces in priority order, fill private paths locally, then route only readable text crops to native OCR.",1,0
cwa-private-capture-all-lineage-v1,cwa_capture_batch_kit_kat_bar_37a6ed59,5,6,cwa_capture_round_7ea03b5bae43,cwa_panel_review_kit_kat_bar_457135a656,cwa_item_triage_kit_kat_bar_7d8d5f75c1,kit_kat_bar,Kit Kat Bar,multi_era_lineage,127,1960s-2007,2007,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2007-kit-kat/,2007 Kit Kat,collection_item_candidate,ingredient_or_nutrition_panel_first; wrapper_back_or_side_second; wrapper_front_context_only,ingredient_panel; nutrition_panel; net_weight; manufacturer_or_distributor; date_or_lot_cue; wrapper_front_context,"Capture item page and wrapper image privately; crop visible wrapper surfaces and classify front, back, side, net weight, maker, date cue, ingredient panel, and nutrition panel visibility.",ingredient_or_package_text_surface,,,,,,,,,,,,,,,,,blocked_until_private_readable_panel_crop,rights_review_needed,source_link_only_no_public_image,"Open source, privately screenshot the item page, crop panel surfaces in priority order, fill private paths locally, then route only readable text crops to native OCR.",1,0
cwa-private-capture-all-lineage-v1,cwa_capture_batch_milky_way_bar_bb978e50,6,1,cwa_capture_round_47744bc31a5f,cwa_panel_review_milky_way_bar_409fcc912c,cwa_item_triage_milky_way_bar_5b9a6ac660,milky_way_bar,Milky Way Bar,multi_era_lineage,132,1939-1958,1939,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1939-milky-way/,1939 Milky Way,collection_item_candidate,ingredient_or_nutrition_panel_first; wrapper_back_or_side_second; wrapper_front_context_only,ingredient_panel; nutrition_panel; net_weight; manufacturer_or_distributor; date_or_lot_cue; wrapper_front_context,"Capture item page and wrapper image privately; crop visible wrapper surfaces and classify front, back, side, net weight, maker, date cue, ingredient panel, and nutrition panel visibility.",ingredient_or_package_text_surface,,,,,,,,,,,,,,,,,blocked_until_private_readable_panel_crop,rights_review_needed,source_link_only_no_public_image,"Open source, privately screenshot the item page, crop panel surfaces in priority order, fill private paths locally, then route only readable text crops to native OCR.",1,0
cwa-private-capture-all-lineage-v1,cwa_capture_batch_milky_way_bar_bb978e50,6,2,cwa_capture_round_769541b1c79e,cwa_panel_review_milky_way_bar_e6dc50eafd,cwa_item_triage_milky_way_bar_95738b0020,milky_way_bar,Milky Way Bar,multi_era_lineage,131,1939-1958,1940s,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1940s-milky-way/,1940s Milky Way,collection_item_candidate,ingredient_or_nutrition_panel_first; wrapper_back_or_side_second; wrapper_front_context_only,ingredient_panel; nutrition_panel; net_weight; manufacturer_or_distributor; date_or_lot_cue; wrapper_front_context,"Capture item page and wrapper image privately; crop visible wrapper surfaces and classify front, back, side, net weight, maker, date cue, ingredient panel, and nutrition panel visibility.",ingredient_or_package_text_surface,,,,,,,,,,,,,,,,,blocked_until_private_readable_panel_crop,rights_review_needed,source_link_only_no_public_image,"Open source, privately screenshot the item page, crop panel surfaces in priority order, fill private paths locally, then route only readable text crops to native OCR.",1,0
cwa-private-capture-all-lineage-v1,cwa_capture_batch_milky_way_bar_bb978e50,6,3,cwa_capture_round_c651fff27a75,cwa_panel_review_milky_way_bar_40533303ce,cwa_item_triage_milky_way_bar_522c99a44a,milky_way_bar,Milky Way Bar,multi_era_lineage,130,1939-1958,1950s,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1950s-milky-way-2/,1950s Milky Way,collection_item_candidate,ingredient_or_nutrition_panel_first; wrapper_back_or_side_second; wrapper_front_context_only,ingredient_panel; nutrition_panel; net_weight; manufacturer_or_distributor; date_or_lot_cue; wrapper_front_context,"Capture item page and wrapper image privately; crop visible wrapper surfaces and classify front, back, side, net weight, maker, date cue, ingredient panel, and nutrition panel visibility.",ingredient_or_package_text_surface,,,,,,,,,,,,,,,,,blocked_until_private_readable_panel_crop,rights_review_needed,source_link_only_no_public_image,"Open source, privately screenshot the item page, crop panel surfaces in priority order, fill private paths locally, then route only readable text crops to native OCR.",1,0
cwa-private-capture-all-lineage-v1,cwa_capture_batch_milky_way_bar_bb978e50,6,4,cwa_capture_round_e4cc1da5f5f2,cwa_panel_review_milky_way_bar_698dd4ddbf,cwa_item_triage_milky_way_bar_e949e52021,milky_way_bar,Milky Way Bar,multi_era_lineage,129,1939-1958,1958,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1958-milky-way/,1958 Milky Way,collection_item_candidate,ingredient_or_nutrition_panel_first; wrapper_back_or_side_second; wrapper_front_context_only,ingredient_panel; nutrition_panel; net_weight; manufacturer_or_distributor; date_or_lot_cue; wrapper_front_context,"Capture item page and wrapper image privately; crop visible wrapper surfaces and classify front, back, side, net weight, maker, date cue, ingredient panel, and nutrition panel visibility.",ingredient_or_package_text_surface,,,,,,,,,,,,,,,,,blocked_until_private_readable_panel_crop,rights_review_needed,source_link_only_no_public_image,"Open source, privately screenshot the item page, crop panel surfaces in priority order, fill private paths locally, then route only readable text crops to native OCR.",1,0
cwa-private-capture-all-lineage-v1,cwa_capture_batch_mms_milk_chocolate_c7430b35,7,1,cwa_capture_round_aa2b495293ec,cwa_panel_review_mms_milk_chocolate_6f892d5601,cwa_item_triage_mms_milk_chocolate_d83e2731e3,mms_milk_chocolate,M&M's Milk Chocolate Candies,multi_era_lineage,119,1970s-1998,1970s,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1970s-mms/,1970s M&Ms,collection_item_candidate,ingredient_or_nutrition_panel_first; wrapper_back_or_side_second; wrapper_front_context_only,ingredient_panel; nutrition_panel; net_weight; manufacturer_or_distributor; date_or_lot_cue; wrapper_front_context,"Capture item page and wrapper image privately; crop visible wrapper surfaces and classify front, back, side, net weight, maker, date cue, ingredient panel, and nutrition panel visibility.",ingredient_or_package_text_surface,,,,,,,,,,,,,,,,,blocked_until_private_readable_panel_crop,rights_review_needed,source_link_only_no_public_image,"Open source, privately screenshot the item page, crop panel surfaces in priority order, fill private paths locally, then route only readable text crops to native OCR.",1,0
cwa-private-capture-all-lineage-v1,cwa_capture_batch_mms_milk_chocolate_c7430b35,7,2,cwa_capture_round_348bdfa9cb4c,cwa_panel_review_mms_milk_chocolate_cd2dee8781,cwa_item_triage_mms_milk_chocolate_5e1f429701,mms_milk_chocolate,M&M's Milk Chocolate Candies,multi_era_lineage,108,1970s-1998,1997,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1997-mm/,1997 M&M,collection_item_candidate,ingredient_or_nutrition_panel_first; wrapper_back_or_side_second; wrapper_front_context_only,ingredient_panel; nutrition_panel; net_weight; manufacturer_or_distributor; date_or_lot_cue; wrapper_front_context,"Capture item page and wrapper image privately; crop visible wrapper surfaces and classify front, back, side, net weight, maker, date cue, ingredient panel, and nutrition panel visibility.",ingredient_or_package_text_surface,,,,,,,,,,,,,,,,,blocked_until_private_readable_panel_crop,rights_review_needed,source_link_only_no_public_image,"Open source, privately screenshot the item page, crop panel surfaces in priority order, fill private paths locally, then route only readable text crops to native OCR.",1,0
cwa-private-capture-all-lineage-v1,cwa_capture_batch_mms_milk_chocolate_c7430b35,7,3,cwa_capture_round_fe755a01a3e0,cwa_panel_review_mms_milk_chocolate_38b78c8f39,cwa_item_triage_mms_milk_chocolate_e4332f25df,mms_milk_chocolate,M&M's Milk Chocolate Candies,multi_era_lineage,107,1970s-1998,1997,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1997-mm-2/,1997 M&M,collection_item_candidate,ingredient_or_nutrition_panel_first; wrapper_back_or_side_second; wrapper_front_context_only,ingredient_panel; nutrition_panel; net_weight; manufacturer_or_distributor; date_or_lot_cue; wrapper_front_context,"Capture item page and wrapper image privately; crop visible wrapper surfaces and classify front, back, side, net weight, maker, date cue, ingredient panel, and nutrition panel visibility.",ingredient_or_package_text_surface,,,,,,,,,,,,,,,,,blocked_until_private_readable_panel_crop,rights_review_needed,source_link_only_no_public_image,"Open source, privately screenshot the item page, crop panel surfaces in priority order, fill private paths locally, then route only readable text crops to native OCR.",1,0
cwa-private-capture-all-lineage-v1,cwa_capture_batch_mms_milk_chocolate_c7430b35,7,4,cwa_capture_round_f95397fbf1e3,cwa_panel_review_mms_milk_chocolate_8b5cbac8aa,cwa_item_triage_mms_milk_chocolate_5059214ea3,mms_milk_chocolate,M&M's Milk Chocolate Candies,multi_era_lineage,106,1970s-1998,1998,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1998-mm/,1998 M&M,collection_item_candidate,ingredient_or_nutrition_panel_first; wrapper_back_or_side_second; wrapper_front_context_only,ingredient_panel; nutrition_panel; net_weight; manufacturer_or_distributor; date_or_lot_cue; wrapper_front_context,"Capture item page and wrapper image privately; crop visible wrapper surfaces and classify front, back, side, net weight, maker, date cue, ingredient panel, and nutrition panel visibility.",ingredient_or_package_text_surface,,,,,,,,,,,,,,,,,blocked_until_private_readable_panel_crop,rights_review_needed,source_link_only_no_public_image,"Open source, privately screenshot the item page, crop panel surfaces in priority order, fill private paths locally, then route only readable text crops to native OCR.",1,0
cwa-private-capture-all-lineage-v1,cwa_capture_batch_mms_milk_chocolate_c7430b35,7,5,cwa_capture_round_340f34a25f9d,cwa_panel_review_mms_milk_chocolate_0f46c732d3,cwa_item_triage_mms_milk_chocolate_b41dc7b4eb,mms_milk_chocolate,M&M's Milk Chocolate Candies,multi_era_lineage,105,1970s-1998,1998,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1998-mm-2/,1998 M&M,collection_item_candidate,ingredient_or_nutrition_panel_first; wrapper_back_or_side_second; wrapper_front_context_only,ingredient_panel; nutrition_panel; net_weight; manufacturer_or_distributor; date_or_lot_cue; wrapper_front_context,"Capture item page and wrapper image privately; crop visible wrapper surfaces and classify front, back, side, net weight, maker, date cue, ingredient panel, and nutrition panel visibility.",ingredient_or_package_text_surface,,,,,,,,,,,,,,,,,blocked_until_private_readable_panel_crop,rights_review_needed,source_link_only_no_public_image,"Open source, privately screenshot the item page, crop panel surfaces in priority order, fill private paths locally, then route only readable text crops to native OCR.",1,0
cwa-private-capture-all-lineage-v1,cwa_capture_batch_twix_bar_aabba35f,8,1,cwa_capture_round_69620a04a690,cwa_panel_review_twix_bar_a1f8cd1526,cwa_item_triage_twix_bar_6267499e6b,twix_bar,Twix Bar,multi_era_lineage,91,2002-2009,2002,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2002-twix/,2002 Twix,collection_item_candidate,ingredient_or_nutrition_panel_first; wrapper_back_or_side_second; wrapper_front_context_only,ingredient_panel; nutrition_panel; net_weight; manufacturer_or_distributor; date_or_lot_cue; wrapper_front_context,"Capture item page and wrapper image privately; crop visible wrapper surfaces and classify front, back, side, net weight, maker, date cue, ingredient panel, and nutrition panel visibility.",ingredient_or_package_text_surface,,,,,,,,,,,,,,,,,blocked_until_private_readable_panel_crop,rights_review_needed,source_link_only_no_public_image,"Open source, privately screenshot the item page, crop panel surfaces in priority order, fill private paths locally, then route only readable text crops to native OCR.",1,0
cwa-private-capture-all-lineage-v1,cwa_capture_batch_twix_bar_aabba35f,8,2,cwa_capture_round_a6483cf04976,cwa_panel_review_twix_bar_9b7b55bb05,cwa_item_triage_twix_bar_1f274f01fe,twix_bar,Twix Bar,multi_era_lineage,90,2002-2009,2003,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2003-twix/,2003 Twix,collection_item_candidate,ingredient_or_nutrition_panel_first; wrapper_back_or_side_second; wrapper_front_context_only,ingredient_panel; nutrition_panel; net_weight; manufacturer_or_distributor; date_or_lot_cue; wrapper_front_context,"Capture item page and wrapper image privately; crop visible wrapper surfaces and classify front, back, side, net weight, maker, date cue, ingredient panel, and nutrition panel visibility.",ingredient_or_package_text_surface,,,,,,,,,,,,,,,,,blocked_until_private_readable_panel_crop,rights_review_needed,source_link_only_no_public_image,"Open source, privately screenshot the item page, crop panel surfaces in priority order, fill private paths locally, then route only readable text crops to native OCR.",1,0
cwa-private-capture-all-lineage-v1,cwa_capture_batch_twix_bar_aabba35f,8,3,cwa_capture_round_ad0bd9112f5e,cwa_panel_review_twix_bar_32742ae207,cwa_item_triage_twix_bar_c09c4471e1,twix_bar,Twix Bar,multi_era_lineage,89,2002-2009,2004,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2004-twix/,2004 Twix,collection_item_candidate,ingredient_or_nutrition_panel_first; wrapper_back_or_side_second; wrapper_front_context_only,ingredient_panel; nutrition_panel; net_weight; manufacturer_or_distributor; date_or_lot_cue; wrapper_front_context,"Capture item page and wrapper image privately; crop visible wrapper surfaces and classify front, back, side, net weight, maker, date cue, ingredient panel, and nutrition panel visibility.",ingredient_or_package_text_surface,,,,,,,,,,,,,,,,,blocked_until_private_readable_panel_crop,rights_review_needed,source_link_only_no_public_image,"Open source, privately screenshot the item page, crop panel surfaces in priority order, fill private paths locally, then route only readable text crops to native OCR.",1,0
cwa-private-capture-all-lineage-v1,cwa_capture_batch_twix_bar_aabba35f,8,4,cwa_capture_round_1ae89ad91df6,cwa_panel_review_twix_bar_fe186778fe,cwa_item_triage_twix_bar_7ae0543a5c,twix_bar,Twix Bar,multi_era_lineage,88,2002-2009,2006,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2006-twix/,2006 Twix,collection_item_candidate,ingredient_or_nutrition_panel_first; wrapper_back_or_side_second; wrapper_front_context_only,ingredient_panel; nutrition_panel; net_weight; manufacturer_or_distributor; date_or_lot_cue; wrapper_front_context,"Capture item page and wrapper image privately; crop visible wrapper surfaces and classify front, back, side, net weight, maker, date cue, ingredient panel, and nutrition panel visibility.",ingredient_or_package_text_surface,,,,,,,,,,,,,,,,,blocked_until_private_readable_panel_crop,rights_review_needed,source_link_only_no_public_image,"Open source, privately screenshot the item page, crop panel surfaces in priority order, fill private paths locally, then route only readable text crops to native OCR.",1,0
cwa-private-capture-all-lineage-v1,cwa_capture_batch_twix_bar_aabba35f,8,5,cwa_capture_round_da74e4fe16fb,cwa_panel_review_twix_bar_ed299fe106,cwa_item_triage_twix_bar_14f904c119,twix_bar,Twix Bar,multi_era_lineage,87,2002-2009,2009,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2009-twix/,2009 Twix,collection_item_candidate,ingredient_or_nutrition_panel_first; wrapper_back_or_side_second; wrapper_front_context_only,ingredient_panel; nutrition_panel; net_weight; manufacturer_or_distributor; date_or_lot_cue; wrapper_front_context,"Capture item page and wrapper image privately; crop visible wrapper surfaces and classify front, back, side, net weight, maker, date cue, ingredient panel, and nutrition panel visibility.",ingredient_or_package_text_surface,,,,,,,,,,,,,,,,,blocked_until_private_readable_panel_crop,rights_review_needed,source_link_only_no_public_image,"Open source, privately screenshot the item page, crop panel surfaces in priority order, fill private paths locally, then route only readable text crops to native OCR.",1,0
cwa-private-capture-all-lineage-v1,cwa_capture_batch_tootsie_roll_1ac9892d,9,1,cwa_capture_round_08d575d24077,cwa_panel_review_tootsie_roll_0371b89576,cwa_item_triage_tootsie_roll_69b1a8d3ec,tootsie_roll,Tootsie Roll,promising_lineage,94,1940s-1960s,1940s,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1940s-tootsie-roll/,1940s Tootsie Roll,existing_item_page_candidate,ingredient_or_nutrition_panel_first; wrapper_back_or_side_second; wrapper_front_context_only,ingredient_panel; nutrition_panel; net_weight; manufacturer_or_distributor; date_or_lot_cue; wrapper_front_context,Use source image only as a private capture reference; crop wrapper front/back/side regions separately and OCR only if ingredient or nutrition text is readable.,ingredient_or_package_text_surface,,,,,,,,,,,,,,,,,blocked_until_private_readable_panel_crop,rights_review_needed,source_link_only_no_public_image,"Open source, privately screenshot the item page, crop panel surfaces in priority order, fill private paths locally, then route only readable text crops to native OCR.",1,0
cwa-private-capture-all-lineage-v1,cwa_capture_batch_tootsie_roll_1ac9892d,9,2,cwa_capture_round_c5c40cd1a490,cwa_panel_review_tootsie_roll_3feb939ca9,cwa_item_triage_tootsie_roll_d437c83146,tootsie_roll,Tootsie Roll,promising_lineage,93,1940s-1960s,1960s,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1960s-tootsie-roll-2/,1960s Tootsie Roll,existing_item_page_candidate,ingredient_or_nutrition_panel_first; wrapper_back_or_side_second; wrapper_front_context_only,ingredient_panel; nutrition_panel; net_weight; manufacturer_or_distributor; date_or_lot_cue; wrapper_front_context,Use source image only as a private capture reference; crop wrapper front/back/side regions separately and OCR only if ingredient or nutrition text is readable.,ingredient_or_package_text_surface,,,,,,,,,,,,,,,,,blocked_until_private_readable_panel_crop,rights_review_needed,source_link_only_no_public_image,"Open source, privately screenshot the item page, crop panel surfaces in priority order, fill private paths locally, then route only readable text crops to native OCR.",1,0
