candidate_id,parent_capture_evidence_id,parent_source_review_task_id,product_id,product_name,source_domain,source_collection_url,item_url,item_title,claimed_date_text,claimed_year,claimed_decade,thumbnail_url,source_image_url,candidate_type,candidate_rank,candidate_priority_score,panel_review_state,photo_role_expected,capture_strategy,ingredient_claim_status,next_action,publication_image_policy,rights_review_status,source_note,candidate_only,manual_verified
cwa_item_hersheys_milk_chocolate_bar_ab8cf0af22,cwa_capture_hersheys_milk_chocolate_bar_1e492997e3,cwa_hersheys_milk_chocolate_bar_b25653cddf,hersheys_milk_chocolate_bar,Hershey's Milk Chocolate Bar,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collection/hershey/,https://www.candywrapperarchive.com/candy-collector/1940-hershey/,1940 Hershey,1940,1940,1940s,https://www.candywrapperarchive.com/wp-content/uploads/2013/02/Image963_th.jpg,,collection_item_candidate,4,70,needs_panel_readability_review,wrapper_front_or_package_context_first,open_item_page_then_private_screenshot_panel_triage,blocked_pending_readable_panel,"Open item page, capture private page/wrapper crop, classify whether any ingredient or nutrition panel is readable.",source_link_only_no_public_image,rights_review_needed,,1,0
cwa_item_hersheys_milk_chocolate_bar_62370774ec,cwa_capture_hersheys_milk_chocolate_bar_1e492997e3,cwa_hersheys_milk_chocolate_bar_b25653cddf,hersheys_milk_chocolate_bar,Hershey's Milk Chocolate Bar,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collection/hershey/,https://www.candywrapperarchive.com/candy-collector/1950s-hershey/,1950s Hershey,1950s,,1950s,https://www.candywrapperarchive.com/wp-content/uploads/2013/02/Image161_th.jpg,,collection_item_candidate,5,70,needs_panel_readability_review,wrapper_front_or_package_context_first,open_item_page_then_private_screenshot_panel_triage,blocked_pending_readable_panel,"Open item page, capture private page/wrapper crop, classify whether any ingredient or nutrition panel is readable.",source_link_only_no_public_image,rights_review_needed,,1,0
cwa_item_hersheys_milk_chocolate_bar_1aa4ca3f96,cwa_capture_hersheys_milk_chocolate_bar_1e492997e3,cwa_hersheys_milk_chocolate_bar_b25653cddf,hersheys_milk_chocolate_bar,Hershey's Milk Chocolate Bar,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collection/hershey/,https://www.candywrapperarchive.com/candy-collector/1960s-hershey/,1960s Hershey,1960s,,1960s,https://www.candywrapperarchive.com/wp-content/uploads/2013/02/Image32_th.jpg,,collection_item_candidate,6,70,needs_panel_readability_review,wrapper_front_or_package_context_first,open_item_page_then_private_screenshot_panel_triage,blocked_pending_readable_panel,"Open item page, capture private page/wrapper crop, classify whether any ingredient or nutrition panel is readable.",source_link_only_no_public_image,rights_review_needed,,1,0
cwa_item_mms_milk_chocolate_05296758a0,cwa_capture_mms_milk_chocolate_3331ee0f8b,cwa_mms_milk_chocolate_b58ca2ee14,mms_milk_chocolate,M&M's Milk Chocolate Candies,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collection/mms/,https://www.candywrapperarchive.com/candy-collector/1997-mm-2/,1997 M&M,1997,1997,1990s,https://www.candywrapperarchive.com/wp-content/uploads/2013/02/Image56_th.jpg,,collection_item_candidate,3,70,needs_panel_readability_review,wrapper_front_or_package_context_first,open_item_page_then_private_screenshot_panel_triage,blocked_pending_readable_panel,"Open item page, capture private page/wrapper crop, classify whether any ingredient or nutrition panel is readable.",source_link_only_no_public_image,rights_review_needed,,1,0
cwa_item_mms_milk_chocolate_a202f3980e,cwa_capture_mms_milk_chocolate_3331ee0f8b,cwa_mms_milk_chocolate_b58ca2ee14,mms_milk_chocolate,M&M's Milk Chocolate Candies,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collection/mms/,https://www.candywrapperarchive.com/candy-collector/1998-mm-2/,1998 M&M,1998,1998,1990s,https://www.candywrapperarchive.com/wp-content/uploads/2013/02/Image51_th.jpg,,collection_item_candidate,5,70,needs_panel_readability_review,wrapper_front_or_package_context_first,open_item_page_then_private_screenshot_panel_triage,blocked_pending_readable_panel,"Open item page, capture private page/wrapper crop, classify whether any ingredient or nutrition panel is readable.",source_link_only_no_public_image,rights_review_needed,,1,0
cwa_item_mms_milk_chocolate_4cdd96308f,cwa_capture_mms_milk_chocolate_3331ee0f8b,cwa_mms_milk_chocolate_b58ca2ee14,mms_milk_chocolate,M&M's Milk Chocolate Candies,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collection/mms/,https://www.candywrapperarchive.com/candy-collector/1998-mm/,1998 M&M,1998,1998,1990s,https://www.candywrapperarchive.com/wp-content/uploads/2013/02/Image45_th.jpg,,collection_item_candidate,4,70,needs_panel_readability_review,wrapper_front_or_package_context_first,open_item_page_then_private_screenshot_panel_triage,blocked_pending_readable_panel,"Open item page, capture private page/wrapper crop, classify whether any ingredient or nutrition panel is readable.",source_link_only_no_public_image,rights_review_needed,,1,0
cwa_item_reeses_peanut_butter_cups_7509727a96,cwa_capture_reeses_peanut_butter_cups_c3b45584fa,cwa_reeses_peanut_butter_cups_c0e8fa4fab,reeses_peanut_butter_cups,Reese's Peanut Butter Cups,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collection/resses/,https://www.candywrapperarchive.com/candy-collector/1980s-reeses/,1980s Reeses,1980s,,1980s,https://www.candywrapperarchive.com/wp-content/uploads/2013/02/Image26_th.jpg,,collection_item_candidate,3,70,needs_panel_readability_review,wrapper_front_or_package_context_first,open_item_page_then_private_screenshot_panel_triage,blocked_pending_readable_panel,"Open item page, capture private page/wrapper crop, classify whether any ingredient or nutrition panel is readable.",source_link_only_no_public_image,rights_review_needed,,1,0
cwa_item_reeses_peanut_butter_cups_89701de489,cwa_capture_reeses_peanut_butter_cups_c3b45584fa,cwa_reeses_peanut_butter_cups_c0e8fa4fab,reeses_peanut_butter_cups,Reese's Peanut Butter Cups,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collection/resses/,https://www.candywrapperarchive.com/candy-collector/1991-reeses/,1991 Reeses,1991,1991,1990s,https://www.candywrapperarchive.com/wp-content/uploads/2013/02/Image623_th.jpg,,collection_item_candidate,4,70,needs_panel_readability_review,wrapper_front_or_package_context_first,open_item_page_then_private_screenshot_panel_triage,blocked_pending_readable_panel,"Open item page, capture private page/wrapper crop, classify whether any ingredient or nutrition panel is readable.",source_link_only_no_public_image,rights_review_needed,,1,0
cwa_item_reeses_peanut_butter_cups_024d6e3f36,cwa_capture_reeses_peanut_butter_cups_c3b45584fa,cwa_reeses_peanut_butter_cups_c0e8fa4fab,reeses_peanut_butter_cups,Reese's Peanut Butter Cups,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collection/resses/,https://www.candywrapperarchive.com/candy-collector/2002-reeses/,2002 Reeses,2002,2002,2000s,https://www.candywrapperarchive.com/wp-content/uploads/2013/02/Image275_th.jpg,,collection_item_candidate,5,70,needs_panel_readability_review,wrapper_front_or_package_context_first,open_item_page_then_private_screenshot_panel_triage,blocked_pending_readable_panel,"Open item page, capture private page/wrapper crop, classify whether any ingredient or nutrition panel is readable.",source_link_only_no_public_image,rights_review_needed,,1,0
cwa_item_reeses_peanut_butter_cups_ded47fd20e,cwa_capture_reeses_peanut_butter_cups_c3b45584fa,cwa_reeses_peanut_butter_cups_c0e8fa4fab,reeses_peanut_butter_cups,Reese's Peanut Butter Cups,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collection/resses/,https://www.candywrapperarchive.com/candy-collector/2003-reeses/,2003 Reeses,2003,2003,2000s,https://www.candywrapperarchive.com/wp-content/uploads/2013/02/Image269_th.jpg,,collection_item_candidate,6,70,needs_panel_readability_review,wrapper_front_or_package_context_first,open_item_page_then_private_screenshot_panel_triage,blocked_pending_readable_panel,"Open item page, capture private page/wrapper crop, classify whether any ingredient or nutrition panel is readable.",source_link_only_no_public_image,rights_review_needed,,1,0
cwa_item_reeses_peanut_butter_cups_c74148e8b2,cwa_capture_reeses_peanut_butter_cups_c3b45584fa,cwa_reeses_peanut_butter_cups_c0e8fa4fab,reeses_peanut_butter_cups,Reese's Peanut Butter Cups,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collection/resses/,https://www.candywrapperarchive.com/candy-collector/2005-reeses/,2005 Reeses,2005,2005,2000s,https://www.candywrapperarchive.com/wp-content/uploads/2013/02/Image270_th.jpg,,collection_item_candidate,7,70,needs_panel_readability_review,wrapper_front_or_package_context_first,open_item_page_then_private_screenshot_panel_triage,blocked_pending_readable_panel,"Open item page, capture private page/wrapper crop, classify whether any ingredient or nutrition panel is readable.",source_link_only_no_public_image,rights_review_needed,,1,0
