batch_id,batch_product_id,row_number,product_id,product_name,evidence_id,source_url,source_owner,source_title,display_lane,public_display_decision,image_display_policy,rights_status,upgrade_priority,linked_vintages,linked_years,capture_strategy,crop_target,ocr_expected_surface,private_image_map_keys,allowed_public_output,success_criteria,next_action
pilot_capture_20b19a9528d311,cheerios_original,6,cheerios_original,Cheerios Original,cheerios_original_evidence_4,https://www.flickr.com/photos/jasonliebigstuff/533392194,www.flickr.com,"Cheerios Box Around the World in 80 Days, FrontSide, 1973 - Flickr",panel_capture_needed,show_source_receipt_only,source_link_only_no_public_image,"External source; link for attribution, do not reproduce imagery without rights review.",104,1980s_or_earlier,1985,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,cheerios_original_evidence_4;cheerios_original:cheerios_original_evidence_4;https://www.flickr.com/photos/jasonliebigstuff/533392194,"source receipt, hashes, OCR status, candidate text after review; no private image path and no external image embed","Private capture/crop exists, image-map key is populated, OCR can run, and source receipt remains public-safe.","Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear."
pilot_capture_20b19a9528d311,cheerios_original,7,cheerios_original,Cheerios Original,cheerios_original_evidence_5,https://theimaginaryworld.com/cbarch.html,theimaginaryworld.com,Cereal Box Backs Archive - The Imaginary World,panel_capture_needed,show_source_receipt_only,source_link_only_no_public_image,"External source; link for attribution, do not reproduce imagery without rights review.",104,1990s,1995,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,cheerios_original_evidence_5;cheerios_original:cheerios_original_evidence_5;https://theimaginaryworld.com/cbarch.html,"source receipt, hashes, OCR status, candidate text after review; no private image path and no external image embed","Private capture/crop exists, image-map key is populated, OCR can run, and source receipt remains public-safe.","Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear."
pilot_capture_20b19a9528d311,cheerios_original,8,cheerios_original,Cheerios Original,cheerios_original_evidence_6,https://www.flickr.com/photos/jasonliebigstuff/albums/72157613304350260/,www.flickr.com,Jason Liebig McDonald's and fast-food album with Cheerios promotional box photos,panel_capture_needed,show_source_receipt_only,source_link_only_no_public_image,"External source; link for attribution, do not reproduce imagery without rights review.",104,1990s,1995,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,cheerios_original_evidence_6;cheerios_original:cheerios_original_evidence_6;https://www.flickr.com/photos/jasonliebigstuff/albums/72157613304350260/,"source receipt, hashes, OCR status, candidate text after review; no private image path and no external image embed","Private capture/crop exists, image-map key is populated, OCR can run, and source receipt remains public-safe.","Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear."
pilot_capture_20b19a9528d311,cheerios_original,9,cheerios_original,Cheerios Original,cheerios_original_evidence_7,https://americanhistory.si.edu/collections/search/object/nmah_1348223,americanhistory.si.edu,Cheerios Millennios Cereal Box - National Museum of American History,panel_capture_needed,show_source_receipt_only,source_link_only_no_public_image,"External source; link for attribution, do not reproduce imagery without rights review.",96,2000s,2005,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,cheerios_original_evidence_7;cheerios_original:cheerios_original_evidence_7;https://americanhistory.si.edu/collections/search/object/nmah_1348223,"source receipt, hashes, OCR status, candidate text after review; no private image path and no external image embed","Private capture/crop exists, image-map key is populated, OCR can run, and source receipt remains public-safe.","Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear."
pilot_capture_42290c8779ecdd,coca_cola_classic,1,coca_cola_classic,Coca-Cola Classic,coca_cola_classic_evidence_1,https://www.flickr.com/photos/studioz7/29453244726,www.flickr.com,1960s Coca-Cola syrup label collector photo,panel_capture_needed,show_source_receipt_only,source_link_only_no_public_image,"External source; link for attribution, do not reproduce imagery without rights review.",118,earliest_verified_label;1980s_or_earlier,1950;1985,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,coca_cola_classic_evidence_1;coca_cola_classic:coca_cola_classic_evidence_1;https://www.flickr.com/photos/studioz7/29453244726,"source receipt, hashes, OCR status, candidate text after review; no private image path and no external image embed","Private capture/crop exists, image-map key is populated, OCR can run, and source receipt remains public-safe.","Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear."
pilot_capture_42290c8779ecdd,coca_cola_classic,2,coca_cola_classic,Coca-Cola Classic,coca_cola_classic_evidence_6,https://www.coca-cola.com/us/en/brands/coca-cola/products/original?redirect=true,www.coca-cola.com,Coca-Cola Original Soda current US product page,panel_capture_needed,show_source_receipt_only,source_link_only_no_public_image,"External source; link for attribution, do not reproduce imagery without rights review.",110,current_2020s,2026,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,coca_cola_classic_evidence_6;coca_cola_classic:coca_cola_classic_evidence_6;https://www.coca-cola.com/us/en/brands/coca-cola/products/original?redirect=true,"source receipt, hashes, OCR status, candidate text after review; no private image path and no external image embed","Private capture/crop exists, image-map key is populated, OCR can run, and source receipt remains public-safe.","Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear."
pilot_capture_42290c8779ecdd,coca_cola_classic,3,coca_cola_classic,Coca-Cola Classic,coca_cola_classic_evidence_0,https://commons.wikimedia.org/wiki/File%3AOld_coca_cola_cans_1952.jpg,commons.wikimedia.org,Old Coca-Cola cans 1952 - Wikimedia Commons,panel_capture_needed,show_source_receipt_only,source_link_only_no_public_image,"External source; link for attribution, do not reproduce imagery without rights review.",104,earliest_verified_label;1980s_or_earlier,1950;1985,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,coca_cola_classic_evidence_0;coca_cola_classic:coca_cola_classic_evidence_0;https://commons.wikimedia.org/wiki/File%3AOld_coca_cola_cans_1952.jpg,"source receipt, hashes, OCR status, candidate text after review; no private image path and no external image embed","Private capture/crop exists, image-map key is populated, OCR can run, and source receipt remains public-safe.","Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear."
pilot_capture_42290c8779ecdd,coca_cola_classic,4,coca_cola_classic,Coca-Cola Classic,coca_cola_classic_evidence_2,https://www.flickr.com/photos/jasonliebigstuff/3267332145/,www.flickr.com,"Coca-Cola Classic aluminum bottle holiday design, 2009 - Flickr",panel_capture_needed,show_source_receipt_only,source_link_only_no_public_image,"External source; link for attribution, do not reproduce imagery without rights review.",104,earliest_verified_label;2000s,1950;2005,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,coca_cola_classic_evidence_2;coca_cola_classic:coca_cola_classic_evidence_2;https://www.flickr.com/photos/jasonliebigstuff/3267332145/,"source receipt, hashes, OCR status, candidate text after review; no private image path and no external image embed","Private capture/crop exists, image-map key is populated, OCR can run, and source receipt remains public-safe.","Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear."
pilot_capture_42290c8779ecdd,coca_cola_classic,5,coca_cola_classic,Coca-Cola Classic,coca_cola_classic_evidence_3,https://www.flickr.com/photos/roitberg/6351768138,www.flickr.com,2000 Coca-Cola Classic USA Christmas - Flickr,panel_capture_needed,show_source_receipt_only,source_link_only_no_public_image,"External source; link for attribution, do not reproduce imagery without rights review.",104,earliest_verified_label;2000s,1950;2005,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,coca_cola_classic_evidence_3;coca_cola_classic:coca_cola_classic_evidence_3;https://www.flickr.com/photos/roitberg/6351768138,"source receipt, hashes, OCR status, candidate text after review; no private image path and no external image embed","Private capture/crop exists, image-map key is populated, OCR can run, and source receipt remains public-safe.","Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear."
pilot_capture_42290c8779ecdd,coca_cola_classic,6,coca_cola_classic,Coca-Cola Classic,coca_cola_classic_evidence_4,https://www.flickr.com/photos/therog77/3200756272/,www.flickr.com,1990 Coca-Cola MagiCan - Flickr,panel_capture_needed,show_source_receipt_only,source_link_only_no_public_image,"External source; link for attribution, do not reproduce imagery without rights review.",104,1990s,1995,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,coca_cola_classic_evidence_4;coca_cola_classic:coca_cola_classic_evidence_4;https://www.flickr.com/photos/therog77/3200756272/,"source receipt, hashes, OCR status, candidate text after review; no private image path and no external image embed","Private capture/crop exists, image-map key is populated, OCR can run, and source receipt remains public-safe.","Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear."
pilot_capture_42290c8779ecdd,coca_cola_classic,7,coca_cola_classic,Coca-Cola Classic,coca_cola_classic_evidence_5,https://www.flickr.com/photos/skatepunk69/4985996111/,www.flickr.com,"Coke Classic can, 2011 - Flickr",panel_capture_needed,show_source_receipt_only,source_link_only_no_public_image,"External source; link for attribution, do not reproduce imagery without rights review.",96,2010s,2015,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,coca_cola_classic_evidence_5;coca_cola_classic:coca_cola_classic_evidence_5;https://www.flickr.com/photos/skatepunk69/4985996111/,"source receipt, hashes, OCR status, candidate text after review; no private image path and no external image embed","Private capture/crop exists, image-map key is populated, OCR can run, and source receipt remains public-safe.","Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear."
pilot_capture_4fe5d7c6cadd15,campbells_tomato_soup,1,campbells_tomato_soup,Campbell's Condensed Tomato Soup,campbells_tomato_soup_evidence_5,https://www.ingredientinspector.org/home/campbells-tomato-soup-ingredients,www.ingredientinspector.org,Ingredient Inspector Campbell's Tomato Soup ingredients article,panel_capture_needed,show_source_receipt_only,source_link_only_no_public_image,"External source; link for attribution, do not reproduce imagery without rights review.",118,1980s_or_earlier,1985,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,campbells_tomato_soup_evidence_5;campbells_tomato_soup:campbells_tomato_soup_evidence_5;https://www.ingredientinspector.org/home/campbells-tomato-soup-ingredients,"source receipt, hashes, OCR status, candidate text after review; no private image path and no external image embed","Private capture/crop exists, image-map key is populated, OCR can run, and source receipt remains public-safe.","Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear."
pilot_capture_4fe5d7c6cadd15,campbells_tomato_soup,2,campbells_tomato_soup,Campbell's Condensed Tomato Soup,campbells_tomato_soup_evidence_10,https://www.campbellsfoodservice.com/product/tomato-soup-2/?product-pdf=_,www.campbellsfoodservice.com,Campbell's Condensed Tomato Soup 23.2 oz family size product PDF,panel_capture_needed,show_source_receipt_only,source_link_only_no_public_image,"External source; link for attribution, do not reproduce imagery without rights review.",110,current_2020s,2026,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,campbells_tomato_soup_evidence_10;campbells_tomato_soup:campbells_tomato_soup_evidence_10;https://www.campbellsfoodservice.com/product/tomato-soup-2/?product-pdf=_,"source receipt, hashes, OCR status, candidate text after review; no private image path and no external image embed","Private capture/crop exists, image-map key is populated, OCR can run, and source receipt remains public-safe.","Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear."
pilot_capture_4fe5d7c6cadd15,campbells_tomato_soup,3,campbells_tomato_soup,Campbell's Condensed Tomato Soup,campbells_tomato_soup_evidence_7,https://www.campbells.com/products/condensed/tomato-soup/,www.campbells.com,Campbell's Condensed Tomato Soup 10.75 oz current product page,panel_capture_needed,show_source_receipt_only,source_link_only_no_public_image,"External source; link for attribution, do not reproduce imagery without rights review.",110,current_2020s,2026,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,campbells_tomato_soup_evidence_7;campbells_tomato_soup:campbells_tomato_soup_evidence_7;https://www.campbells.com/products/condensed/tomato-soup/,"source receipt, hashes, OCR status, candidate text after review; no private image path and no external image embed","Private capture/crop exists, image-map key is populated, OCR can run, and source receipt remains public-safe.","Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear."
pilot_capture_4fe5d7c6cadd15,campbells_tomato_soup,4,campbells_tomato_soup,Campbell's Condensed Tomato Soup,campbells_tomato_soup_evidence_8,https://www.campbells.com/products/condensed/family-size-tomato-soup/,www.campbells.com,Campbell's Tomato Soup current product page,panel_capture_needed,show_source_receipt_only,source_link_only_no_public_image,"External source; link for attribution, do not reproduce imagery without rights review.",110,current_2020s,2026,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,campbells_tomato_soup_evidence_8;campbells_tomato_soup:campbells_tomato_soup_evidence_8;https://www.campbells.com/products/condensed/family-size-tomato-soup/,"source receipt, hashes, OCR status, candidate text after review; no private image path and no external image embed","Private capture/crop exists, image-map key is populated, OCR can run, and source receipt remains public-safe.","Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear."
pilot_capture_4fe5d7c6cadd15,campbells_tomato_soup,5,campbells_tomato_soup,Campbell's Condensed Tomato Soup,campbells_tomato_soup_evidence_9,https://www.campbells.com/tomato-soup/,www.campbells.com,Tomato Soup - The Campbell's Company,panel_capture_needed,show_source_receipt_only,source_link_only_no_public_image,"External source; link for attribution, do not reproduce imagery without rights review.",110,current_2020s,2026,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,campbells_tomato_soup_evidence_9;campbells_tomato_soup:campbells_tomato_soup_evidence_9;https://www.campbells.com/tomato-soup/,"source receipt, hashes, OCR status, candidate text after review; no private image path and no external image embed","Private capture/crop exists, image-map key is populated, OCR can run, and source receipt remains public-safe.","Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear."
pilot_capture_4fe5d7c6cadd15,campbells_tomato_soup,6,campbells_tomato_soup,Campbell's Condensed Tomato Soup,campbells_tomato_soup_evidence_0,https://www.flickr.com/photos/pennstate_harrisburg_archives/29079862112/in/album-72157719415160219/,www.flickr.com,"Campbell's Tomato Soup, 1947 (Canning) - Penn State Harrisburg Flickr album",panel_capture_needed,show_source_receipt_only,source_link_only_no_public_image,"External source; link for attribution, do not reproduce imagery without rights review.",104,earliest_verified_label,1950,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,campbells_tomato_soup_evidence_0;campbells_tomato_soup:campbells_tomato_soup_evidence_0;https://www.flickr.com/photos/pennstate_harrisburg_archives/29079862112/in/album-72157719415160219/,"source receipt, hashes, OCR status, candidate text after review; no private image path and no external image embed","Private capture/crop exists, image-map key is populated, OCR can run, and source receipt remains public-safe.","Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear."
pilot_capture_4fe5d7c6cadd15,campbells_tomato_soup,7,campbells_tomato_soup,Campbell's Condensed Tomato Soup,campbells_tomato_soup_evidence_1,https://commons.wikimedia.org/wiki/File%3ACampbell%27s_Condensed_Tomato_Soup%2C_1905.jpg,commons.wikimedia.org,Wikimedia Commons Campbell's Condensed Tomato Soup 1905 file page,panel_capture_needed,show_source_receipt_only,source_link_only_no_public_image,"External source; link for attribution, do not reproduce imagery without rights review.",104,earliest_verified_label;1980s_or_earlier,1950;1985,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,campbells_tomato_soup_evidence_1;campbells_tomato_soup:campbells_tomato_soup_evidence_1;https://commons.wikimedia.org/wiki/File%3ACampbell%27s_Condensed_Tomato_Soup%2C_1905.jpg,"source receipt, hashes, OCR status, candidate text after review; no private image path and no external image embed","Private capture/crop exists, image-map key is populated, OCR can run, and source receipt remains public-safe.","Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear."
pilot_capture_4fe5d7c6cadd15,campbells_tomato_soup,8,campbells_tomato_soup,Campbell's Condensed Tomato Soup,campbells_tomato_soup_evidence_2,https://www.flickr.com/photos/library_of_congress/50251904946,www.flickr.com,Campbell's tomato soup poster - Library of Congress Flickr,panel_capture_needed,show_source_receipt_only,source_link_only_no_public_image,"External source; link for attribution, do not reproduce imagery without rights review.",104,earliest_verified_label,1950,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,campbells_tomato_soup_evidence_2;campbells_tomato_soup:campbells_tomato_soup_evidence_2;https://www.flickr.com/photos/library_of_congress/50251904946,"source receipt, hashes, OCR status, candidate text after review; no private image path and no external image embed","Private capture/crop exists, image-map key is populated, OCR can run, and source receipt remains public-safe.","Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear."
pilot_capture_4fe5d7c6cadd15,campbells_tomato_soup,9,campbells_tomato_soup,Campbell's Condensed Tomato Soup,campbells_tomato_soup_evidence_3,https://www.loc.gov/pictures/item/2020736882/,www.loc.gov,Campbell's soup cans - Library of Congress,panel_capture_needed,show_source_receipt_only,source_link_only_no_public_image,"External source; link for attribution, do not reproduce imagery without rights review.",104,earliest_verified_label;1980s_or_earlier,1950;1985,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,campbells_tomato_soup_evidence_3;campbells_tomato_soup:campbells_tomato_soup_evidence_3;https://www.loc.gov/pictures/item/2020736882/,"source receipt, hashes, OCR status, candidate text after review; no private image path and no external image embed","Private capture/crop exists, image-map key is populated, OCR can run, and source receipt remains public-safe.","Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear."
pilot_capture_4fe5d7c6cadd15,campbells_tomato_soup,10,campbells_tomato_soup,Campbell's Condensed Tomato Soup,campbells_tomato_soup_evidence_6,https://commons.wikimedia.org/wiki/Category%3ACampbell%27s_Condensed_Tomato_Soup,commons.wikimedia.org,Wikimedia Commons Campbell's Condensed Tomato Soup category,panel_capture_needed,show_source_receipt_only,source_link_only_no_public_image,"External source; link for attribution, do not reproduce imagery without rights review.",96,2010s,2015,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,campbells_tomato_soup_evidence_6;campbells_tomato_soup:campbells_tomato_soup_evidence_6;https://commons.wikimedia.org/wiki/Category%3ACampbell%27s_Condensed_Tomato_Soup,"source receipt, hashes, OCR status, candidate text after review; no private image path and no external image embed","Private capture/crop exists, image-map key is populated, OCR can run, and source receipt remains public-safe.","Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear."
pilot_capture_b59de1269c103c,campbells_tomato_soup,1,campbells_tomato_soup,Campbell's Condensed Tomato Soup,campbells_tomato_soup_evidence_4,https://www.artsbma.org/collection/campbells-tomato-soup-can-label-signed-by-andy-warhol-2/,www.artsbma.org,Birmingham Museum of Art Campbell's Tomato Soup can label artifact page,source_page_capture_needed,show_source_receipt_only,source_link_only_no_public_image,"External source; link for attribution, do not reproduce imagery without rights review.",68,1980s_or_earlier,1985,source_page_screenshot,ingredient statement panel crop with enough surrounding package context for SKU/date review,ingredient_panel,campbells_tomato_soup_evidence_4;campbells_tomato_soup:campbells_tomato_soup_evidence_4;https://www.artsbma.org/collection/campbells-tomato-soup-can-label-signed-by-andy-warhol-2/,"source receipt, hashes, OCR status, candidate text after review; no private image path and no external image embed","Private capture/crop exists, image-map key is populated, OCR can run, and source receipt remains public-safe.","Open the source page, classify the visible product/photo role, and decide whether a panel crop exists."
pilot_capture_bd08fd5c948ebc,heinz_tomato_ketchup,1,heinz_tomato_ketchup,Heinz Tomato Ketchup,heinz_tomato_ketchup_evidence_6,https://www.walmart.com/ip/20971263,www.walmart.com,Heinz Tomato Ketchup 14 oz bottle Walmart page,panel_capture_needed,show_source_receipt_only,source_link_only_no_public_image,"External source; link for attribution, do not reproduce imagery without rights review.",110,current_2020s,2026,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,heinz_tomato_ketchup_evidence_6;heinz_tomato_ketchup:heinz_tomato_ketchup_evidence_6;https://www.walmart.com/ip/20971263,"source receipt, hashes, OCR status, candidate text after review; no private image path and no external image embed","Private capture/crop exists, image-map key is populated, OCR can run, and source receipt remains public-safe.","Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear."
pilot_capture_bd08fd5c948ebc,heinz_tomato_ketchup,2,heinz_tomato_ketchup,Heinz Tomato Ketchup,heinz_tomato_ketchup_evidence_7,https://www.walmart.com/ip/19362103123,www.walmart.com,Heinz Tomato Ketchup 20 oz bottle Walmart page,panel_capture_needed,show_source_receipt_only,source_link_only_no_public_image,"External source; link for attribution, do not reproduce imagery without rights review.",110,current_2020s,2026,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,heinz_tomato_ketchup_evidence_7;heinz_tomato_ketchup:heinz_tomato_ketchup_evidence_7;https://www.walmart.com/ip/19362103123,"source receipt, hashes, OCR status, candidate text after review; no private image path and no external image embed","Private capture/crop exists, image-map key is populated, OCR can run, and source receipt remains public-safe.","Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear."
pilot_capture_bd08fd5c948ebc,heinz_tomato_ketchup,3,heinz_tomato_ketchup,Heinz Tomato Ketchup,heinz_tomato_ketchup_evidence_8,https://www.heinz.com/products/00013000006408-tomato-ketchup,www.heinz.com,Tomato Ketchup - Heinz,panel_capture_needed,show_source_receipt_only,source_link_only_no_public_image,"External source; link for attribution, do not reproduce imagery without rights review.",110,current_2020s,2026,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,heinz_tomato_ketchup_evidence_8;heinz_tomato_ketchup:heinz_tomato_ketchup_evidence_8;https://www.heinz.com/products/00013000006408-tomato-ketchup,"source receipt, hashes, OCR status, candidate text after review; no private image path and no external image embed","Private capture/crop exists, image-map key is populated, OCR can run, and source receipt remains public-safe.","Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear."
pilot_capture_bd08fd5c948ebc,heinz_tomato_ketchup,4,heinz_tomato_ketchup,Heinz Tomato Ketchup,heinz_tomato_ketchup_evidence_9,https://www.henderson-foodservice.com/productpdf/download/file/id/1366/name/Heinz_Tomato_Ketchup_%25282x4Ltr%2529.pdf/,www.henderson-foodservice.com,Heinz Tomato Ketchup 2x4L foodservice product PDF,panel_capture_needed,show_source_receipt_only,source_link_only_no_public_image,"External source; link for attribution, do not reproduce imagery without rights review.",110,current_2020s,2026,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,heinz_tomato_ketchup_evidence_9;heinz_tomato_ketchup:heinz_tomato_ketchup_evidence_9;https://www.henderson-foodservice.com/productpdf/download/file/id/1366/name/Heinz_Tomato_Ketchup_%25282x4Ltr%2529.pdf/,"source receipt, hashes, OCR status, candidate text after review; no private image path and no external image embed","Private capture/crop exists, image-map key is populated, OCR can run, and source receipt remains public-safe.","Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear."
pilot_capture_bd08fd5c948ebc,heinz_tomato_ketchup,5,heinz_tomato_ketchup,Heinz Tomato Ketchup,heinz_tomato_ketchup_evidence_0,https://laurelleaffarm.com/item-pages/antique-bottles/old-heinz-ketchup-bottles.htm,laurelleaffarm.com,Old Heinz Ketchup Bottles with Labels - Laurel Leaf Farm,panel_capture_needed,show_source_receipt_only,source_link_only_no_public_image,"External source; link for attribution, do not reproduce imagery without rights review.",104,earliest_verified_label,1950,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,heinz_tomato_ketchup_evidence_0;heinz_tomato_ketchup:heinz_tomato_ketchup_evidence_0;https://laurelleaffarm.com/item-pages/antique-bottles/old-heinz-ketchup-bottles.htm,"source receipt, hashes, OCR status, candidate text after review; no private image path and no external image embed","Private capture/crop exists, image-map key is populated, OCR can run, and source receipt remains public-safe.","Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear."
pilot_capture_bd08fd5c948ebc,heinz_tomato_ketchup,6,heinz_tomato_ketchup,Heinz Tomato Ketchup,heinz_tomato_ketchup_evidence_2,https://antiqueadvertising.com/free-antique-price-guide/ceramics-and-glass/heinz-ketchup-bottle/,antiqueadvertising.com,Heinz Ketchup Bottle - Antique Advertising,panel_capture_needed,show_source_receipt_only,source_link_only_no_public_image,"External source; link for attribution, do not reproduce imagery without rights review.",104,earliest_verified_label;1980s_or_earlier,1950;1985,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,heinz_tomato_ketchup_evidence_2;heinz_tomato_ketchup:heinz_tomato_ketchup_evidence_2;https://antiqueadvertising.com/free-antique-price-guide/ceramics-and-glass/heinz-ketchup-bottle/,"source receipt, hashes, OCR status, candidate text after review; no private image path and no external image embed","Private capture/crop exists, image-map key is populated, OCR can run, and source receipt remains public-safe.","Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear."
pilot_capture_bd08fd5c948ebc,heinz_tomato_ketchup,7,heinz_tomato_ketchup,Heinz Tomato Ketchup,heinz_tomato_ketchup_evidence_5,https://flickr.com/photos/scotteh/3399348449,flickr.com,Heinz Ketchup bottles old and new Flickr photo,panel_capture_needed,show_source_receipt_only,source_link_only_no_public_image,"External source; link for attribution, do not reproduce imagery without rights review.",96,2000s,2005,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,heinz_tomato_ketchup_evidence_5;heinz_tomato_ketchup:heinz_tomato_ketchup_evidence_5;https://flickr.com/photos/scotteh/3399348449,"source receipt, hashes, OCR status, candidate text after review; no private image path and no external image embed","Private capture/crop exists, image-map key is populated, OCR can run, and source receipt remains public-safe.","Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear."
pilot_capture_a25841e458dd1c,heinz_tomato_ketchup,1,heinz_tomato_ketchup,Heinz Tomato Ketchup,heinz_tomato_ketchup_evidence_1,https://www.flickr.com/photos/36878773%40N07/3782511003,www.flickr.com,Heinz Ketchup 1932 advertisement - Flickr,source_page_capture_needed,show_source_receipt_only,source_link_only_no_public_image,"External source; link for attribution, do not reproduce imagery without rights review.",68,earliest_verified_label;1980s_or_earlier,1950;1985,source_page_screenshot,ingredient statement panel crop with enough surrounding package context for SKU/date review,ingredient_panel,heinz_tomato_ketchup_evidence_1;heinz_tomato_ketchup:heinz_tomato_ketchup_evidence_1;https://www.flickr.com/photos/36878773%40N07/3782511003,"source receipt, hashes, OCR status, candidate text after review; no private image path and no external image embed","Private capture/crop exists, image-map key is populated, OCR can run, and source receipt remains public-safe.","Open the source page, classify the visible product/photo role, and decide whether a panel crop exists."
pilot_capture_a25841e458dd1c,heinz_tomato_ketchup,2,heinz_tomato_ketchup,Heinz Tomato Ketchup,heinz_tomato_ketchup_evidence_3,https://en.wikipedia.org/wiki/Heinz_Tomato_Ketchup,en.wikipedia.org,Heinz Tomato Ketchup - Wikipedia,source_page_capture_needed,show_source_receipt_only,source_link_only_no_public_image,"External source; link for attribution, do not reproduce imagery without rights review.",68,earliest_verified_label,1950,source_page_screenshot,ingredient statement panel crop with enough surrounding package context for SKU/date review,ingredient_panel,heinz_tomato_ketchup_evidence_3;heinz_tomato_ketchup:heinz_tomato_ketchup_evidence_3;https://en.wikipedia.org/wiki/Heinz_Tomato_Ketchup,"source receipt, hashes, OCR status, candidate text after review; no private image path and no external image embed","Private capture/crop exists, image-map key is populated, OCR can run, and source receipt remains public-safe.","Open the source page, classify the visible product/photo role, and decide whether a panel crop exists."
