product_id,product_name,vintage_label,evidence_id,source_domain,source_type,source_url,ocr_priority,ocr_gap_category,capture_status,processed_status,ocr_status,ocr_line_count,model_route,model_status,review_status,recommended_next_action,missing_fields,candidate_only,manual_verified
kfc_famous_bowl,KFC Famous Bowl,Earliest label hunt,kfc_famous_bowl__earliest_verified_label__700__1,docslib.org,panel_source_candidate,https://docslib.org/doc/513747/kfc-ingredients-pdf,low,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,ocr_skipped_no_image,0,spark_packet,packet_ready,needs_source_review,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,1,0
kfc_original_recipe_chicken,KFC Original Recipe Chicken,Earliest label hunt,kfc_original_recipe_chicken__earliest_verified_label__765__2,docslib.org,panel_source_candidate,https://docslib.org/doc/513747/kfc-ingredients-pdf,low,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,ocr_skipped_no_image,0,spark_packet,packet_ready,needs_source_review,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,1,0
lucky_charms,Lucky Charms,Earliest label hunt,lucky_charms__earliest_verified_label__276__3,flickr.com,panel_source_candidate,https://www.flickr.com/photos/neatocoolville/423218445,low,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,ocr_skipped_no_image,0,spark_packet,packet_ready,needs_source_review,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,1,0
pillsbury_toaster_strudel_strawberry,Pillsbury Toaster Strudel Strawberry,Earliest label hunt,pillsbury_toaster_strudel_strawberry__earliest_verified_label__675__1,bcscan.com,panel_source_candidate,https://www.bcscan.com/itemdetail.php?ean=0018000655205,low,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,ocr_skipped_no_image,0,spark_packet,packet_ready,needs_source_review,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,1,0
pizza_hut_original_pan_pepperoni,Pizza Hut Original Pan Pepperoni Pizza,Earliest label hunt,pizza_hut_original_pan_pepperoni__earliest_verified_label__655__1,yumpu.com,panel_source_candidate,https://www.yumpu.com/en/document/view/2176122/ingredient-statement-july-2004-pizza-hut,low,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,ocr_skipped_no_image,0,spark_packet,packet_ready,needs_source_review,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,1,0
ritz_original_crackers,Ritz Original Crackers,Earliest label hunt,ritz_original_crackers__earliest_verified_label__401__2,flickr.com,panel_source_candidate,https://www.flickr.com/photos/25692985%40N07/3780750883/,low,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,ocr_skipped_no_image,0,spark_packet,packet_ready,needs_source_review,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,1,0
spam_classic,SPAM Classic,Earliest label hunt,spam_classic__earliest_verified_label__733__1,spam.com,panel_source_candidate,https://www.spam.com/what-is-spam-brand,low,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,ocr_skipped_no_image,0,spark_packet,packet_ready,needs_source_review,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,1,0
sprite_original,Sprite Original,Earliest label hunt,sprite_original__earliest_verified_label__417__1,flickr.com,panel_source_candidate,https://www.flickr.com/photos/jasonliebigstuff/581987504,low,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,ocr_skipped_no_image,0,spark_packet,packet_ready,needs_source_review,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,1,0
stouffers_lasagna_meat_sauce,Stouffer's Lasagna with Meat & Sauce,Earliest label hunt,stouffers_lasagna_meat_sauce__earliest_verified_label__681__1,upcfoodsearch.com,panel_source_candidate,https://upcfoodsearch.com/food-products/frozen-complete-meals/013800232601/,low,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,ocr_skipped_no_image,0,spark_packet,packet_ready,needs_source_review,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,1,0
taco_bell_bean_burrito,Taco Bell Bean Burrito,Earliest label hunt,taco_bell_bean_burrito__earliest_verified_label__798__1,fastfoodingredients.com,panel_source_candidate,https://www.fastfoodingredients.com/2008/02/14/taco-bell-bean-burrito/,low,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,ocr_skipped_no_image,0,spark_packet,packet_ready,needs_source_review,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,1,0
tang_orange,Tang Orange Drink Mix,Earliest label hunt,tang_orange__earliest_verified_label__580__1,flickr.com,panel_source_candidate,https://www.flickr.com/photos/jasonliebigstuff/2629548371,low,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,ocr_skipped_no_image,0,spark_packet,packet_ready,needs_source_review,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,1,0
trix_cereal,Trix Cereal,Earliest label hunt,trix_cereal__earliest_verified_label__208__1,flickr.com,panel_source_candidate,https://www.flickr.com/photos/jasonliebigstuff/2037147592/,low,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,ocr_skipped_no_image,0,spark_packet,packet_ready,needs_source_review,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,1,0
twizzlers_strawberry,Twizzlers Strawberry Twists,Earliest label hunt,twizzlers_strawberry__earliest_verified_label__687__1,upcfoodsearch.com,panel_source_candidate,https://upcfoodsearch.com/food-products/other-flavored-soft/034000531042/,low,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,ocr_skipped_no_image,0,spark_packet,packet_ready,needs_source_review,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,1,0
velveeta_shells_and_cheese,Velveeta Shells & Cheese,Earliest label hunt,velveeta_shells_and_cheese__earliest_verified_label__680__1,upcfoodsearch.com,panel_source_candidate,https://upcfoodsearch.com/food-products/pasta-side-mixes/021000045129/,low,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,ocr_skipped_no_image,0,spark_packet,packet_ready,needs_source_review,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,1,0
wheaties,Wheaties,Earliest label hunt,wheaties__earliest_verified_label__638__1,flickr.com,panel_source_candidate,https://www.flickr.com/photos/jasonliebigstuff/4729777211,low,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,ocr_skipped_no_image,0,spark_packet,packet_ready,needs_source_review,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,1,0
7up_original,7UP Original,Current SKU anchor,7up_original__current_2020s__263__1,7up.com,panel_source_candidate,https://www.7up.com/en/products/7up?bvstate=pg%3A2%2Fct,low,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,ocr_skipped_no_image,0,spark_packet,packet_ready,needs_source_review,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,1,0
ball_park_franks,Ball Park Franks,Current SKU anchor,ball_park_franks__current_2020s__916__11,foodforkidsnevada.org,panel_source_candidate,https://foodforkidsnevada.org/wp-content/uploads/2025/07/Ball-Park-Franks.pdf,low,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,ocr_skipped_no_image,0,spark_packet,packet_ready,needs_source_review,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,1,0
banquet_chicken_pot_pie,Banquet Chicken Pot Pie,Current SKU anchor,banquet_chicken_pot_pie__current_2020s__130__1,walmart.com,panel_source_candidate,https://www.walmart.com/ip/10794554,low,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,ocr_skipped_no_image,0,spark_packet,packet_ready,needs_source_review,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,1,0
betty_crocker_super_moist_yellow_cake_mix,Betty Crocker Super Moist Yellow Cake Mix,Current SKU anchor,betty_crocker_super_moist_yellow_cake_mix__current_2020s__100__1,bettycrocker.com,panel_source_candidate,https://www.bettycrocker.com/products/betty-crocker-baking-and-cake-mixes/yellow,low,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,ocr_skipped_no_image,0,spark_packet,packet_ready,needs_source_review,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,1,0
bisquick_original,Bisquick Original Pancake and Baking Mix,Current SKU anchor,bisquick_original__current_2020s__701__3,upcitemdb.com,panel_source_candidate,https://www.upcitemdb.com/upc/16000420403,low,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,ocr_skipped_no_image,0,spark_packet,packet_ready,needs_source_review,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,1,0
butterfinger_bar,Butterfinger Bar,Current SKU anchor,butterfinger_bar__current_2020s__525__1,kroger.com,panel_source_candidate,https://www.kroger.com/p/butterfinger-candy-bar/0002800020203,low,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,ocr_skipped_no_image,0,spark_packet,packet_ready,needs_source_review,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,1,0
campbells_chicken_noodle_soup,Campbell's Chicken Noodle Soup,Current SKU anchor,campbells_chicken_noodle_soup__current_2020s__530__2,campbellsfoodservice.com,panel_source_candidate,https://www.campbellsfoodservice.com/product/chicken-noodle-soup-2/?product-pdf=_,low,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,ocr_skipped_no_image,0,spark_packet,packet_ready,needs_source_review,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,1,0
capn_crunch_original,Cap'n Crunch Original,Current SKU anchor,capn_crunch_original__current_2020s__440__3,underunderstood.com,panel_source_candidate,https://underunderstood.com/podcast/episode/capn-crunch-smaller/,low,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,ocr_skipped_no_image,0,spark_packet,packet_ready,needs_source_review,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,1,0
cheetos_crunchy,Cheetos Crunchy,Current SKU anchor,cheetos_crunchy__current_2020s__38__2,smartlabel.pepsico.info,panel_source_candidate,https://smartlabel.pepsico.info/028400589501-0001-en-US/index.html,low,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,ocr_skipped_no_image,0,spark_packet,packet_ready,needs_source_review,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,1,0
cheez_it_original,Cheez-It Original Crackers,Current SKU anchor,cheez_it_original__current_2020s__22__4,smartlabel.kelloggs.com,panel_source_candidate,https://smartlabel.kelloggs.com/Product/Index/024100106844,low,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,ocr_skipped_no_image,0,spark_packet,packet_ready,needs_source_review,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,1,0
chef_boyardee_beefaroni,Chef Boyardee Beefaroni,Current SKU anchor,chef_boyardee_beefaroni__current_2020s__69__1,chefboyardee.com,panel_source_candidate,https://www.chefboyardee.com/products/classics/beefaroni,low,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,ocr_skipped_no_image,0,spark_packet,packet_ready,needs_source_review,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,1,0
chick_fil_a_chicken_sandwich,Chick-fil-A Chicken Sandwich,Current SKU anchor,chick_fil_a_chicken_sandwich__current_2020s__946__2,chick-fil-a.com,panel_source_candidate,https://www.chick-fil-a.com/menu/entrees/chick-fil-a-chicken-sandwich/,low,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,ocr_skipped_no_image,0,spark_packet,packet_ready,needs_source_review,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,1,0
chips_ahoy_original,Chips Ahoy! Original Cookies,Current SKU anchor,chips_ahoy_original__current_2020s__409__6,upcitemdb.com,panel_source_candidate,https://www.upcitemdb.com/upc/44000032197,low,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,ocr_skipped_no_image,0,spark_packet,packet_ready,needs_source_review,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,1,0
cinnamon_toast_crunch,Cinnamon Toast Crunch,Current SKU anchor,cinnamon_toast_crunch__current_2020s__44__1,cinnamontoastcrunch.com,panel_source_candidate,https://www.cinnamontoastcrunch.com/products/cinnamon-toast-crunch-cereal,low,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,ocr_skipped_no_image,0,spark_packet,packet_ready,needs_source_review,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,1,0
cocoa_puffs,Cocoa Puffs,Current SKU anchor,cocoa_puffs__current_2020s__76__3,cvs.com,panel_source_candidate,https://www.cvs.com/shop/ingredients/general-mills-cocoa-puffs-whole-grain-cereal-10-4-oz-prodid-558865,low,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,ocr_skipped_no_image,0,spark_packet,packet_ready,needs_source_review,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,1,0
cool_whip_original,Cool Whip Original,Current SKU anchor,cool_whip_original__current_2020s__118__4,kraftheinz.com,panel_source_candidate,https://www.kraftheinz.com/cool-whip/products/00043000009604-original-whipped-topping,low,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,ocr_skipped_no_image,0,spark_packet,packet_ready,needs_source_review,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,1,0
dinty_moore_beef_stew,Dinty Moore Beef Stew,Current SKU anchor,dinty_moore_beef_stew__current_2020s__1058__5,smartlabel.hormelfoods.com,panel_source_candidate,https://smartlabel.hormelfoods.com/product-info/00037600249348,low,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,ocr_skipped_no_image,0,spark_packet,packet_ready,needs_source_review,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,1,0
dominos_hand_tossed_pepperoni,Domino's Hand Tossed Pepperoni Pizza,Current SKU anchor,dominos_hand_tossed_pepperoni__current_2020s__571__1,cache.dominos.com,panel_source_candidate,https://cache.dominos.com/olo/6_164_0/assets/build/market/US/_en/pdf/DominosNutritionGuide.pdf,low,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,ocr_skipped_no_image,0,spark_packet,packet_ready,needs_source_review,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,1,0
dr_pepper_original,Dr Pepper Original,Current SKU anchor,dr_pepper_original__current_2020s__52__4,kroger.com,panel_source_candidate,https://www.kroger.com/p/dr-pepper/0007800008216,low,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,ocr_skipped_no_image,0,spark_packet,packet_ready,needs_source_review,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,1,0
dunkin_glazed_donut,Dunkin' Glazed Donut,Current SKU anchor,dunkin_glazed_donut__current_2020s__574__1,dunkindonuts.com,panel_source_candidate,https://www.dunkindonuts.com/content/dunkindonuts/en/menu/nutrition/nutrition_catalog.html.,low,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,ocr_skipped_no_image,0,spark_packet,packet_ready,needs_source_review,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,1,0
eggo_homestyle_waffles,Eggo Homestyle Waffles,Current SKU anchor,eggo_homestyle_waffles__current_2020s__68__2,leggomyeggo.com,panel_source_candidate,https://www.leggomyeggo.com/en-us/products/waffles/homestyle-waffles-product.html,low,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,ocr_skipped_no_image,0,spark_packet,packet_ready,needs_source_review,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,1,0
fig_newtons,Fig Newtons,Current SKU anchor,fig_newtons__current_2020s__58__4,smartlabel.mondelez.info,panel_source_candidate,https://smartlabel.mondelez.info/044000078348-0001-en-US/index.html,low,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,ocr_skipped_no_image,0,spark_packet,packet_ready,needs_source_review,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,1,0
frenchs_yellow_mustard,French's Classic Yellow Mustard,Current SKU anchor,frenchs_yellow_mustard__current_2020s__702__4,upcitemdb.com,panel_source_candidate,https://www.upcitemdb.com/upc/41500000312,low,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,ocr_skipped_no_image,0,spark_packet,packet_ready,needs_source_review,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,1,0
fritos_original,Fritos Original Corn Chips,Current SKU anchor,fritos_original__current_2020s__77__4,smartlabel.pepsico.info,panel_source_candidate,https://smartlabel.pepsico.info/028400017206-0003-en-US/index.html,low,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,ocr_skipped_no_image,0,spark_packet,packet_ready,needs_source_review,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,1,0
gatorade_lemon_lime,Gatorade Lemon-Lime,Current SKU anchor,gatorade_lemon_lime__current_2020s__81__3,smartlabel.pepsico.info,panel_source_candidate,https://smartlabel.pepsico.info/052000208054-0012-en-US/index.html,low,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,ocr_skipped_no_image,0,spark_packet,packet_ready,needs_source_review,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,1,0
hamburger_helper_cheeseburger_macaroni,Hamburger Helper Cheeseburger Macaroni,Current SKU anchor,hamburger_helper_cheeseburger_macaroni__current_2020s__104__3,hamburgerhelper.com,panel_source_candidate,https://www.hamburgerhelper.com/product/amburger-helper-cheeseburger-macaroni/,low,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,ocr_skipped_no_image,0,spark_packet,packet_ready,needs_source_review,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,1,0
hebrew_national_franks,Hebrew National Beef Franks,Current SKU anchor,hebrew_national_franks__current_2020s__133__3,walmart.com,panel_source_candidate,https://www.walmart.com/ip/21289107,low,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,ocr_skipped_no_image,0,spark_packet,packet_ready,needs_source_review,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,1,0
hellmanns_mayonnaise_real,Hellmann's Real Mayonnaise,Current SKU anchor,hellmanns_mayonnaise_real__current_2020s__608__4,webstaurantstore.com,panel_source_candidate,https://www.webstaurantstore.com/documents/nutrition/10048001265544-68941199_pds_hellmann_s_real_mayonnaise_30_lbs_pail_062322.pdf,low,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,ocr_skipped_no_image,0,spark_packet,packet_ready,needs_source_review,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,1,0
hersheys_milk_chocolate_bar,Hershey's Milk Chocolate Bar,Current SKU anchor,hersheys_milk_chocolate_bar__current_2020s__25__1,smartlabel.hersheys.com,panel_source_candidate,https://smartlabel.hersheys.com/034000290055-0051-en-US/index.html,low,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,ocr_skipped_no_image,0,spark_packet,packet_ready,needs_source_review,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,1,0
hidden_valley_ranch_original,Hidden Valley Original Ranch,Current SKU anchor,hidden_valley_ranch_original__current_2020s__95__3,hiddenvalley.com,panel_source_candidate,https://www.hiddenvalley.com/products/bottled-dressings/original-ranch/original-ranch/,low,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,ocr_skipped_no_image,0,spark_packet,packet_ready,needs_source_review,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,1,0
honey_nut_cheerios,Honey Nut Cheerios,Current SKU anchor,honey_nut_cheerios__current_2020s__32__2,evfoodservices.com,panel_source_candidate,https://www.evfoodservices.com/info/Breakfast-Entrees/Honey_Nu_Cheerios_1oz_Nutrition.pdf,low,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,ocr_skipped_no_image,0,spark_packet,packet_ready,needs_source_review,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,1,0
hormel_chili_no_beans,Hormel Chili No Beans,Current SKU anchor,hormel_chili_no_beans__current_2020s__894__3,nutrition.hormelfoods.com,panel_source_candidate,https://nutrition.hormelfoods.com/product-info/00037600165884,low,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,ocr_skipped_no_image,0,spark_packet,packet_ready,needs_source_review,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,1,0
hostess_cupcakes,Hostess CupCakes,Current SKU anchor,hostess_cupcakes__current_2020s__74__4,walmart.com,panel_source_candidate,https://www.walmart.com/ip/35772686,low,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,ocr_skipped_no_image,0,spark_packet,packet_ready,needs_source_review,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,1,0
twinkies,Hostess Twinkies,Current SKU anchor,twinkies__current_2020s__16__2,kroger.com,panel_source_candidate,https://www.kroger.com/p/hostess-twinkies-single-serve-chocolate-cakes/0088810901090,low,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,ocr_skipped_no_image,0,spark_packet,packet_ready,needs_source_review,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,1,0
hot_pockets_pepperoni_pizza,Hot Pockets Pepperoni Pizza,Current SKU anchor,hot_pockets_pepperoni_pizza__current_2020s__83__2,walmart.com,panel_source_candidate,https://www.walmart.com/ip/14122459,low,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,ocr_skipped_no_image,0,spark_packet,packet_ready,needs_source_review,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,1,0
jello_strawberry_gelatin,Jell-O Strawberry Gelatin,Current SKU anchor,jello_strawberry_gelatin__current_2020s__53__3,kroger.com,panel_source_candidate,https://www.kroger.com/p/jello-strawberry-gelatin-dessert-mix-family-size-box/0004300020051,low,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,ocr_skipped_no_image,0,spark_packet,packet_ready,needs_source_review,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,1,0
jif_creamy_peanut_butter,Jif Creamy Peanut Butter,Current SKU anchor,jif_creamy_peanut_butter__current_2020s__60__3,jif.com,panel_source_candidate,https://www.jif.com/products/creamy/creamy-peanut-butter,low,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,ocr_skipped_no_image,0,spark_packet,packet_ready,needs_source_review,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,1,0
corn_flakes,Kellogg's Corn Flakes,Current SKU anchor,corn_flakes__current_2020s__39__3,smartlabel.kelloggs.com,panel_source_candidate,https://smartlabel.kelloggs.com/Product/Index/038000001305,low,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,ocr_skipped_no_image,0,spark_packet,packet_ready,needs_source_review,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,1,0
froot_loops,Kellogg's Froot Loops,Current SKU anchor,froot_loops__current_2020s__40__2,smartlabel.kelloggs.com,panel_source_candidate,https://smartlabel.kelloggs.com/Product/Index/038000198645,low,panel_capture_needed,source_page_capture_blocked_no_network,not_ready_for_ocr,ocr_skipped_no_image,0,spark_packet,packet_ready,needs_source_review,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,1,0
