run_id,packet_id,packet_rank,product_id,product_name,priority_tier,lineage_span_label,source_era_rank,vintage_label,version_id,source_domain,source_url,source_title,surface_count,primary_text_rows,support_text_rows,ingredient_panel_evidence_id,nutrition_panel_evidence_id,evidence_ids,image_map_key_count,capture_surface_order,private_paths_needed,ready_for_ocr,verified_ingredient_labels,recommended_next_action,done_when,claim_gate,publication_image_policy,candidate_only,manual_verified
cwa-ingredient-priority-v1,cwa_ingredient_packet_72af616e1e986a,28,snickers_bar,Snickers Bar,dense_lineage_first,1939-2002,1,1939,cwa_capture_round_692553a418d6,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1940s-snickers/,1939 Snickers Bar source page,5,2,3,cwa_surface_8c9ebea2dd9b0c,cwa_surface_a24cdd1836466e,cwa_surface_8c9ebea2dd9b0c;cwa_surface_a24cdd1836466e;cwa_surface_12092af18d1df5;cwa_surface_86e451113e2d67;cwa_surface_2260397e1bd33f,20,ingredient_panel;nutrition_panel;wrapper_back_or_side;net_weight;maker_or_date,5,0,0,"Open this source page once, privately crop ingredient and nutrition panels first, then capture supporting back/side, weight, and maker/date text if visible.",All visible text surfaces from this source page have private crop paths or explicit no-readable-surface notes; readable crops can then enter native OCR.,blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,1,0
cwa-ingredient-priority-v1,cwa_ingredient_packet_be9651aed9a9bf,29,snickers_bar,Snickers Bar,dense_lineage_first,1939-2002,2,1940s,cwa_capture_round_318e9a774c5e,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1940s-snickers-2/,1940s Snickers Bar source page,5,2,3,cwa_surface_f31376dcb1d0eb,cwa_surface_02cdfa8d00292d,cwa_surface_f31376dcb1d0eb;cwa_surface_02cdfa8d00292d;cwa_surface_05240ddd2e52a2;cwa_surface_c8bedab03b3d8c;cwa_surface_cf03a048305b61,20,ingredient_panel;nutrition_panel;wrapper_back_or_side;net_weight;maker_or_date,5,0,0,"Open this source page once, privately crop ingredient and nutrition panels first, then capture supporting back/side, weight, and maker/date text if visible.",All visible text surfaces from this source page have private crop paths or explicit no-readable-surface notes; readable crops can then enter native OCR.,blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,1,0
cwa-ingredient-priority-v1,cwa_ingredient_packet_cf095a529839ae,30,snickers_bar,Snickers Bar,dense_lineage_first,1939-2002,3,1950s,cwa_capture_round_202d511b3960,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1950s-snickers/,1950s Snickers Bar source page,5,2,3,cwa_surface_576bbad46b6867,cwa_surface_edbf7b798f577e,cwa_surface_576bbad46b6867;cwa_surface_edbf7b798f577e;cwa_surface_13619e5a623184;cwa_surface_1337764f361ee7;cwa_surface_370be1b4dd989a,20,ingredient_panel;nutrition_panel;wrapper_back_or_side;net_weight;maker_or_date,5,0,0,"Open this source page once, privately crop ingredient and nutrition panels first, then capture supporting back/side, weight, and maker/date text if visible.",All visible text surfaces from this source page have private crop paths or explicit no-readable-surface notes; readable crops can then enter native OCR.,blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,1,0
cwa-ingredient-priority-v1,cwa_ingredient_packet_ddded09968e768,31,snickers_bar,Snickers Bar,dense_lineage_first,1939-2002,4,1983,cwa_capture_round_74301d6fffd3,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1983-snickers/,1983 Snickers Bar source page,5,2,3,cwa_surface_0f1a55799ad399,cwa_surface_d8dd442b893e8c,cwa_surface_0f1a55799ad399;cwa_surface_d8dd442b893e8c;cwa_surface_7ea2b8f8a9a0e9;cwa_surface_0e06d52a93acee;cwa_surface_2b2a669e5aa8f4,20,ingredient_panel;nutrition_panel;wrapper_back_or_side;net_weight;maker_or_date,5,0,0,"Open this source page once, privately crop ingredient and nutrition panels first, then capture supporting back/side, weight, and maker/date text if visible.",All visible text surfaces from this source page have private crop paths or explicit no-readable-surface notes; readable crops can then enter native OCR.,blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,1,0
cwa-ingredient-priority-v1,cwa_ingredient_packet_a1563afe4d2e7f,32,snickers_bar,Snickers Bar,dense_lineage_first,1939-2002,5,1990,cwa_capture_round_02a80815c583,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1990-snickers/,1990 Snickers Bar source page,5,2,3,cwa_surface_a6477149445aae,cwa_surface_e3714d96bab61d,cwa_surface_a6477149445aae;cwa_surface_e3714d96bab61d;cwa_surface_ead351a7a4d78f;cwa_surface_4775897b347a03;cwa_surface_465c368200d499,20,ingredient_panel;nutrition_panel;wrapper_back_or_side;net_weight;maker_or_date,5,0,0,"Open this source page once, privately crop ingredient and nutrition panels first, then capture supporting back/side, weight, and maker/date text if visible.",All visible text surfaces from this source page have private crop paths or explicit no-readable-surface notes; readable crops can then enter native OCR.,blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,1,0
cwa-ingredient-priority-v1,cwa_ingredient_packet_08f3def6d53b44,33,snickers_bar,Snickers Bar,dense_lineage_first,1939-2002,6,2002,cwa_capture_round_285ef8c63644,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2002-snickers/,2002 Snickers Bar source page,5,2,3,cwa_surface_2dbeb6865b0619,cwa_surface_613bc14d10a5a3,cwa_surface_2dbeb6865b0619;cwa_surface_613bc14d10a5a3;cwa_surface_0e9c22e3513a65;cwa_surface_b40cbee5e72ca6;cwa_surface_933811479ce0cf,20,ingredient_panel;nutrition_panel;wrapper_back_or_side;net_weight;maker_or_date,5,0,0,"Open this source page once, privately crop ingredient and nutrition panels first, then capture supporting back/side, weight, and maker/date text if visible.",All visible text surfaces from this source page have private crop paths or explicit no-readable-surface notes; readable crops can then enter native OCR.,blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,1,0
cwa-ingredient-priority-v1,cwa_ingredient_packet_4cdf0ea6ee12b6,34,mms_milk_chocolate,M&M's Milk Chocolate Candies,multi_era_lineage,1970s-1998,1,1970s,cwa_capture_round_aa2b495293ec,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1970s-mms/,1970s M&M's Milk Chocolate Candies source page,5,2,3,cwa_surface_8dc0fb5d539b02,cwa_surface_62bfa9b9b015d9,cwa_surface_8dc0fb5d539b02;cwa_surface_62bfa9b9b015d9;cwa_surface_a1b2a3e2c92e42;cwa_surface_f4f7f01caffd86;cwa_surface_c55224eaf3dffe,20,ingredient_panel;nutrition_panel;wrapper_back_or_side;net_weight;maker_or_date,5,0,0,"Open this source page once, privately crop ingredient and nutrition panels first, then capture supporting back/side, weight, and maker/date text if visible.",All visible text surfaces from this source page have private crop paths or explicit no-readable-surface notes; readable crops can then enter native OCR.,blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,1,0
cwa-ingredient-priority-v1,cwa_ingredient_packet_6d2be6c2f70415,35,mms_milk_chocolate,M&M's Milk Chocolate Candies,multi_era_lineage,1970s-1998,2,1997,cwa_capture_round_348bdfa9cb4c,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1997-mm/,1997 M&M's Milk Chocolate Candies source page,5,2,3,cwa_surface_99c51d14dc8f89,cwa_surface_b85fe5b69365d6,cwa_surface_99c51d14dc8f89;cwa_surface_b85fe5b69365d6;cwa_surface_26b9ad647ef323;cwa_surface_a8ebd760ac4a2f;cwa_surface_2c179e3fec3e7a,20,ingredient_panel;nutrition_panel;wrapper_back_or_side;net_weight;maker_or_date,5,0,0,"Open this source page once, privately crop ingredient and nutrition panels first, then capture supporting back/side, weight, and maker/date text if visible.",All visible text surfaces from this source page have private crop paths or explicit no-readable-surface notes; readable crops can then enter native OCR.,blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,1,0
cwa-ingredient-priority-v1,cwa_ingredient_packet_884f8d837cfd2e,36,mms_milk_chocolate,M&M's Milk Chocolate Candies,multi_era_lineage,1970s-1998,3,1997,cwa_capture_round_fe755a01a3e0,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1997-mm-2/,1997 M&M's Milk Chocolate Candies source page,5,2,3,cwa_surface_95418c2d5cbfcb,cwa_surface_c879eeaf5fa25b,cwa_surface_95418c2d5cbfcb;cwa_surface_c879eeaf5fa25b;cwa_surface_930f70821f7eea;cwa_surface_e62dc30c513726;cwa_surface_c6724e841ef848,20,ingredient_panel;nutrition_panel;wrapper_back_or_side;net_weight;maker_or_date,5,0,0,"Open this source page once, privately crop ingredient and nutrition panels first, then capture supporting back/side, weight, and maker/date text if visible.",All visible text surfaces from this source page have private crop paths or explicit no-readable-surface notes; readable crops can then enter native OCR.,blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,1,0
cwa-ingredient-priority-v1,cwa_ingredient_packet_9e67f67ffedb0d,37,mms_milk_chocolate,M&M's Milk Chocolate Candies,multi_era_lineage,1970s-1998,4,1998,cwa_capture_round_340f34a25f9d,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1998-mm-2/,1998 M&M's Milk Chocolate Candies source page,5,2,3,cwa_surface_568648b4da5d7c,cwa_surface_6c578dd8b244f1,cwa_surface_568648b4da5d7c;cwa_surface_6c578dd8b244f1;cwa_surface_fa28792de5e367;cwa_surface_f66edea2ad6a49;cwa_surface_698b688b1d43a8,20,ingredient_panel;nutrition_panel;wrapper_back_or_side;net_weight;maker_or_date,5,0,0,"Open this source page once, privately crop ingredient and nutrition panels first, then capture supporting back/side, weight, and maker/date text if visible.",All visible text surfaces from this source page have private crop paths or explicit no-readable-surface notes; readable crops can then enter native OCR.,blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,1,0
cwa-ingredient-priority-v1,cwa_ingredient_packet_65274b9298d3e2,38,mms_milk_chocolate,M&M's Milk Chocolate Candies,multi_era_lineage,1970s-1998,5,1998,cwa_capture_round_f95397fbf1e3,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1998-mm/,1998 M&M's Milk Chocolate Candies source page,5,2,3,cwa_surface_d5471e5d5c6dad,cwa_surface_7db09efff9edaa,cwa_surface_d5471e5d5c6dad;cwa_surface_7db09efff9edaa;cwa_surface_5058b493b5c41e;cwa_surface_99ba5d8cc4996e;cwa_surface_795133b9e322a3,20,ingredient_panel;nutrition_panel;wrapper_back_or_side;net_weight;maker_or_date,5,0,0,"Open this source page once, privately crop ingredient and nutrition panels first, then capture supporting back/side, weight, and maker/date text if visible.",All visible text surfaces from this source page have private crop paths or explicit no-readable-surface notes; readable crops can then enter native OCR.,blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,1,0
cwa-ingredient-priority-v1,cwa_ingredient_packet_74790ccfbe4be3,39,twix_bar,Twix Bar,multi_era_lineage,2002-2009,1,2002,cwa_capture_round_69620a04a690,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2002-twix/,2002 Twix Bar source page,5,2,3,cwa_surface_b6e5c38cc2e1bf,cwa_surface_f324b07b327ad4,cwa_surface_b6e5c38cc2e1bf;cwa_surface_f324b07b327ad4;cwa_surface_faa5426400cac4;cwa_surface_71951761ca84db;cwa_surface_4cba60f56e6055,20,ingredient_panel;nutrition_panel;wrapper_back_or_side;net_weight;maker_or_date,5,0,0,"Open this source page once, privately crop ingredient and nutrition panels first, then capture supporting back/side, weight, and maker/date text if visible.",All visible text surfaces from this source page have private crop paths or explicit no-readable-surface notes; readable crops can then enter native OCR.,blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,1,0
cwa-ingredient-priority-v1,cwa_ingredient_packet_66923432543be1,40,twix_bar,Twix Bar,multi_era_lineage,2002-2009,2,2003,cwa_capture_round_a6483cf04976,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2003-twix/,2003 Twix Bar source page,5,2,3,cwa_surface_02060dc6674c5b,cwa_surface_67c99e96069204,cwa_surface_02060dc6674c5b;cwa_surface_67c99e96069204;cwa_surface_15a2bb8f567166;cwa_surface_1e344b8f5f6efa;cwa_surface_87f2c572a6157e,20,ingredient_panel;nutrition_panel;wrapper_back_or_side;net_weight;maker_or_date,5,0,0,"Open this source page once, privately crop ingredient and nutrition panels first, then capture supporting back/side, weight, and maker/date text if visible.",All visible text surfaces from this source page have private crop paths or explicit no-readable-surface notes; readable crops can then enter native OCR.,blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,1,0
cwa-ingredient-priority-v1,cwa_ingredient_packet_72b087d6b7d783,41,twix_bar,Twix Bar,multi_era_lineage,2002-2009,3,2004,cwa_capture_round_ad0bd9112f5e,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2004-twix/,2004 Twix Bar source page,5,2,3,cwa_surface_8f518af067429f,cwa_surface_9b33382958d1ea,cwa_surface_8f518af067429f;cwa_surface_9b33382958d1ea;cwa_surface_a9707d2f2ca1fa;cwa_surface_dce1b79fb2af05;cwa_surface_b798d10d327293,20,ingredient_panel;nutrition_panel;wrapper_back_or_side;net_weight;maker_or_date,5,0,0,"Open this source page once, privately crop ingredient and nutrition panels first, then capture supporting back/side, weight, and maker/date text if visible.",All visible text surfaces from this source page have private crop paths or explicit no-readable-surface notes; readable crops can then enter native OCR.,blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,1,0
cwa-ingredient-priority-v1,cwa_ingredient_packet_5be1acafa1de79,42,twix_bar,Twix Bar,multi_era_lineage,2002-2009,4,2006,cwa_capture_round_1ae89ad91df6,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2006-twix/,2006 Twix Bar source page,5,2,3,cwa_surface_81023ee04705fc,cwa_surface_93bed4d1ea3a35,cwa_surface_81023ee04705fc;cwa_surface_93bed4d1ea3a35;cwa_surface_d8faa2b4f2e4b1;cwa_surface_f69bd222a3cf18;cwa_surface_9f41dd9f1d02a6,20,ingredient_panel;nutrition_panel;wrapper_back_or_side;net_weight;maker_or_date,5,0,0,"Open this source page once, privately crop ingredient and nutrition panels first, then capture supporting back/side, weight, and maker/date text if visible.",All visible text surfaces from this source page have private crop paths or explicit no-readable-surface notes; readable crops can then enter native OCR.,blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,1,0
cwa-ingredient-priority-v1,cwa_ingredient_packet_4022824844b592,43,twix_bar,Twix Bar,multi_era_lineage,2002-2009,5,2009,cwa_capture_round_da74e4fe16fb,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2009-twix/,2009 Twix Bar source page,5,2,3,cwa_surface_0585d4e30f6f50,cwa_surface_0210700701d6c4,cwa_surface_0585d4e30f6f50;cwa_surface_0210700701d6c4;cwa_surface_291dce842d172f;cwa_surface_8f9a9fc3a1b6c6;cwa_surface_3cc708340b75de,20,ingredient_panel;nutrition_panel;wrapper_back_or_side;net_weight;maker_or_date,5,0,0,"Open this source page once, privately crop ingredient and nutrition panels first, then capture supporting back/side, weight, and maker/date text if visible.",All visible text surfaces from this source page have private crop paths or explicit no-readable-surface notes; readable crops can then enter native OCR.,blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,1,0
cwa-ingredient-priority-v1,cwa_ingredient_packet_2280a6b4f9504b,44,milky_way_bar,Milky Way Bar,multi_era_lineage,1939-1958,1,1939,cwa_capture_round_47744bc31a5f,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1939-milky-way/,1939 Milky Way Bar source page,5,2,3,cwa_surface_5a48f033a35336,cwa_surface_e0689e7367773f,cwa_surface_5a48f033a35336;cwa_surface_e0689e7367773f;cwa_surface_c36c11d70f27e4;cwa_surface_f55c36335f9fe6;cwa_surface_d4661fffdb23d8,20,ingredient_panel;nutrition_panel;wrapper_back_or_side;net_weight;maker_or_date,5,0,0,"Open this source page once, privately crop ingredient and nutrition panels first, then capture supporting back/side, weight, and maker/date text if visible.",All visible text surfaces from this source page have private crop paths or explicit no-readable-surface notes; readable crops can then enter native OCR.,blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,1,0
cwa-ingredient-priority-v1,cwa_ingredient_packet_b0bb8fbc2d7235,45,milky_way_bar,Milky Way Bar,multi_era_lineage,1939-1958,2,1940s,cwa_capture_round_769541b1c79e,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1940s-milky-way/,1940s Milky Way Bar source page,5,2,3,cwa_surface_2b0aae0585a04d,cwa_surface_a3e0ab382b961f,cwa_surface_2b0aae0585a04d;cwa_surface_a3e0ab382b961f;cwa_surface_a4a787a1e450d2;cwa_surface_a725c05e9f4def;cwa_surface_8e56fc4e289f5e,20,ingredient_panel;nutrition_panel;wrapper_back_or_side;net_weight;maker_or_date,5,0,0,"Open this source page once, privately crop ingredient and nutrition panels first, then capture supporting back/side, weight, and maker/date text if visible.",All visible text surfaces from this source page have private crop paths or explicit no-readable-surface notes; readable crops can then enter native OCR.,blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,1,0
cwa-ingredient-priority-v1,cwa_ingredient_packet_52c47e15c1d0c1,46,milky_way_bar,Milky Way Bar,multi_era_lineage,1939-1958,3,1950s,cwa_capture_round_c651fff27a75,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1950s-milky-way-2/,1950s Milky Way Bar source page,5,2,3,cwa_surface_f023592a204d58,cwa_surface_4efead8bf070d8,cwa_surface_f023592a204d58;cwa_surface_4efead8bf070d8;cwa_surface_d39d479b3a31c4;cwa_surface_96e6b8aab86d7f;cwa_surface_f0eaac8891e425,20,ingredient_panel;nutrition_panel;wrapper_back_or_side;net_weight;maker_or_date,5,0,0,"Open this source page once, privately crop ingredient and nutrition panels first, then capture supporting back/side, weight, and maker/date text if visible.",All visible text surfaces from this source page have private crop paths or explicit no-readable-surface notes; readable crops can then enter native OCR.,blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,1,0
cwa-ingredient-priority-v1,cwa_ingredient_packet_e06e18ec457cbe,47,milky_way_bar,Milky Way Bar,multi_era_lineage,1939-1958,4,1958,cwa_capture_round_e4cc1da5f5f2,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1958-milky-way/,1958 Milky Way Bar source page,5,2,3,cwa_surface_0ab1fa13406e1c,cwa_surface_807938cb91b298,cwa_surface_0ab1fa13406e1c;cwa_surface_807938cb91b298;cwa_surface_b2c7150f78c65a;cwa_surface_4db8632b35baec;cwa_surface_e954f7f9a6fa9b,20,ingredient_panel;nutrition_panel;wrapper_back_or_side;net_weight;maker_or_date,5,0,0,"Open this source page once, privately crop ingredient and nutrition panels first, then capture supporting back/side, weight, and maker/date text if visible.",All visible text surfaces from this source page have private crop paths or explicit no-readable-surface notes; readable crops can then enter native OCR.,blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,1,0
cwa-ingredient-priority-v1,cwa_ingredient_packet_35c7db6a33734d,48,tootsie_roll,Tootsie Roll,promising_lineage,1940s-1960s,1,1940s,cwa_capture_round_08d575d24077,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1940s-tootsie-roll/,1940s Tootsie Roll source page,5,2,3,cwa_surface_57f51deff42155,cwa_surface_11819d5ae00d9a,cwa_surface_57f51deff42155;cwa_surface_11819d5ae00d9a;cwa_surface_0983b1dc6c200b;cwa_surface_18ca5e35923239;cwa_surface_93ddb7db9330d3,20,ingredient_panel;nutrition_panel;wrapper_back_or_side;net_weight;maker_or_date,5,0,0,"Open this source page once, privately crop ingredient and nutrition panels first, then capture supporting back/side, weight, and maker/date text if visible.",All visible text surfaces from this source page have private crop paths or explicit no-readable-surface notes; readable crops can then enter native OCR.,blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,1,0
cwa-ingredient-priority-v1,cwa_ingredient_packet_8e084e5c1cb0c4,49,tootsie_roll,Tootsie Roll,promising_lineage,1940s-1960s,2,1960s,cwa_capture_round_c5c40cd1a490,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1960s-tootsie-roll-2/,1960s Tootsie Roll source page,5,2,3,cwa_surface_4e5de5a4d0e4a5,cwa_surface_922af5c7f3fe46,cwa_surface_4e5de5a4d0e4a5;cwa_surface_922af5c7f3fe46;cwa_surface_7a826dce263078;cwa_surface_47f124230e743a;cwa_surface_2ad0cdabf951b2,20,ingredient_panel;nutrition_panel;wrapper_back_or_side;net_weight;maker_or_date,5,0,0,"Open this source page once, privately crop ingredient and nutrition panels first, then capture supporting back/side, weight, and maker/date text if visible.",All visible text surfaces from this source page have private crop paths or explicit no-readable-surface notes; readable crops can then enter native OCR.,blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,1,0
